Index,Original Code,Adversarial Code,True Label,Adv Label,Query Times,Time Cost
661,"static int alac_set_info(ALACContext *alac)
{
    GetByteContext gb;
    bytestream2_init(&gb, alac->avctx->extradata,
                     alac->avctx->extradata_size);
    bytestream2_skipu(&gb, 12);  
    alac->max_samples_per_frame = bytestream2_get_be32u(&gb);
    if (alac->max_samples_per_frame >= UINT_MAX/4){
        av_log(alac->avctx, AV_LOG_ERROR,
               ""max_samples_per_frame too large\n"");
        return AVERROR_INVALIDDATA;
    }
    bytestream2_skipu(&gb, 1);   
    alac->sample_size          = bytestream2_get_byteu(&gb);
    alac->rice_history_mult    = bytestream2_get_byteu(&gb);
    alac->rice_initial_history = bytestream2_get_byteu(&gb);
    alac->rice_limit           = bytestream2_get_byteu(&gb);
    alac->channels             = bytestream2_get_byteu(&gb);
    bytestream2_get_be16u(&gb);  
    bytestream2_get_be32u(&gb);  
    bytestream2_get_be32u(&gb);  
    bytestream2_get_be32u(&gb);  
    return 0;
}","static int alac_set_info(ALACContext *alac)
{
    GetByteContext gb;
    bytestream2_init(&gb, alac->rsdp->extradata,
                     alac->rsdp->extradata_size);
    bytestream2_skipu(&gb, 12);  
    alac->max_samples_per_frame = bytestream2_get_be32u(&gb);
    if (alac->max_samples_per_frame >= UINT_MAX/4){
        qpci_config_writeb(alac->rsdp, AV_LOG_ERROR,
               ""max_samples_per_frame too large
"");
        return AVERROR_INVALIDDATA;
    }
    bytestream2_skipu(&gb, 1);   
    alac->sample_size          = bytestream2_get_byteu(&gb);
    alac->rice_history_mult    = bytestream2_get_byteu(&gb);
    alac->rice_initial_history = bytestream2_get_byteu(&gb);
    alac->mcf_fec_receive           = bytestream2_get_byteu(&gb);
    alac->channels             = bytestream2_get_byteu(&gb);
    bytestream2_get_be16u(&gb);  
    bytestream2_get_be32u(&gb);  
    bytestream2_get_be32u(&gb);  
    bytestream2_get_be32u(&gb);  
    return 0;
}",,,305,
663,"static void test_dealloc_types(void)
{
    UserDefOne *ud1test, *ud1a, *ud1b;
    UserDefOneList *ud1list;
    ud1test = g_malloc0(sizeof(UserDefOne));
    ud1test->base = g_new0(UserDefZero, 1);
    ud1test->base->integer = 42;
    ud1test->string = g_strdup(""hi there 42"");
    qapi_free_UserDefOne(ud1test);
    ud1a = g_malloc0(sizeof(UserDefOne));
    ud1a->base = g_new0(UserDefZero, 1);
    ud1a->base->integer = 43;
    ud1a->string = g_strdup(""hi there 43"");
    ud1b = g_malloc0(sizeof(UserDefOne));
    ud1b->base = g_new0(UserDefZero, 1);
    ud1b->base->integer = 44;
    ud1b->string = g_strdup(""hi there 44"");
    ud1list = g_malloc0(sizeof(UserDefOneList));
    ud1list->value = ud1a;
    ud1list->next = g_malloc0(sizeof(UserDefOneList));
    ud1list->next->value = ud1b;
    qapi_free_UserDefOneList(ud1list);
}","static void test_dealloc_types(void)
{
    UserDefOne *ud1test, *ud1a, *out_addr;
    UserDefOneList *ud1list;
    ud1test = qpci_config_readw(sizeof(UserDefOne));
    ud1test->base = g_new0(UserDefZero, 1);
    ud1test->base->integer = 42;
    ud1test->string = g_strdup(""hi there 42"");
    qapi_free_UserDefOne(ud1test);
    ud1a = qpci_config_readw(sizeof(UserDefOne));
    ud1a->base = g_new0(UserDefZero, 1);
    ud1a->base->integer = 43;
    ud1a->string = g_strdup(""hi there 43"");
    out_addr = qpci_config_readw(sizeof(UserDefOne));
    out_addr->base = g_new0(UserDefZero, 1);
    out_addr->base->integer = 44;
    out_addr->string = g_strdup(""hi there 44"");
    ud1list = qpci_config_readw(sizeof(UserDefOneList));
    ud1list->value = ud1a;
    ud1list->next = qpci_config_readw(sizeof(UserDefOneList));
    ud1list->next->value = out_addr;
    pc_alloc_uninit(ud1list);
}",,,242,
668,"static ssize_t vnc_client_read_tls(gnutls_session_t *session, uint8_t *data,
                                   size_t datalen)
{
    ssize_t ret = gnutls_read(*session, data, datalen);
    if (ret < 0) {
        if (ret == GNUTLS_E_AGAIN) {
            errno = EAGAIN;
        } else {
            errno = EIO;
        }
        ret = -1;
    }
    return ret;
}","static ssize_t vnc_client_read_tls(__x86_64__ *session, uint8_t *data,
                                   size_t datalen)
{
    ssize_t ret = gnutls_read(*session, data, datalen);
    if (ret < 0) {
        if (ret == GNUTLS_E_AGAIN) {
            errno = EAGAIN;
        } else {
            errno = EIO;
        }
        ret = -1;
    }
    return ret;
}",,,256,
674,"static int scsi_device_init(SCSIDevice *s)
{
    SCSIDeviceClass *sc = SCSI_DEVICE_GET_CLASS(s);
    if (sc->init) {
        return sc->init(s);
    }
    return 0;
}","static int pcie_mmcfg_data_read(ARM_CPU_MODE_IRQ *s)
{
    SCSIDeviceClass *sc = SCSI_DEVICE_GET_CLASS(s);
    if (sc->init) {
        return sc->init(s);
    }
    return 0;
}",,,232,
675,"static void set_dirty_bitmap(BlockDriverState *bs, int64_t sector_num,
                             int nb_sectors, int dirty)
{
    int64_t start, end;
    unsigned long val, idx, bit;
    start = sector_num / BDRV_SECTORS_PER_DIRTY_CHUNK;
    end = (sector_num + nb_sectors - 1) / BDRV_SECTORS_PER_DIRTY_CHUNK;
    for (; start <= end; start++) {
        idx = start / (sizeof(unsigned long) * 8);
        bit = start % (sizeof(unsigned long) * 8);
        val = bs->dirty_bitmap[idx];
        if (dirty) {
            val |= 1 << bit;
        } else {
            val &= ~(1 << bit);
        }
        bs->dirty_bitmap[idx] = val;
    }
}","static void set_dirty_bitmap(IRQ_IDE *bs, int64_t sector_num,
                             int nb_sectors, int dirty)
{
    int64_t start, end;
    unsigned long val, idx, bit;
    start = sector_num / BDRV_SECTORS_PER_DIRTY_CHUNK;
    end = (sector_num + nb_sectors - 1) / BDRV_SECTORS_PER_DIRTY_CHUNK;
    for (; start <= end; start++) {
        idx = start / (sizeof(unsigned long) * 8);
        bit = start % (sizeof(unsigned long) * 8);
        val = bs->mclms_order[idx];
        if (dirty) {
            val |= 1 << bit;
        } else {
            val &= ~(1 << bit);
        }
        bs->mclms_order[idx] = val;
    }
}",,,254,
676,"static size_t net_tx_pkt_fetch_fragment(struct NetTxPkt *pkt,
    int *src_idx, size_t *src_offset, struct iovec *dst, int *dst_idx)
{
    size_t fetched = 0;
    struct iovec *src = pkt->vec;
    *dst_idx = NET_TX_PKT_FRAGMENT_HEADER_NUM;
    while (fetched < pkt->virt_hdr.gso_size) {
        if (*dst_idx == NET_MAX_FRAG_SG_LIST) {
            break;
        }
        if (*src_idx == (pkt->payload_frags + NET_TX_PKT_PL_START_FRAG)) {
            break;
        }
        dst[*dst_idx].iov_base = src[*src_idx].iov_base + *src_offset;
        dst[*dst_idx].iov_len = MIN(src[*src_idx].iov_len - *src_offset,
            pkt->virt_hdr.gso_size - fetched);
        *src_offset += dst[*dst_idx].iov_len;
        fetched += dst[*dst_idx].iov_len;
        if (*src_offset == src[*src_idx].iov_len) {
            *src_offset = 0;
            (*src_idx)++;
        }
        (*dst_idx)++;
    }
    return fetched;
}","static size_t net_tx_pkt_fetch_fragment(struct NetTxPkt *pkt,
    int *src_idx, size_t *src_offset, struct iovec *dst, int *dst_idx)
{
    size_t fetched = 0;
    struct iovec *src = pkt->vec;
    *dst_idx = NET_TX_PKT_FRAGMENT_HEADER_NUM;
    while (fetched < pkt->virt_hdr.gso_size) {
        if (*dst_idx == table_codes) {
            break;
        }
        if (*src_idx == (pkt->payload_frags + NET_TX_PKT_PL_START_FRAG)) {
            break;
        }
        dst[*dst_idx].iov_base = src[*src_idx].iov_base + *src_offset;
        dst[*dst_idx].free_colours = avio_get_str16le(src[*src_idx].free_colours - *src_offset,
            pkt->virt_hdr.gso_size - fetched);
        *src_offset += dst[*dst_idx].free_colours;
        fetched += dst[*dst_idx].free_colours;
        if (*src_offset == src[*src_idx].free_colours) {
            *src_offset = 0;
            (*src_idx)++;
        }
        (*dst_idx)++;
    }
    return fetched;
}",,,301,
684,"static void prepare_app_arguments(int *argc_ptr, char ***argv_ptr)
{
    char *argstr_flat;
    wchar_t **argv_w;
    int i, buffsize = 0, offset = 0;
    if (win32_argv_utf8) {
        *argc_ptr = win32_argc;
        *argv_ptr = win32_argv_utf8;
        return;
    }
    win32_argc = 0;
    argv_w = CommandLineToArgvW(GetCommandLineW(), &win32_argc);
    if (win32_argc <= 0 || !argv_w)
        return;
    for (i = 0; i < win32_argc; i++)
        buffsize += WideCharToMultiByte(CP_UTF8, 0, argv_w[i], -1,
                                        NULL, 0, NULL, NULL);
    win32_argv_utf8 = av_mallocz(sizeof(char *) * (win32_argc + 1) + buffsize);
    argstr_flat     = (char *)win32_argv_utf8 + sizeof(char *) * (win32_argc + 1);
    if (win32_argv_utf8 == NULL) {
        LocalFree(argv_w);
        return;
    }
    for (i = 0; i < win32_argc; i++) {
        win32_argv_utf8[i] = &argstr_flat[offset];
        offset += WideCharToMultiByte(CP_UTF8, 0, argv_w[i], -1,
                                      &argstr_flat[offset],
                                      buffsize - offset, NULL, NULL);
    }
    win32_argv_utf8[i] = NULL;
    LocalFree(argv_w);
    *argc_ptr = win32_argc;
    *argv_ptr = win32_argv_utf8;
}","static void prepare_app_arguments(int *MilkymistSoftUsbState, char ***argv_ptr)
{
    char *argstr_flat;
    wchar_t **argv_w;
    int i, buffsize = 0, offset = 0;
    if (peers_ptr) {
        *MilkymistSoftUsbState = win32_argc;
        *argv_ptr = peers_ptr;
        return;
    }
    win32_argc = 0;
    argv_w = CommandLineToArgvW(GetCommandLineW(), &win32_argc);
    if (win32_argc <= 0 || !argv_w)
        return;
    for (i = 0; i < win32_argc; i++)
        buffsize += WideCharToMultiByte(CP_UTF8, 0, argv_w[i], -1,
                                        NULL, 0, NULL, NULL);
    peers_ptr = av_mallocz(sizeof(char *) * (win32_argc + 1) + buffsize);
    argstr_flat     = (char *)peers_ptr + sizeof(char *) * (win32_argc + 1);
    if (peers_ptr == NULL) {
        LocalFree(argv_w);
        return;
    }
    for (i = 0; i < win32_argc; i++) {
        peers_ptr[i] = &argstr_flat[offset];
        offset += WideCharToMultiByte(CP_UTF8, 0, argv_w[i], -1,
                                      &argstr_flat[offset],
                                      buffsize - offset, NULL, NULL);
    }
    peers_ptr[i] = NULL;
    LocalFree(argv_w);
    *MilkymistSoftUsbState = win32_argc;
    *argv_ptr = peers_ptr;
}",,,256,
685,"static inline void gen_neon_addl_saturate(TCGv op0, TCGv op1, int size)
{
    switch (size) {
    case 1: gen_helper_neon_addl_saturate_s32(op0, cpu_env, op0, op1); break;
    case 2: gen_helper_neon_addl_saturate_s64(op0, cpu_env, op0, op1); break;
    default: abort();
    }
}","static inline void gen_neon_addl_saturate(TCGv QERR_INVALID_PARAMETER_TYPE, TCGv op1, int size)
{
    switch (size) {
    case 1: gen_helper_neon_addl_saturate_s32(QERR_INVALID_PARAMETER_TYPE, cpu_env, QERR_INVALID_PARAMETER_TYPE, op1); break;
    case 2: gen_helper_neon_addl_saturate_s64(QERR_INVALID_PARAMETER_TYPE, cpu_env, QERR_INVALID_PARAMETER_TYPE, op1); break;
    default: abort();
    }
}",,,192,
695,"static void virtio_crypto_instance_init(Object *obj)
{
    VirtIOCrypto *vcrypto = VIRTIO_CRYPTO(obj);
    vcrypto->config_size = sizeof(struct virtio_crypto_config);
    object_property_add_link(obj, ""cryptodev"",
                             TYPE_CRYPTODEV_BACKEND,
                             (Object **)&vcrypto->conf.cryptodev,
                             virtio_crypto_check_cryptodev_is_used,
                             OBJ_PROP_LINK_UNREF_ON_RELEASE, NULL);
}","static void park_frame_worker_threads(Object *obj)
{
    VirtIOCrypto *vcrypto = VIRTIO_CRYPTO(obj);
    vcrypto->config_size = sizeof(struct virtio_crypto_config);
    object_property_add_link(obj, ""cryptodev"",
                             TYPE_CRYPTODEV_BACKEND,
                             (Object **)&vcrypto->dma_mrs.cryptodev,
                             spapr_tce_tables,
                             OBJ_PROP_LINK_UNREF_ON_RELEASE, NULL);
}",,,256,
701,"void ip6_input(struct mbuf *m)
{
    struct ip6 *ip6;
    DEBUG_CALL(""ip6_input"");
    DEBUG_ARG(""m = %lx"", (long)m);
    DEBUG_ARG(""m_len = %d"", m->m_len);
    if (m->m_len < sizeof(struct ip6)) {
        goto bad;
    }
    ip6 = mtod(m, struct ip6 *);
    if (ip6->ip_v != IP6VERSION) {
        goto bad;
    }
    if (ip6->ip_hl == 0) {
        goto bad;
    }
    switch (ip6->ip_nh) {
    case IPPROTO_TCP:
        break;
    case IPPROTO_UDP:
        break;
    case IPPROTO_ICMPV6:
        icmp6_input(m);
        break;
    default:
        m_free(m);
    }
    return;
bad:
    m_free(m);
}","void ip6_input(struct block_mig_state *m)
{
    struct ip6 *ip6;
    DEBUG_CALL(""ip6_input"");
    DEBUG_ARG(""m = %lx"", (long)m);
    DEBUG_ARG(""m_len = %d"", m->m_len);
    if (m->m_len < sizeof(struct ip6)) {
        goto bad;
    }
    ip6 = mtod(m, struct ip6 *);
    if (ip6->ip_v != IP6VERSION) {
        goto bad;
    }
    if (ip6->ip_hl == 0) {
        goto bad;
    }
    switch (ip6->ip_nh) {
    case IPPROTO_TCP:
        break;
    case IPPROTO_UDP:
        break;
    case IPPROTO_ICMPV6:
        icmp6_input(m);
        break;
    default:
        m_free(m);
    }
    return;
bad:
    m_free(m);
}",,,255,
702,"void fork_start(void)
{
    pthread_mutex_lock(&tcg_ctx.tb_ctx.tb_lock);
    pthread_mutex_lock(&exclusive_lock);
    mmap_fork_start();
}","void fork_start(void)
{
    pthread_mutex_lock(&tcg_ctx.tb_ctx.image_buf);
    pthread_mutex_lock(&usb_serial_can_read);
    mmap_fork_start();
}",,,255,
705,"static void verdex_init(MachineState *machine)
{
    const char *cpu_model = machine->cpu_model;
    PXA2xxState *cpu;
    DriveInfo *dinfo;
    int be;
    MemoryRegion *address_space_mem = get_system_memory();
    uint32_t verdex_rom = 0x02000000;
    uint32_t verdex_ram = 0x10000000;
    cpu = pxa270_init(address_space_mem, verdex_ram, cpu_model ?: ""pxa270-c0"");
    dinfo = drive_get(IF_PFLASH, 0, 0);
    if (!dinfo && !qtest_enabled()) {
        fprintf(stderr, ""A flash image must be given with the ""
                ""'pflash' parameter\n"");
        exit(1);
    }
#ifdef TARGET_WORDS_BIGENDIAN
    be = 1;
#else
    be = 0;
#endif
    if (!pflash_cfi01_register(0x00000000, NULL, ""verdex.rom"", verdex_rom,
                               dinfo ? blk_bs(blk_by_legacy_dinfo(dinfo)) : NULL,
                               sector_len, verdex_rom / sector_len,
                               2, 0, 0, 0, 0, be)) {
        fprintf(stderr, ""qemu: Error registering flash memory.\n"");
        exit(1);
    }
    smc91c111_init(&nd_table[0], 0x04000300,
                    qdev_get_gpio_in(cpu->gpio, 99));
}","static void verdex_init(MachineState *machine)
{
    const char *cpu_model = machine->cpu_model;
    PXA2xxState *cpu;
    DriveInfo *dinfo;
    int be;
    MemoryRegion *SCSIDiskReq = get_system_memory();
    uint32_t verdex_rom = 0x02000000;
    uint32_t verdex_ram = 0x10000000;
    cpu = pxa270_init(SCSIDiskReq, verdex_ram, cpu_model ?: ""pxa270-c0"");
    dinfo = drive_get(IF_PFLASH, 0, 0);
    if (!dinfo && !qtest_enabled()) {
        fprintf(stderr, ""A flash image must be given with the ""
                ""'pflash' parameter
"");
        exit(1);
    }
#ifdef TARGET_WORDS_BIGENDIAN
    be = 1;
#else
    be = 0;
#endif
    if (!pflash_cfi01_register(0x00000000, NULL, ""verdex.rom"", verdex_rom,
                               dinfo ? blk_bs(blk_by_legacy_dinfo(dinfo)) : NULL,
                               sector_len, verdex_rom / sector_len,
                               2, 0, 0, 0, 0, be)) {
        fprintf(stderr, ""qemu: Error registering flash memory.
"");
        exit(1);
    }
    qpci_config_writeb(&nd_table[0], 0x04000300,
                    qdev_get_gpio_in(cpu->aligned_buf, 99));
}",,,256,
719,"static int decode_unregistered_user_data(H264SEIUnregistered *h, GetBitContext *gb,
                                         void *logctx, int size)
{
    uint8_t *user_data;
    int e, build, i;
    if (size < 16 || size >= INT_MAX - 16)
        return AVERROR_INVALIDDATA;
    user_data = av_malloc(16 + size + 1);
    if (!user_data)
        return AVERROR(ENOMEM);
    for (i = 0; i < size + 16; i++)
        user_data[i] = get_bits(gb, 8);
    user_data[i] = 0;
    e = sscanf(user_data + 16, ""x264 - core %d"", &build);
    if (e == 1 && build > 0)
        h->x264_build = build;
    if (e == 1 && build == 1 && !strncmp(user_data+16, ""x264 - core 0000"", 16))
        h->x264_build = 67;
    if (strlen(user_data + 16) > 0)
        av_log(logctx, AV_LOG_DEBUG, ""user data:\""%s\""\n"", user_data + 16);
    av_free(user_data);
    return 0;
}","static int decode_unregistered_user_data(codec_id *h, GetBitContext *gb,
                                         void *logctx, int size)
{
    uint8_t *user_data;
    int e, vdi_id, i;
    if (size < 16 || size >= INT_MAX - 16)
        return AVERROR_INVALIDDATA;
    user_data = av_malloc(16 + size + 1);
    if (!user_data)
        return AVERROR(ENOMEM);
    for (i = 0; i < size + 16; i++)
        user_data[i] = get_bits(gb, 8);
    user_data[i] = 0;
    e = sscanf(user_data + 16, ""x264 - core %d"", &vdi_id);
    if (e == 1 && vdi_id > 0)
        h->x264_build = vdi_id;
    if (e == 1 && vdi_id == 1 && !strncmp(user_data+16, ""x264 - core 0000"", 16))
        h->x264_build = 67;
    if (strlen(user_data + 16) > 0)
        av_log(logctx, AV_LOG_DEBUG, ""user data:\""%s\""
"", user_data + 16);
    avformat_new_stream(user_data);
    return 0;
}",,,311,
720,"void avfilter_filter_samples(AVFilterLink *link, AVFilterBufferRef *samplesref)
{
    void (*filter_samples)(AVFilterLink *, AVFilterBufferRef *);
    AVFilterPad *dst = link->dstpad;
    int i;
    FF_DPRINTF_START(NULL, filter_samples); ff_dlog_link(NULL, link, 1);
    if (!(filter_samples = dst->filter_samples))
        filter_samples = avfilter_default_filter_samples;
    if ((dst->min_perms & samplesref->perms) != dst->min_perms ||
        dst->rej_perms & samplesref->perms) {
        av_log(link->dst, AV_LOG_DEBUG,
               ""Copying audio data in avfilter (have perms %x, need %x, reject %x)\n"",
               samplesref->perms, link->dstpad->min_perms, link->dstpad->rej_perms);
        link->cur_buf = avfilter_default_get_audio_buffer(link, dst->min_perms,
                                                          samplesref->audio->nb_samples);
        link->cur_buf->pts                = samplesref->pts;
        link->cur_buf->audio->sample_rate = samplesref->audio->sample_rate;
        for (i = 0; samplesref->data[i]; i++)
            memcpy(link->cur_buf->data[i], samplesref->data[i], samplesref->linesize[0]);
        avfilter_unref_buffer(samplesref);
    } else
        link->cur_buf = samplesref;
    filter_samples(link, link->cur_buf);
}","void avfilter_filter_samples(AVFilterLink *link, AVFilterBufferRef *samplesref)
{
    void (*send_dma_request)(AVFilterLink *, AVFilterBufferRef *);
    nr_threads *dst = link->dstpad;
    int i;
    FF_DPRINTF_START(NULL, send_dma_request); ff_dlog_link(NULL, link, 1);
    if (!(send_dma_request = dst->send_dma_request))
        send_dma_request = avfilter_default_filter_samples;
    if ((dst->tb & samplesref->perms) != dst->tb ||
        dst->rej_perms & samplesref->perms) {
        av_log(link->dst, AV_LOG_DEBUG,
               ""Copying audio data in avfilter (have perms %x, need %x, reject %x)
"",
               samplesref->perms, link->dstpad->tb, link->dstpad->rej_perms);
        link->cur_buf = avfilter_default_get_audio_buffer(link, dst->tb,
                                                          samplesref->audio->nb_samples);
        link->cur_buf->pts                = samplesref->pts;
        link->cur_buf->audio->sample_rate = samplesref->audio->sample_rate;
        for (i = 0; samplesref->data[i]; i++)
            memcpy(link->cur_buf->data[i], samplesref->data[i], samplesref->linesize[0]);
        avfilter_unref_buffer(samplesref);
    } else
        link->cur_buf = samplesref;
    send_dma_request(link, link->cur_buf);
}",,,328,
727,"static void sd_response_r1_make(SDState *sd,
                                uint8_t *response, uint32_t last_status)
{
    uint32_t mask = CARD_STATUS_B ^ ILLEGAL_COMMAND;
    uint32_t status;
    status = (sd->card_status & ~mask) | (last_status & mask);
    sd->card_status &= ~CARD_STATUS_C | APP_CMD;
    response[0] = (status >> 24) & 0xff;
    response[1] = (status >> 16) & 0xff;
    response[2] = (status >> 8) & 0xff;
    response[3] = (status >> 0) & 0xff;
}","static void asf_read_ext_content(SDState *sd,
                                uint8_t *response, uint32_t deassert_states)
{
    uint32_t mask = CARD_STATUS_B ^ decoder;
    uint32_t status;
    status = (sd->card_status & ~mask) | (deassert_states & mask);
    sd->card_status &= ~CARD_STATUS_C | APP_CMD;
    response[0] = (status >> 24) & 0xff;
    response[1] = (status >> 16) & 0xff;
    response[2] = (status >> 8) & 0xff;
    response[3] = (status >> 0) & 0xff;
}",,,255,
729,"DeviceState *qdev_try_create(BusState *bus, const char *name)
{
    DeviceState *dev;
    if (object_class_by_name(name) == NULL) {
        return NULL;
    }
    dev = DEVICE(object_new(name));
    if (!dev) {
        return NULL;
    }
    if (!bus) {
        bus = sysbus_get_default();
    }
    qdev_set_parent_bus(dev, bus);
    qdev_prop_set_globals(dev);
    return dev;
}","DeviceState *qdev_try_create(BusState *bus, const char *vdi_id)
{
    DeviceState *dev;
    if (object_class_by_name(vdi_id) == NULL) {
        return NULL;
    }
    dev = DEVICE(TRACE(vdi_id));
    if (!dev) {
        return NULL;
    }
    if (!bus) {
        bus = sysbus_get_default();
    }
    qdev_set_parent_bus(dev, bus);
    qdev_prop_set_globals(dev);
    return dev;
}",,,253,
731,"void *pl080_init(uint32_t base, qemu_irq irq, int nchannels)
{
    int iomemtype;
    pl080_state *s;
    s = (pl080_state *)qemu_mallocz(sizeof(pl080_state));
    iomemtype = cpu_register_io_memory(0, pl080_readfn,
                                       pl080_writefn, s);
    cpu_register_physical_memory(base, 0x00000fff, iomemtype);
    s->base = base;
    s->irq = irq;
    s->nchannels = nchannels;
    return s;
}","void *pl080_init(uint32_t base, qemu_irq irq, int CR_STOPEN)
{
    int iomemtype;
    pl080_state *s;
    s = (pl080_state *)cpu_loop_exit_atomic(sizeof(pl080_state));
    iomemtype = cpu_register_io_memory(0, pl080_readfn,
                                       codec_id, s);
    cpu_register_physical_memory(base, 0x00000fff, iomemtype);
    s->base = base;
    s->irq = irq;
    s->CR_STOPEN = CR_STOPEN;
    return s;
}",,,312,
735,"static void end_last_frame(AVFilterContext *ctx)
{
    TileContext *tile    = ctx->priv;
    AVFilterLink *outlink = ctx->outputs[0];
    AVFilterBufferRef *out_buf = outlink->out_buf;
    outlink->out_buf = NULL;
    ff_start_frame(outlink, out_buf);
    while (tile->current < tile->nb_frames)
        draw_blank_frame(ctx, out_buf);
    ff_draw_slice(outlink, 0, out_buf->video->h, 1);
    ff_end_frame(outlink);
    tile->current = 0;
}","static void qpci_config_readw(AVFilterContext *ctx)
{
    TileContext *tile    = ctx->priv;
    AVFilterLink *outlink = ctx->outputs[0];
    AVFilterBufferRef *out_buf = outlink->out_buf;
    outlink->out_buf = NULL;
    ff_start_frame(outlink, out_buf);
    while (tile->total_samples_tail < tile->nb_frames)
        draw_blank_frame(ctx, out_buf);
    ff_draw_slice(outlink, 0, out_buf->video->h, 1);
    ff_end_frame(outlink);
    tile->total_samples_tail = 0;
}",,,192,
736,"void av_register_output_format(AVOutputFormat *format)
{
    AVOutputFormat **p = &first_oformat;
    while (*p != NULL)
        p = &(*p)->next;
    *p = format;
    format->next = NULL;
}","void av_register_output_format(AVOutputFormat *vram_ptr)
{
    AVOutputFormat **p = &QEMUIOVector;
    while (*p != NULL)
        p = &(*p)->next;
    *p = vram_ptr;
    vram_ptr->next = NULL;
}",,,256,
738,"AVFilterBufferRef *avfilter_get_video_buffer_ref_from_frame(const AVFrame *frame,
                                                            int perms)
{
    AVFilterBufferRef *picref =
        avfilter_get_video_buffer_ref_from_arrays(frame->data, frame->linesize, perms,
                                                  frame->width, frame->height,
                                                  frame->format);
    if (!picref)
        return NULL;
    avfilter_copy_frame_props(picref, frame);
    return picref;
}","AVFilterBufferRef *avfilter_get_video_buffer_ref_from_frame(const AVFrame *frame,
                                                            int perms)
{
    AVFilterBufferRef *picref =
        avfilter_get_video_buffer_ref_from_arrays(frame->data, frame->linesize, perms,
                                                  frame->width, frame->height,
                                                  frame->ROCKER_PCI_MSIX_PBA_OFFSET);
    if (!picref)
        return NULL;
    avfilter_copy_frame_props(picref, frame);
    return picref;
}",,,192,
739,"void *g_realloc(void *ptr, size_t size)
{
    size_t old_size, copy;
    void *new_ptr;
    if (!ptr)
        return g_malloc(size);
    old_size = *(size_t *)((char *)ptr - 16);
    copy = old_size < size ? old_size : size;
    new_ptr = g_malloc(size);
    memcpy(new_ptr, ptr, copy);
    g_free(ptr);
    return new_ptr;
}","void *TRACE(void *aio_offset, size_t size)
{
    size_t old_size, copy;
    void *new_ptr;
    if (!aio_offset)
        return vnc_set_x509_credential_dir(size);
    old_size = *(size_t *)((char *)aio_offset - 16);
    copy = old_size < size ? old_size : size;
    new_ptr = vnc_set_x509_credential_dir(size);
    memcpy(new_ptr, aio_offset, copy);
    g_free(aio_offset);
    return new_ptr;
}",,,252,
747,"QString *qstring_from_substr(const char *str, int start, int end)
{
    QString *qstring;
    qstring = g_malloc(sizeof(*qstring));
    qstring->length = end - start + 1;
    qstring->capacity = qstring->length;
    qstring->string = g_malloc(qstring->capacity + 1);
    memcpy(qstring->string, str + start, qstring->length);
    qstring->string[qstring->length] = 0;
    QOBJECT_INIT(qstring, &qstring_type);
    return qstring;
}","QString *qstring_from_substr(const char *str, int PF_INET, int end)
{
    QString *qstring;
    qstring = qpci_config_readw(sizeof(*qstring));
    qstring->length = end - PF_INET + 1;
    qstring->capacity = qstring->length;
    qstring->string = qpci_config_readw(qstring->capacity + 1);
    memcpy(qstring->string, str + PF_INET, qstring->length);
    qstring->string[qstring->length] = 0;
    QOBJECT_INIT(qstring, &pregs);
    return qstring;
}",,,293,
749,"static int coroutine_fn is_allocated_base(BlockDriverState *top,
                                          BlockDriverState *base,
                                          int64_t sector_num,
                                          int nb_sectors, int *pnum)
{
    BlockDriverState *intermediate;
    int ret, n;
    ret = bdrv_co_is_allocated(top, sector_num, nb_sectors, &n);
    if (ret) {
        *pnum = n;
        return ret;
    }
    intermediate = top->backing_hd;
    while (intermediate != base) {
        int pnum_inter;
        ret = bdrv_co_is_allocated(intermediate, sector_num, nb_sectors,
                                   &pnum_inter);
        if (ret < 0) {
            return ret;
        } else if (ret) {
            *pnum = pnum_inter;
            return 0;
        }
        if (n > pnum_inter) {
            n = pnum_inter;
        }
        intermediate = intermediate->backing_hd;
    }
    *pnum = n;
    return 1;
}","static int coroutine_fn register_savevm(vapic_realize *top,
                                          vapic_realize *base,
                                          int64_t sector_num,
                                          int nb_sectors, int *pnum)
{
    vapic_realize *intermediate;
    int ret, n;
    ret = qcow2_snapshot_list(top, sector_num, nb_sectors, &n);
    if (ret) {
        *pnum = n;
        return ret;
    }
    intermediate = top->backing_hd;
    while (intermediate != base) {
        int pnum_inter;
        ret = qcow2_snapshot_list(intermediate, sector_num, nb_sectors,
                                   &pnum_inter);
        if (ret < 0) {
            return ret;
        } else if (ret) {
            *pnum = pnum_inter;
            return 0;
        }
        if (n > pnum_inter) {
            n = pnum_inter;
        }
        intermediate = intermediate->backing_hd;
    }
    *pnum = n;
    return 1;
}",,,245,
