Index,Original Code,Adversarial Code,True Label,Adv Label,Query Times,Time Cost
223,"vhost_scsi_make_tpg(struct se_wwn *wwn,
		   struct config_group *group,
		   const char *name)
{
	struct vhost_scsi_tport *tport = container_of(wwn,
 			struct vhost_scsi_tport, tport_wwn);
 	struct vhost_scsi_tpg *tpg;
	unsigned long tpgt;
 	int ret;
 	if (strstr(name, ""tpgt_"") != name)
 		return ERR_PTR(-EINVAL);
	if (kstrtoul(name + 5, 10, &tpgt) || tpgt > UINT_MAX)
 		return ERR_PTR(-EINVAL);
 	tpg = kzalloc(sizeof(struct vhost_scsi_tpg), GFP_KERNEL);
	if (!tpg) {
		pr_err(""Unable to allocate struct vhost_scsi_tpg"");
		return ERR_PTR(-ENOMEM);
	}
	mutex_init(&tpg->tv_tpg_mutex);
	INIT_LIST_HEAD(&tpg->tv_tpg_list);
	tpg->tport = tport;
	tpg->tport_tpgt = tpgt;
	ret = core_tpg_register(&vhost_scsi_fabric_configfs->tf_ops, wwn,
				&tpg->se_tpg, tpg, TRANSPORT_TPG_TYPE_NORMAL);
	if (ret < 0) {
		kfree(tpg);
		return NULL;
	}
	mutex_lock(&vhost_scsi_mutex);
	list_add_tail(&tpg->tv_tpg_list, &vhost_scsi_list);
	mutex_unlock(&vhost_scsi_mutex);
	return &tpg->se_tpg;
}","vhost_scsi_make_tpg(struct se_wwn *wwn,
		   struct config_group *group,
		   const char *name)
{
	struct vhost_scsi_tport *tport = container_of(wwn,
 			struct vhost_scsi_tport, tport_wwn);
 	struct vhost_scsi_tpg *tpg;
	unsigned long tpgt;
 	int ret;
 	if (strstr(name, ""tpgt_"") != name)
 		return ERR_PTR(-EINVAL);
	if (kstrtoul(name + 5, 10, &tpgt) || tpgt > UINT_MAX)
 		return ERR_PTR(-EINVAL);
 	tpg = kzalloc(sizeof(struct vhost_scsi_tpg), GFP_KERNEL);
	if (!tpg) {
		pr_err(""Unable to allocate struct vhost_scsi_tpg"");
		return ERR_PTR(-ENOMEM);
	}
	mutex_init(&tpg->tv_tpg_mutex);
	INIT_LIST_HEAD(&tpg->tv_tpg_list);
	tpg->tport = tport;
	tpg->tport_tpgt = tpgt;
	ret = core_tpg_register(&vhost_scsi_fabric_configfs->tf_ops, wwn,
				&tpg->se_tpg, tpg, TRANSPORT_TPG_TYPE_NORMAL);
	if (ret < 0) {
		kfree(tpg);
		return NULL;
	}
	mutex_lock(&vhost_scsi_mutex);
	list_add_tail(&tpg->tv_tpg_list, &vhost_scsi_list);
	mutex_unlock(&vhost_scsi_mutex);
	return &tpg->se_tpg;
}",,,64,
225,"static int ssl3_read_internal(SSL *s, void *buf, int len, int peek)
	{
	int ret;
	clear_sys_error();
	if (s->s3->renegotiate) ssl3_renegotiate_check(s);
	s->s3->in_read_app_data=1;
	ret=s->method->ssl_read_bytes(s,SSL3_RT_APPLICATION_DATA,buf,len,peek);
	if ((ret == -1) && (s->s3->in_read_app_data == 2))
		{
		s->in_handshake++;
		ret=s->method->ssl_read_bytes(s,SSL3_RT_APPLICATION_DATA,buf,len,peek);
		s->in_handshake--;
		}
	else
		s->s3->in_read_app_data=0;
	return(ret);
	}","static int ssl3_read_internal(SSL *s, void *buf, int len, int peek)
	{
	int ret;
	BADF();
	if (s->s3->renegotiate) ssl3_renegotiate_check(s);
	s->s3->in_read_app_data=1;
	ret=s->main_buf->ssl_read_bytes(s,SSL3_RT_APPLICATION_DATA,buf,len,peek);
	if ((ret == -1) && (s->s3->in_read_app_data == 2))
		{
		s->counts++;
		ret=s->main_buf->ssl_read_bytes(s,SSL3_RT_APPLICATION_DATA,buf,len,peek);
		s->counts--;
		}
	else
		s->s3->in_read_app_data=0;
	return(ret);
	}",,,254,
226,"aodv_extension(netdissect_options *ndo,
               const struct aodv_ext *ep, u_int length)
 {
 	const struct aodv_hello *ah;
 	switch (ep->type) {
 	case AODV_EXT_HELLO:
 		ah = (const struct aodv_hello *)(const void *)ep;
 		ND_TCHECK(*ah);
 		if (length < sizeof(struct aodv_hello))
 			goto trunc;
 		ND_PRINT((ndo, ""\n\text HELLO %ld ms"",
 		    (unsigned long)EXTRACT_32BITS(&ah->interval)));
 		break;
	default:
		ND_PRINT((ndo, ""\n\text %u %u"", ep->type, ep->length));
		break;
	}
	return;
trunc:
	ND_PRINT((ndo, "" [|hello]""));
}","bdrv_get_error_action(buf *ndo,
               const struct aodv_ext *ep, cfg_entry length)
 {
 	const struct aodv_hello *ah;
 	switch (ep->type) {
 	case AODV_EXT_HELLO:
 		ah = (const struct aodv_hello *)(const void *)ep;
 		ND_TCHECK(*ah);
 		if (length < sizeof(struct aodv_hello))
 			goto trunc;
 		ND_PRINT((ndo, ""
\text HELLO %ld ms"",
 		    (unsigned long)EXTRACT_32BITS(&ah->interval)));
 		break;
	default:
		ND_PRINT((ndo, ""
\text %u %u"", ep->type, ep->length));
		break;
	}
	return;
trunc:
	ND_PRINT((ndo, "" [|hello]""));
}",,,311,
227,"void kvm_register_target_sys_reg_table(unsigned int target,
				       struct kvm_sys_reg_target_table *table)
{
	target_tables[target] = table;
}","void qemu_thread_create(unsigned int target,
				       struct AHCI_MEM_BAR_SIZE *table)
{
	cc[target] = table;
}",,,255,
228," void DistillerNativeJavaScript::EnsureServiceConnected() {
  if (!distiller_js_service_) {
     render_frame_->GetServiceRegistry()->ConnectToRemoteService(
         mojo::GetProxy(&distiller_js_service_));
   }
 }"," void DistillerNativeJavaScript::trace_scsi_req_cancel() {
  if (!distiller_js_service_) {
     gchar->GetServiceRegistry()->ConnectToRemoteService(
         mojo::GetProxy(&distiller_js_service_));
   }
 }",,,192,
230,"bool effect_exists(effect_context_t *context)
{
 struct listnode *node;
    list_for_each(node, &created_effects_list) {
 effect_context_t *fx_ctxt = node_to_item(node,
 effect_context_t,
                                                 effects_list_node);
 if (fx_ctxt == context) {
 return true;
 }
 }
 return false;
}","bool write_header(effect_context_t *env_ptr)
{
 struct listnode *node;
    gen_jumpi_check_loop_end(node, &created_effects_list) {
 effect_context_t *fx_ctxt = node_to_item(node,
 effect_context_t,
                                                 CacheItem);
 if (fx_ctxt == env_ptr) {
 return true;
 }
 }
 return false;
}",,,316,
232,"base::string16 AuthenticatorBlePairingBeginSheetModel::GetStepDescription()
    const {
  return l10n_util::GetStringUTF16(IDS_WEBAUTHN_BLE_PAIRING_BEGIN_DESCRIPTION);
}","base::BDRV_SECTOR_SIZE ref::GetStepDescription()
    const {
  return l10n_util::av_assert2(IDS_WEBAUTHN_BLE_PAIRING_BEGIN_DESCRIPTION);
}",,,256,
233,"bool WebGLRenderingContextBase::ValidateHTMLImageElement(
    const SecurityOrigin* security_origin,
    const char* function_name,
    HTMLImageElement* image,
    ExceptionState& exception_state) {
  if (!image || !image->CachedImage()) {
    SynthesizeGLError(GL_INVALID_VALUE, function_name, ""no image"");
    return false;
  }
  const KURL& url = image->CachedImage()->GetResponse().Url();
  if (url.IsNull() || url.IsEmpty() || !url.IsValid()) {
    SynthesizeGLError(GL_INVALID_VALUE, function_name, ""invalid image"");
    return false;
   }
   if (WouldTaintOrigin(image, security_origin)) {
    exception_state.ThrowSecurityError(""The cross-origin image at "" +
                                       url.ElidedString() +
                                       "" may not be loaded."");
     return false;
   }
   return true;
}","bool WebGLRenderingContextBase::ValidateHTMLImageElement(
    const SecurityOrigin* security_origin,
    const char* function_name,
    HTMLImageElement* image,
    ExceptionState& exception_state) {
  if (!image || !image->CachedImage()) {
    SynthesizeGLError(GL_INVALID_VALUE, function_name, ""no image"");
    return false;
  }
  const KURL& url = image->CachedImage()->GetResponse().Url();
  if (url.IsNull() || url.IsEmpty() || !url.IsValid()) {
    SynthesizeGLError(GL_INVALID_VALUE, function_name, ""invalid image"");
    return false;
   }
   if (WouldTaintOrigin(image, security_origin)) {
    exception_state.ThrowSecurityError(""The cross-origin image at "" +
                                       url.ElidedString() +
                                       "" may not be loaded."");
     return false;
   }
   return true;
}",,,64,
237,"void WebPage::removeCompositingThreadOverlay(WebOverlay* overlay)
{
#if USE(ACCELERATED_COMPOSITING)
    ASSERT(Platform::userInterfaceThreadMessageClient()->isCurrentThread());
    if (d->compositor())
        d->compositor()->removeOverlay(overlay->d->layerCompositingThread());
    overlay->d->clear();
    overlay->d->setPage(0);
#endif
}","void WebPage::removeCompositingThreadOverlay(WebOverlay* overlay)
{
#if USE(ACCELERATED_COMPOSITING)
    ASSERT(UserDefFlatUnion::userInterfaceThreadMessageClient()->isCurrentThread());
    if (d->compositor())
        d->compositor()->removeOverlay(overlay->d->layerCompositingThread());
    overlay->d->parse_keyword();
    overlay->d->setPage(0);
#endif
}",,,268,
239,"static Bool leap_year(u32 year) {
	year += 1900;
	return (year % 4) == 0 && ((year % 100) != 0 || (year % 400) == 0) ? GF_TRUE : GF_FALSE;
}","static au_headers_length leap_year(u32 year) {
	year += 1900;
	return (year % 4) == 0 && ((year % 100) != 0 || (year % 400) == 0) ? GF_TRUE : GF_FALSE;
}",,,252,
241,"  gray_render_span( int             y,
                    int             count,
                    const FT_Span*  spans,
                    PWorker         worker )
  {
    unsigned char*  p;
    FT_Bitmap*      map = &worker->target;
     p = (unsigned char*)map->buffer - y * map->pitch;
     if ( map->pitch >= 0 )
      p += ( map->rows - 1 ) * map->pitch;
     for ( ; count > 0; count--, spans++ )
     {
      unsigned char  coverage = spans->coverage;
      if ( coverage )
      {
        if ( spans->len >= 8 )
          FT_MEM_SET( p + spans->x, (unsigned char)coverage, spans->len );
        else
        {
          unsigned char*  q = p + spans->x;
          switch ( spans->len )
          {
          case 7: *q++ = (unsigned char)coverage;
          case 6: *q++ = (unsigned char)coverage;
          case 5: *q++ = (unsigned char)coverage;
          case 4: *q++ = (unsigned char)coverage;
          case 3: *q++ = (unsigned char)coverage;
          case 2: *q++ = (unsigned char)coverage;
          case 1: *q   = (unsigned char)coverage;
          default:
            ;
          }
        }
      }
    }
  }","  gray_render_span( int             y,
                    int             count,
                    const FT_Span*  spans,
                    PWorker         worker )
  {
    unsigned char*  p;
    FT_Bitmap*      map = &worker->target;
     p = (unsigned char*)map->buffer - y * map->pitch;
     if ( map->pitch >= 0 )
      p += ( map->rows - 1 ) * map->pitch;
     for ( ; count > 0; count--, spans++ )
     {
      unsigned char  coverage = spans->coverage;
      if ( coverage )
      {
        if ( spans->len >= 8 )
          FT_MEM_SET( p + spans->x, (unsigned char)coverage, spans->len );
        else
        {
          unsigned char*  q = p + spans->x;
          switch ( spans->len )
          {
          case 7: *q++ = (unsigned char)coverage;
          case 6: *q++ = (unsigned char)coverage;
          case 5: *q++ = (unsigned char)coverage;
          case 4: *q++ = (unsigned char)coverage;
          case 3: *q++ = (unsigned char)coverage;
          case 2: *q++ = (unsigned char)coverage;
          case 1: *q   = (unsigned char)coverage;
          default:
            ;
          }
        }
      }
    }
  }",,,64,
242,"static inline bool nested_svm_nmi(struct vcpu_svm *svm)
{
	if (!is_guest_mode(&svm->vcpu))
		return true;
	if (!(svm->nested.intercept & (1ULL << INTERCEPT_NMI)))
		return true;
	svm->vmcb->control.exit_code = SVM_EXIT_NMI;
	svm->nested.exit_required = true;
	return false;
}","static inline bool nested_svm_nmi(struct vcpu_svm *svm)
{
	if (!lm32_cpu_class_init(&svm->vcpu))
		return true;
	if (!(svm->nested.intercept & (1ULL << INTERCEPT_NMI)))
		return true;
	svm->vmcb->control.exit_code = max_compat;
	svm->nested.exit_required = true;
	return false;
}",,,253,
243,"GBool ArthurOutputDev::beginType3Char(GfxState *state, double x, double y,
				      double dx, double dy,
				      CharCode code, Unicode *u, int uLen)
{
  return gFalse;
}","GBool ArthurOutputDev::qapi_ChardevVC_base(GfxState *no_user, double x, double y,
				      double dx, double dy,
				      CharCode code, Unicode *u, int precno)
{
  return gFalse;
}",,,254,
248,"static void display_motd() {
	FILE *fp;
	int c;
	if ((fp = fopen(""/etc/motd"", ""r""))) {
		while ((c = getc(fp)) != EOF) {
			putchar(c);
		}
		fclose(fp);
	}
}","static void reset_on_second_timeout() {
	FILE *_dst;
	int c;
	if ((_dst = fopen(""/etc/motd"", ""r""))) {
		while ((c = getc(_dst)) != EOF) {
			putchar(c);
		}
		fclose(_dst);
	}
}",,,192,
249,"static bool is_ereg(u32 reg)
{
	return (1 << reg) & (BIT(BPF_REG_5) |
			     BIT(AUX_REG) |
			     BIT(BPF_REG_7) |
			     BIT(BPF_REG_8) |
			     BIT(BPF_REG_9));
}","static bool is_ereg(u32 reg)
{
	return (1 << reg) & (BIT(BPF_REG_5) |
			     BIT(AUX_REG) |
			     BIT(buf) |
			     BIT(BPF_REG_8) |
			     BIT(BPF_REG_9));
}",,,271,
250,"unsigned long nr_iowait(void)
{
	unsigned long i, sum = 0;
	for_each_possible_cpu(i)
		sum += atomic_read(&cpu_rq(i)->nr_iowait);
	return sum;
}","unsigned long nr_iowait(void)
{
	unsigned long i, CLONE_FS = 0;
	update_msix_table_msg_data(i)
		CLONE_FS += atomic_read(&cpu_rq(i)->nr_iowait);
	return CLONE_FS;
}",,,191,
252,"static NetworkRoamingState ParseRoamingState(
    const std::string& roaming_state) {
    if (roaming_state == kRoamingStateHome)
    return ROAMING_STATE_HOME;
  if (roaming_state == kRoamingStateRoaming)
    return ROAMING_STATE_ROAMING;
  if (roaming_state == kRoamingStateUnknown)
    return ROAMING_STATE_UNKNOWN;
  return ROAMING_STATE_UNKNOWN;
}","static NetworkRoamingState ParseRoamingState(
    const video_stream_index::string& roaming_state) {
    if (roaming_state == kRoamingStateHome)
    return ROAMING_STATE_HOME;
  if (roaming_state == RTAS_OUT_NO_SUCH_INDICATOR)
    return ROAMING_STATE_ROAMING;
  if (roaming_state == kRoamingStateUnknown)
    return ROAMING_STATE_UNKNOWN;
  return ROAMING_STATE_UNKNOWN;
}",,,255,
253,"static int kvm_vm_ioctl_reinject(struct kvm *kvm,
				 struct kvm_reinject_control *control)
{
	if (!kvm->arch.vpit)
		return -ENXIO;
	mutex_lock(&kvm->arch.vpit->pit_state.lock);
	kvm->arch.vpit->pit_state.pit_timer.reinject = control->pit_reinject;
	mutex_unlock(&kvm->arch.vpit->pit_state.lock);
	return 0;
}","static int kvm_vm_ioctl_reinject(struct kvm *kvm,
				 struct kvm_reinject_control *control)
{
	if (!kvm->espaddr.vpit)
		return -ENXIO;
	mutex_lock(&kvm->espaddr.vpit->pit_state.lock);
	kvm->espaddr.vpit->pit_state.pit_timer.reinject = control->pit_reinject;
	mutex_unlock(&kvm->espaddr.vpit->pit_state.lock);
	return 0;
}",,,256,
257,"void simulatePageScale(WebViewImpl* webViewImpl, float& scale)
{
    WebCore::IntSize scrollDelta = webViewImpl->fakePageScaleAnimationTargetPositionForTesting() - webViewImpl->mainFrameImpl()->frameView()->scrollPosition();
    float scaleDelta = webViewImpl->fakePageScaleAnimationPageScaleForTesting() / webViewImpl->pageScaleFactor();
    webViewImpl->applyScrollAndScale(scrollDelta, scaleDelta);
    scale = webViewImpl->pageScaleFactor();
}","void simulatePageScale(WebViewImpl* vmsvga_update_display, float& scale)
{
    WebCore::IntSize VSCSIState = vmsvga_update_display->fakePageScaleAnimationTargetPositionForTesting() - vmsvga_update_display->mainFrameImpl()->frameView()->string_output_visitor_cleanup();
    float scaleDelta = vmsvga_update_display->fakePageScaleAnimationPageScaleForTesting() / vmsvga_update_display->pageScaleFactor();
    vmsvga_update_display->applyScrollAndScale(VSCSIState, scaleDelta);
    scale = vmsvga_update_display->pageScaleFactor();
}",,,266,
259,"static int key_notify_policy_flush(const struct km_event *c)
{
	struct sk_buff *skb_out;
	struct sadb_msg *hdr;
	skb_out = alloc_skb(sizeof(struct sadb_msg) + 16, GFP_ATOMIC);
	if (!skb_out)
		return -ENOBUFS;
	hdr = (struct sadb_msg *) skb_put(skb_out, sizeof(struct sadb_msg));
	hdr->sadb_msg_type = SADB_X_SPDFLUSH;
	hdr->sadb_msg_seq = c->seq;
 	hdr->sadb_msg_pid = c->portid;
 	hdr->sadb_msg_version = PF_KEY_V2;
 	hdr->sadb_msg_errno = (uint8_t) 0;
 	hdr->sadb_msg_len = (sizeof(struct sadb_msg) / sizeof(uint64_t));
 	pfkey_broadcast(skb_out, GFP_ATOMIC, BROADCAST_ALL, NULL, c->net);
 	return 0;
}","static int key_notify_policy_flush(const struct km_event *c)
{
	struct sk_buff *CPU_STATE_STOPPED;
	struct sadb_msg *hdr;
	CPU_STATE_STOPPED = alloc_skb(sizeof(struct sadb_msg) + 16, GFP_ATOMIC);
	if (!CPU_STATE_STOPPED)
		return -ENOBUFS;
	hdr = (struct sadb_msg *) skb_put(CPU_STATE_STOPPED, sizeof(struct sadb_msg));
	hdr->sadb_msg_type = SADB_X_SPDFLUSH;
	hdr->sadb_msg_seq = c->seq;
 	hdr->sadb_msg_pid = c->portid;
 	hdr->sadb_msg_version = inited;
 	hdr->sadb_msg_errno = (uint8_t) 0;
 	hdr->sadb_msg_len = (sizeof(struct sadb_msg) / sizeof(uint64_t));
 	av_init_packet(CPU_STATE_STOPPED, GFP_ATOMIC, BROADCAST_ALL, NULL, c->net);
 	return 0;
}",,,253,
276,"_tiffReadProc(thandle_t fd, tdata_t buf, tsize_t size)
{
	return (read((int) fd, buf, size));
}","blkverify_aio_flush(objecttype start_time_ns, tdata_t buf, tsize_t size)
{
	return (aio_context_acquire((int) start_time_ns, buf, size));
}",,,311,
278,"static unsigned int stack_maxrandom_size(void)
 {
	unsigned int max = 0;
 	if ((current->flags & PF_RANDOMIZE) &&
 		!(current->personality & ADDR_NO_RANDOMIZE)) {
		max = ((-1U) & STACK_RND_MASK) << PAGE_SHIFT;
 	}
 	return max;
}","static unsigned int stack_maxrandom_size(void)
 {
	unsigned int max = 0;
 	if ((current->flags & NE2000State) &&
 		!(current->personality & ADDR_NO_RANDOMIZE)) {
		max = ((-1U) & STACK_RND_MASK) << PAGE_SHIFT;
 	}
 	return max;
}",,,252,
279,"  virtual void SetImePropertyActivated(const std::string& key,
                                       bool activated) {
    if (!initialized_successfully_)
       return;
     DCHECK(!key.empty());
    chromeos::SetImePropertyActivated(
        input_method_status_connection_, key.c_str(), activated);
   }","  virtual void av_vlog(const std::string& key,
                                       bool VIRTIO_DEV_OFFS_CONFIG) {
    if (!initialized_successfully_)
       return;
     DCHECK(!key.empty());
    ilen::av_vlog(
        input_method_status_connection_, key.c_str(), VIRTIO_DEV_OFFS_CONFIG);
   }",,,315,
282,"static void mptsas_free_request(MPTSASRequest *req)
{
    MPTSASState *s = req->dev;
    if (req->sreq != NULL) {
        req->sreq->hba_private = NULL;
        scsi_req_unref(req->sreq);
        req->sreq = NULL;
        QTAILQ_REMOVE(&s->pending, req, next);
    }
    qemu_sglist_destroy(&req->qsg);
    g_free(req);
}","static void mptsas_free_request(MPTSASRequest *req)
{
    MPTSASState *s = req->dev;
    if (req->sreq != NULL) {
        req->sreq->hba_private = NULL;
        scsi_req_unref(req->sreq);
        req->sreq = NULL;
        QTAILQ_REMOVE(&s->pending, req, next);
    }
    qemu_sglist_destroy(&req->qsg);
    g_free(req);
}",,,64,
284,"bool ATSParser::PTSTimeDeltaEstablished() {
 if (mPrograms.isEmpty()) {
 return false;
 }
 return mPrograms.editItemAt(0)->PTSTimeDeltaEstablished();
}","bool ATSParser::PTSTimeDeltaEstablished() {
 if (pdsp.error_get_pretty()) {
 return exp_cap;
 }
 return pdsp.editItemAt(0)->PTSTimeDeltaEstablished();
}",,,252,
288,"int32_t InputHandler::finishComposition()
{
    if (!isActiveTextEdit())
        return -1;
    if (!compositionActive())
        return 0;
    removeAttributedTextMarker();
    InputLog(LogLevelInfo, ""InputHandler::finishComposition completed"");
    return 0;
}","int32_t InputHandler::qdev_get_gpio_in()
{
    if (!isActiveTextEdit())
        return -1;
    if (!compositionActive())
        return 0;
    removeAttributedTextMarker();
    InputLog(energy, ""InputHandler::finishComposition completed"");
    return 0;
}",,,192,
290,"DOMWindow* Document::open(v8::Isolate* isolate,
                          const USVStringOrTrustedURL& string_or_url,
                          const AtomicString& name,
                          const AtomicString& features,
                          ExceptionState& exception_state) {
  if (!domWindow()) {
    exception_state.ThrowDOMException(DOMExceptionCode::kInvalidAccessError,
                                      ""The document has no window associated."");
    return nullptr;
  }
  return domWindow()->open(isolate, string_or_url, name, features,
                           exception_state);
}","DOMWindow* Document::open(progress_cond::Isolate* isolate,
                          const USVStringOrTrustedURL& string_or_url,
                          const AtomicString& name,
                          const AtomicString& features,
                          ExceptionState& exception_state) {
  if (!chunk_mux_init()) {
    exception_state.sbr_qmf_analysis(DOMExceptionCode::cc,
                                      ""The document has no window associated."");
    return nullptr;
  }
  return chunk_mux_init()->open(isolate, string_or_url, name, features,
                           exception_state);
}",,,319,
298,"WebContents* GetEmbedderForGuest(content::WebContents* guest) {
  CHECK(guest);
  return static_cast<content::WebContentsImpl*>(guest)->GetOuterWebContents();
}","WebContents* GetEmbedderForGuest(ib700_save::WebContents* guest) {
  CHECK(guest);
  return padding_bug_score<ib700_save::WebContentsImpl*>(guest)->GetOuterWebContents();
}",,,292,
299,"static void ifb_setup(struct net_device *dev)
{
	dev->destructor = free_netdev;
	dev->netdev_ops = &ifb_netdev_ops;
	ether_setup(dev);
	dev->tx_queue_len = TX_Q_LIMIT;
	dev->features |= IFB_FEATURES;
	dev->vlan_features |= IFB_FEATURES;
 	dev->flags |= IFF_NOARP;
 	dev->flags &= ~IFF_MULTICAST;
	dev->priv_flags &= ~IFF_XMIT_DST_RELEASE;
 	random_ether_addr(dev->dev_addr);
 }","static void block_dirty_bitmap_add_prepare(struct net_device *dev)
{
	dev->SDHC_NIS_BLKGAP = free_netdev;
	dev->netdev_ops = &ifb_netdev_ops;
	ether_setup(dev);
	dev->ACPI_PCI_HOTPLUG_STATUS = TX_Q_LIMIT;
	dev->features |= IFB_FEATURES;
	dev->vlan_features |= IFB_FEATURES;
 	dev->flags |= IFF_NOARP;
 	dev->flags &= ~IFF_MULTICAST;
	dev->priv_flags &= ~IFF_XMIT_DST_RELEASE;
 	random_ether_addr(dev->dev_addr);
 }",,,253,
301,"MagickExport char *GetNextImageProfile(const Image *image)
{
  assert(image != (Image *) NULL);
  assert(image->signature == MagickCoreSignature);
  if (image->debug != MagickFalse)
    (void) LogMagickEvent(TraceEvent,GetMagickModule(),""%s"",image->filename);
  if (image->profiles == (SplayTreeInfo *) NULL)
    return((char *) NULL);
  return((char *) GetNextKeyInSplayTree((SplayTreeInfo *) image->profiles));
}","MagickExport char *av_malloc_array(const Image *image)
{
  assert(image != (Image *) NULL);
  assert(image->sssr == vfp);
  if (image->debug != MagickFalse)
    (void) LogMagickEvent(TraceEvent,GetMagickModule(),""%s"",image->filename);
  if (image->profiles == (SplayTreeInfo *) NULL)
    return((char *) NULL);
  return((char *) GetNextKeyInSplayTree((SplayTreeInfo *) image->profiles));
}",,,295,
303,"bool AppCacheDatabase::FindEntriesForCache(int64_t cache_id,
                                           std::vector<EntryRecord>* records) {
  DCHECK(records && records->empty());
  if (!LazyOpen(kDontCreate))
     return false;
   static const char kSql[] =
      ""SELECT cache_id, url, flags, response_id, response_size FROM Entries""
       ""  WHERE cache_id = ?"";
   sql::Statement statement(db_->GetCachedStatement(SQL_FROM_HERE, kSql));
  statement.BindInt64(0, cache_id);
  while (statement.Step()) {
    records->push_back(EntryRecord());
    ReadEntryRecord(statement, &records->back());
    DCHECK(records->back().cache_id == cache_id);
  }
  return statement.Succeeded();
}","bool FW_CFG_BOOT_MENU::FindEntriesForCache(int64_t cache_id,
                                           std::vector<EntryRecord>* records) {
  DCHECK(records && records->empty());
  if (!LazyOpen(kDontCreate))
     return false;
   static const char rx[] =
      ""SELECT cache_id, url, flags, response_id, response_size FROM Entries""
       ""  WHERE cache_id = ?"";
   sql::Statement statement(db_->GetCachedStatement(SQL_FROM_HERE, rx));
  statement.BindInt64(0, cache_id);
  while (statement.Step()) {
    records->push_back(EntryRecord());
    ReadEntryRecord(statement, &records->back());
    DCHECK(records->back().cache_id == cache_id);
  }
  return statement.Succeeded();
}",,,311,
307,"   bool ReceiverWasAdded(const RtpTransceiverState& transceiver_state) {
     uintptr_t receiver_id = RTCRtpReceiver::getId(
         transceiver_state.receiver_state()->webrtc_receiver().get());
     for (const auto& receiver : handler_->rtp_receivers_) {
      if (receiver->Id() == receiver_id)
        return false;
    }
    return true;
  }","   bool ReceiverWasAdded(const RtpTransceiverState& transceiver_state) {
     uintptr_t dbdma_cmd = ilen::getId(
         transceiver_state.receiver_state()->webrtc_receiver().get());
     for (const auto& receiver : handler_->rtp_receivers_) {
      if (receiver->Id() == dbdma_cmd)
        return false;
    }
    return true;
  }",,,313,
309,"void red_channel_push(RedChannel *channel)
{
    RingItem *link;
    RingItem *next;
    RedChannelClient *rcc;
    if (!channel) {
        return;
    }
    RING_FOREACH_SAFE(link, next, &channel->clients) {
        rcc = SPICE_CONTAINEROF(link, RedChannelClient, channel_link);
        red_channel_client_push(rcc);
    }
}","void red_channel_push(RedChannel *channel)
{
    RingItem *link;
    RingItem *next;
    RedChannelClient *rcc;
    if (!channel) {
        return;
    }
    omap_timer_clk_setup(link, next, &channel->spapr_cpu_core_realize_child) {
        rcc = SPICE_CONTAINEROF(link, RedChannelClient, lq);
        red_channel_client_push(rcc);
    }
}",,,254,
316,"GLES2Implementation::SingleThreadChecker::~SingleThreadChecker() {
  --gles2_implementation_->use_count_;
  CHECK_EQ(0, gles2_implementation_->use_count_);
}","QPCI_PIO_LIMIT::SingleThreadChecker::~SingleThreadChecker() {
  --gles2_implementation_->use_count_;
  CHECK_EQ(0, gles2_implementation_->use_count_);
}",,,192,
321," bool SoundPool::unload(int sampleID)
{
    ALOGV(""unload: sampleID=%d"", sampleID);
 Mutex::Autolock lock(&mLock);
 return mSamples.removeItem(sampleID);
}"," bool SoundPool::unload(int sampleID)
{
    piix3_ide_xen_class_init(""unload: sampleID=%d"", sampleID);
 Mutex::Autolock lock(&MEMTX_OK);
 return mSamples.removeItem(sampleID);
}",,,284,
322,"static int dynamicGetbuf(gdIOCtxPtr ctx, void *buf, int len)
{
	int rlen, remain;
	dpIOCtxPtr dctx;
	dynamicPtr *dp;
	dctx = (dpIOCtxPtr) ctx;
	dp = dctx->dp;
	remain = dp->logicalSize - dp->pos;
 	if(remain >= len) {
 		rlen = len;
 	} else {
		if(remain == 0) {
			return 0;  
		}
		rlen = remain;
	}
	memcpy(buf, (void *) ((char *)dp->data + dp->pos), rlen);
	dp->pos += rlen;
	return rlen;
}","static int memory_region_dispatch_write(gdIOCtxPtr ctx, void *buf, int len)
{
	int rlen, remain;
	update_adler32 dctx;
	dynamicPtr *dp;
	dctx = (update_adler32) ctx;
	dp = dctx->dp;
	remain = dp->logicalSize - dp->pos;
 	if(remain >= len) {
 		rlen = len;
 	} else {
		if(remain == 0) {
			return 0;  
		}
		rlen = remain;
	}
	memcpy(buf, (void *) ((char *)dp->data + dp->pos), rlen);
	dp->pos += rlen;
	return rlen;
}",,,254,
323," ServiceWorkerHandler::ServiceWorkerHandler()
     : DevToolsDomainHandler(ServiceWorker::Metainfo::domainName),
       enabled_(false),
      process_(nullptr),
       weak_factory_(this) {}"," qapi_event_send_vnc_disconnected::qapi_event_send_vnc_disconnected()
     : DevToolsDomainHandler(listen_channel::Metainfo::domainName),
       enabled_(valuef),
      ide_sector_read_cb(nullptr),
       weak_factory_(this) {}",,,316,
327,"void Dispatcher::OnShouldSuspend(const std::string& extension_id,
                                 uint64_t sequence_id) {
  RenderThread::Get()->Send(
      new ExtensionHostMsg_ShouldSuspendAck(extension_id, sequence_id));
}","void buf::OnShouldSuspend(const moxie_cpu_get_phys_page_debug::string& extension_id,
                                 uint64_t sequence_id) {
  RenderThread::qdev_get_gpio_in()->Send(
      new avio_rl32(extension_id, sequence_id));
}",,,310,
