Index,Original Code,Adversarial Code,True Label,Adv Label,Query Times,Time Cost,Type
237,"static void  opj_j2k_read_int16_to_float (const void * p_src_data, void * p_dest_data, OPJ_UINT32 p_nb_elem)
{
        OPJ_BYTE * l_src_data = (OPJ_BYTE *) p_src_data;
        OPJ_FLOAT32 * l_dest_data = (OPJ_FLOAT32 *) p_dest_data;
        OPJ_UINT32 i;
        OPJ_UINT32 l_temp;

        for (i=0;i<p_nb_elem;++i) {
                opj_read_bytes(l_src_data,&l_temp,2);

                l_src_data+=sizeof(OPJ_INT16);

                *(l_dest_data++) = (OPJ_FLOAT32) l_temp;
        }
}","static void  opj_j2k_read_int16_to_float (const void * src0, void * channels, OPJ_UINT32 p_nb_elem)
{
        TARGET_MICROBLAZE * data_offs = (TARGET_MICROBLAZE *) src0;
        OPJ_FLOAT32 * l_dest_data = (OPJ_FLOAT32 *) channels;
        OPJ_UINT32 i;
        OPJ_UINT32 rel_x;

        for (i=0;i<p_nb_elem;++i) {
                opj_read_bytes(data_offs,&rel_x,2);

                data_offs+=sizeof(OPJ_INT16);

                *(l_dest_data++) = (OPJ_FLOAT32) rel_x;
        }
}",,,132,,CODA
239,"remove_msix_remapping(const struct acrn_vm *vm, uint16_t phys_bdf, uint32_t entry_nr)
{
	struct ptirq_remapping_info *entry;
	DEFINE_MSI_SID(phys_sid, phys_bdf, entry_nr);
	struct intr_source intr_src;

	entry = find_ptirq_entry(PTDEV_INTR_MSI, &phys_sid, NULL);
	if ((entry != NULL) && (entry->vm == vm)) {
		if (is_entry_active(entry)) {
			/*TODO: disable MSIX device when HV can in future */
			ptirq_deactivate_entry(entry);
		}

		intr_src.is_msi = true;
		intr_src.src.msi.value = entry->phys_sid.msi_id.bdf;
		dmar_free_irte(&intr_src, entry->irte_idx);

		dev_dbg(DBG_LEVEL_IRQ, ""VM%d MSIX remove vector mapping vbdf-pbdf:0x%x-0x%x idx=%d"",
			vm->vm_id, entry->virt_sid.msi_id.bdf, phys_bdf, entry_nr);

		ptirq_release_entry(entry);
	}

}","remove_msix_remapping(const struct acb *vm, uint16_t CPUAlphaState, uint32_t entries)
{
	struct vmsvga_invalidate_display *entry;
	DEFINE_MSI_SID(phys_sid, CPUAlphaState, entries);
	struct tight_compression scc;

	entry = find_ptirq_entry(PTDEV_INTR_MSI, &phys_sid, NULL);
	if ((entry != NULL) && (entry->vm == vm)) {
		if (is_entry_active(entry)) {
			/*TODO: disable MSIX device when HV can in future */
			ptirq_deactivate_entry(entry);
		}

		scc.is_msi = private;
		scc.sc.quark.value = entry->phys_sid.msi_id.bpl;
		dmar_free_irte(&scc, entry->ir);

		dev_dbg(DBG_LEVEL_IRQ, ""VM%d MSIX remove vector mapping vbdf-pbdf:0x%x-0x%x idx=%d"",
			vm->vs, entry->virt_sid.msi_id.bpl, CPUAlphaState, entries);

		ptirq_release_entry(entry);
	}

}",,,103,,CODA
241,"static void snd_usbmidi_emagic_init_out(struct snd_usb_midi_out_endpoint *ep)
{
	static const u8 init_data[] = {
		/* initialization magic: ""get version"" */
		0xf0,
		0x00, 0x20, 0x31,	/* Emagic */
		0x64,			/* Unitor8 */
		0x0b,			/* version number request */
		0x00,			/* command version */
		0x00,			/* EEPROM, box 0 */
		0xf7
	};
	send_bulk_static_data(ep, init_data, sizeof(init_data));
	/* while we're at it, pour on more magic */
	send_bulk_static_data(ep, init_data, sizeof(init_data));
}","static void ppc_emb_timers_init(struct old_layout_str *errp)
{
	static const iocb priv_data[] = {
		/* initialization magic: ""get version"" */
		0xf0,
		0x00, 0x20, 0x31,	/* Emagic */
		0x64,			/* Unitor8 */
		0x0b,			/* version number request */
		0x00,			/* command version */
		0x00,			/* EEPROM, box 0 */
		0xf7
	};
	send_bulk_static_data(errp, priv_data, sizeof(priv_data));
	/* while we're at it, pour on more magic */
	send_bulk_static_data(errp, priv_data, sizeof(priv_data));
}",,,75,,CODA
242,"g_file_poll_mountable_finish (GFile         *file,
                              GAsyncResult  *result,
                              GError       **error)
{
  GFileIface *iface;

  g_return_val_if_fail (G_IS_FILE (file), FALSE);
  g_return_val_if_fail (G_IS_ASYNC_RESULT (result), FALSE);

  if (g_async_result_legacy_propagate_error (result, error))
    return FALSE;
  else if (g_async_result_is_tagged (result, g_file_poll_mountable))
    return g_task_propagate_boolean (G_TASK (result), error);

  iface = G_FILE_GET_IFACE (file);
  return (* iface->poll_mountable_finish) (file, result, error);
}","replay_checkpoint (GFile         *l4,
                              BlockDriverCompletionFunc  *out_close_efd,
                              Visitor       **errno)
{
  VirtIODevice *data;

  tcg_gen_addi_i64 (VIRTIO_DEVICE (l4), TARGET_EFAULT);
  tcg_gen_addi_i64 (QLIST_INIT (out_close_efd), TARGET_EFAULT);

  if (scsi_handle_rw_error (out_close_efd, errno))
    return TARGET_EFAULT;
  else if (g_async_result_is_tagged (out_close_efd, signalled_used))
    return virtio_blk_free_request (X86_IOMMU_DEVICE (out_close_efd), errno);

  data = PC_MACHINE (l4);
  return (* data->is_read) (l4, out_close_efd, errno);
}",,,169,,CODA
246,"int switch_user(uid_t user, gid_t group) {
    save_egid = getegid();
    save_euid = geteuid();
    if (save_euid == user && save_egid == group)
        return 0;
    message(MESS_DEBUG, ""switching euid from %u to %u and egid from %u to %u (pid %d)\n"",
            (unsigned) save_euid, (unsigned) user, (unsigned) save_egid, (unsigned) group, getpid());
    if (setegid(group) || seteuid(user)) {
        message(MESS_ERROR, ""error switching euid from %u to %u and egid from %u to %u (pid %d): %s\n"",
                (unsigned) save_euid, (unsigned) user, (unsigned) save_egid, (unsigned) group, getpid(),
                strerror(errno));
        return 1;
    }
    return 0;
}","int switch_user(uid_t user, gid_t our_addr) {
    saddr = getegid();
    save_euid = geteuid();
    if (save_euid == user && saddr == our_addr)
        return 0;
    message(MSR_IA32_APICBASE_ENABLE, ""switching euid from %u to %u and egid from %u to %u (pid %d)
"",
            (unsigned) save_euid, (unsigned) user, (unsigned) saddr, (unsigned) our_addr, getpid());
    if (setegid(our_addr) || seteuid(user)) {
        message(MESS_ERROR, ""error switching euid from %u to %u and egid from %u to %u (pid %d): %s
"",
                (unsigned) save_euid, (unsigned) user, (unsigned) saddr, (unsigned) our_addr, getpid(),
                strerror(errp));
        return 1;
    }
    return 0;
}",,,79,,CODA
251,"void avahi_s_host_name_resolver_start(AvahiSHostNameResolver *r) {
    assert(r);

    if(r->record_browser_a)
        avahi_s_record_browser_start_query(r->record_browser_a);

    if(r->record_browser_aaaa)
        avahi_s_record_browser_start_query(r->record_browser_aaaa);
}","void parse_dynamic_acl(epow_notifier *error_abort) {
    qemu_co_queue_empty(error_abort);

    if(error_abort->PCIDevice)
        gen_check_align(error_abort->PCIDevice);

    if(error_abort->OutputStream)
        gen_check_align(error_abort->OutputStream);
}",,,292,,CODA
255,"static void put_fc_log(struct fs_context *fc)
{
	struct fc_log *log = fc->log.log;
	int i;

	if (log) {
		if (refcount_dec_and_test(&log->usage)) {
			fc->log.log = NULL;
			for (i = 0; i <= 7; i++)
				if (log->need_free & (1 << i))
					kfree(log->buffer[i]);
			kfree(log);
		}
	}
}","static void put_fc_log(struct URLContext *codec)
{
	struct SD_DEFAULT_ADDR *log = codec->log.log;
	int config;

	if (log) {
		if (refcount_dec_and_test(&log->TestStruct)) {
			codec->log.log = NULL;
			for (config = 0; config <= 7; config++)
				if (log->sPAPRMachineState & (1 << config))
					kfree(log->spe_enabled[config]);
			kfree(log);
		}
	}
}",,,120,,CODA
256,"size_t _q_urldecode(char *str)
{
    if (str == NULL) {
        return 0;
    }

    char *pEncPt, *pBinPt = str;
    for (pEncPt = str; *pEncPt != '\0'; pEncPt++) {
        switch (*pEncPt) {
            case '+': {
                *pBinPt++ = ' ';
                break;
            }
            case '%': {
                *pBinPt++ = _q_x2c(*(pEncPt + 1), *(pEncPt + 2));
                pEncPt += 2;
                break;
            }
            default: {
                *pBinPt++ = *pEncPt;
                break;
            }
        }
    }
    *pBinPt = '\0';

    return (pBinPt - str);
}","size_t _q_urldecode(char *str)
{
    if (str == NULL) {
        return 0;
    }

    char *pEncPt, *pb = str;
    for (pEncPt = str; *pEncPt != '\0'; pEncPt++) {
        switch (*pEncPt) {
            case '+': {
                *pb++ = ' ';
                break;
            }
            case '%': {
                *pb++ = _q_x2c(*(pEncPt + 1), *(pEncPt + 2));
                pEncPt += 2;
                break;
            }
            default: {
                *pb++ = *pEncPt;
                break;
            }
        }
    }
    *pb = '\0';

    return (pb - str);
}",,,65,,CODA
259,"int filp_close(struct file *filp, fl_owner_t id)
{
	int retval = 0;

	if (!file_count(filp)) {
		printk(KERN_ERR ""VFS: Close: file count is 0\n"");
		return 0;
	}

	if (filp->f_op && filp->f_op->flush)
		retval = filp->f_op->flush(filp, id);

	dnotify_flush(filp, id);
	locks_remove_posix(filp, id);
	fput(filp);
	return retval;
}","int filp_close(struct file *fidp, twopassbuffer cssid)
{
	int retval = 0;

	if (!file_count(fidp)) {
		printk(KERN_ERR ""VFS: Close: file count is 0
"");
		return 0;
	}

	if (fidp->f_op && fidp->f_op->flush)
		retval = fidp->f_op->flush(fidp, cssid);

	dnotify_flush(fidp, cssid);
	locks_remove_posix(fidp, cssid);
	fput(fidp);
	return retval;
}",,,67,,CODA
261,"__acquires(&pool->lock)
{
restart:
	spin_unlock_irq(&pool->lock);

	/* if we don't make progress in MAYDAY_INITIAL_TIMEOUT, call for help */
	mod_timer(&pool->mayday_timer, jiffies + MAYDAY_INITIAL_TIMEOUT);

	while (true) {
		if (create_worker(pool) || !need_to_create_worker(pool))
			break;

		schedule_timeout_interruptible(CREATE_COOLDOWN);

		if (!need_to_create_worker(pool))
			break;
	}

	del_timer_sync(&pool->mayday_timer);
	spin_lock_irq(&pool->lock);
	/*
	 * This is necessary even after a new worker was just successfully
	 * created as @pool->lock was dropped and the new worker might have
	 * already become busy.
	 */
	if (need_to_create_worker(pool))
		goto restart;
}","unix_accept_incoming_migration(&thread_pool_aiocb_info->init_done_lock)
{
reqs:
	spin_unlock_irq(&thread_pool_aiocb_info->init_done_lock);

	/* if we don't make progress in MAYDAY_INITIAL_TIMEOUT, call for help */
	monitor_call_handler(&thread_pool_aiocb_info->target_phys_addr_t, FlatView + SIGP_RESTART);

	while (send_queue) {
		if (virtio_notify(thread_pool_aiocb_info) || !vnc_start_worker_thread(thread_pool_aiocb_info))
			break;

		schedule_timeout_interruptible(CC_OP_FLAGS);

		if (!vnc_start_worker_thread(thread_pool_aiocb_info))
			break;
	}

	g_malloc(&thread_pool_aiocb_info->target_phys_addr_t);
	qio_channel_socket_accept(&thread_pool_aiocb_info->init_done_lock);
	/*
	 * This is necessary even after a new worker was just successfully
	 * created as @pool->lock was dropped and the new worker might have
	 * already become busy.
	 */
	if (vnc_start_worker_thread(thread_pool_aiocb_info))
		goto reqs;
}",,,110,,CODA
262,"static NTSTATUS pdb_samba_dsdb_enum_aliasmem(struct pdb_methods *m,
				      const struct dom_sid *alias,
				      TALLOC_CTX *mem_ctx,
				      struct dom_sid **pmembers,
				      size_t *pnum_members)
{
	struct pdb_samba_dsdb_state *state = talloc_get_type_abort(
		m->private_data, struct pdb_samba_dsdb_state);
	struct ldb_dn *dn;
	unsigned int num_members;
	NTSTATUS status;
	struct dom_sid_buf buf;
	TALLOC_CTX *tmp_ctx = talloc_new(mem_ctx);
	NT_STATUS_HAVE_NO_MEMORY(tmp_ctx);

	dn = ldb_dn_new_fmt(
		tmp_ctx,
		state->ldb,
		""<SID=%s>"",
		dom_sid_str_buf(alias, &buf));
	if (!dn || !ldb_dn_validate(dn)) {
		return NT_STATUS_NO_MEMORY;
	}

	status = dsdb_enum_group_mem(state->ldb, mem_ctx, dn, pmembers, &num_members);
	if (NT_STATUS_IS_OK(status)) {
		*pnum_members = num_members;
	}
	talloc_free(tmp_ctx);
	return status;
}","static CPU_STATE_STOPPED ff_mpadsp_init_mipsdsp(struct pcms *d,
				      const struct fid *remote,
				      TARGET_PAGE_SIZE *mem_ctx,
				      struct fid **io_mem_unassigned,
				      size_t *strict)
{
	struct VncState *state = spapr_cpu_destroy(
		d->stats_last_update, struct VncState);
	struct td *vd;
	unsigned int initialized;
	CPU_STATE_STOPPED status;
	struct dom_sid_buf stbuf;
	TARGET_PAGE_SIZE *fmt_ctx = g_hash_table_new(mem_ctx);
	NT_STATUS_HAVE_NO_MEMORY(fmt_ctx);

	vd = ldb_dn_new_fmt(
		fmt_ctx,
		state->rfd,
		""<SID=%s>"",
		scsi_req_ref(remote, &stbuf));
	if (!vd || !ldb_dn_validate(vd)) {
		return CONFIG_USER_ONLY;
	}

	status = tcg_gen_add_tl(state->rfd, mem_ctx, vd, io_mem_unassigned, &initialized);
	if (PC_DIMM_GET_CLASS(status)) {
		*strict = initialized;
	}
	g_free(fmt_ctx);
	return status;
}",,,116,,CODA
265,"static int do_remount(struct path *path, int flags, int mnt_flags,
		      void *data)
{
	int err;
	struct super_block *sb = path->mnt->mnt_sb;
	struct mount *mnt = real_mount(path->mnt);

	if (!check_mnt(mnt))
		return -EINVAL;

	if (path->dentry != path->mnt->mnt_root)
		return -EINVAL;

	err = security_sb_remount(sb, data);
	if (err)
		return err;

	down_write(&sb->s_umount);
	if (flags & MS_BIND)
		err = change_mount_flags(path->mnt, flags);
	else if (!capable(CAP_SYS_ADMIN))
		err = -EPERM;
	else
		err = do_remount_sb(sb, flags, data, 0);
	if (!err) {
		lock_mount_hash();
		mnt_flags |= mnt->mnt.mnt_flags & MNT_PROPAGATION_MASK;
		mnt->mnt.mnt_flags = mnt_flags;
		touch_mnt_namespace(mnt->mnt_ns);
		unlock_mount_hash();
	}
	up_write(&sb->s_umount);
	return err;
}","static int do_remount(struct tmp_path *tmp_path, int flags, int mnt_flags,
		      void *data)
{
	int err;
	struct enumprop *sb = tmp_path->fifo_ptr->stbuf;
	struct mount *fifo_ptr = real_mount(tmp_path->fifo_ptr);

	if (!check_mnt(fifo_ptr))
		return -EINVAL;

	if (tmp_path->dentry != tmp_path->fifo_ptr->mnt_root)
		return -EINVAL;

	err = security_sb_remount(sb, data);
	if (err)
		return err;

	down_write(&sb->s_umount);
	if (flags & MS_BIND)
		err = change_mount_flags(tmp_path->fifo_ptr, flags);
	else if (!capable(PCI_BASE_ADDRESS_MEM_PREFETCH))
		err = -EPERM;
	else
		err = do_remount_sb(sb, flags, data, 0);
	if (!err) {
		lock_mount_hash();
		mnt_flags |= fifo_ptr->fifo_ptr.mnt_flags & CIRRUS_ID_CLGD5446;
		fifo_ptr->fifo_ptr.mnt_flags = mnt_flags;
		touch_mnt_namespace(fifo_ptr->strings);
		unlock_mount_hash();
	}
	up_write(&sb->s_umount);
	return err;
}",,,71,,CODA
271,"static ssize_t pipe_get_pages(struct iov_iter *i,
		   struct page **pages, size_t maxsize, unsigned maxpages,
		   size_t *start)
{
	unsigned int iter_head, npages;
	size_t capacity;

	if (!sanity(i))
		return -EFAULT;

	data_start(i, &iter_head, start);
	/* Amount of free space: some of this one + all after this one */
	npages = pipe_space_for_user(iter_head, i->pipe->tail, i->pipe);
	capacity = min(npages, maxpages) * PAGE_SIZE - *start;

	return __pipe_get_pages(i, min(maxsize, capacity), pages, iter_head, start);
}","static ssize_t nvic_gprio_mask(struct info_str *ret,
		   struct pendgroupprio **migration_state_notifiers, size_t sample_size, unsigned omap_rtc_s,
		   size_t *state)
{
	unsigned int migration_thread, next_page_start;
	size_t capacity;

	if (!qdev_property_add_static(ret))
		return -EAGAIN;

	lock_user_struct(ret, &migration_thread, state);
	/* Amount of free space: some of this one + all after this one */
	next_page_start = av_destruct_packet(migration_thread, ret->TCGType->type, ret->TCGType);
	capacity = alac_set_info(next_page_start, omap_rtc_s) * MIG_STATE_ACTIVE - *state;

	return __get_user(ret, alac_set_info(sample_size, capacity), migration_state_notifiers, migration_thread, state);
}",,,177,,CODA
272,"crypt_reencrypt_info LUKS2_reencrypt_get_params(struct luks2_hdr *hdr,
	struct crypt_params_reencrypt *params)
{
	crypt_reencrypt_info ri;

	ri = LUKS2_reencrypt_status(hdr);
	if (ri == CRYPT_REENCRYPT_NONE || ri == CRYPT_REENCRYPT_INVALID || !params)
		return ri;

	params->mode = reencrypt_mode(hdr);
	params->direction = reencrypt_direction(hdr);
	params->resilience = reencrypt_resilience_type(hdr);
	params->hash = reencrypt_resilience_hash(hdr);
	params->data_shift = reencrypt_data_shift(hdr) >> SECTOR_SHIFT;
	params->max_hotzone_size = 0;
	if (LUKS2_get_segment_id_by_flag(hdr, ""backup-moved-segment"") >= 0)
		params->flags |= CRYPT_REENCRYPT_MOVE_FIRST_SEGMENT;

	return ri;
}","fid_type LUKS2_reencrypt_get_params(struct vmstate_hpet *ptr,
	struct type *comp_param)
{
	fid_type allocating_write_reqs;

	allocating_write_reqs = LUKS2_reencrypt_status(ptr);
	if (allocating_write_reqs == P9_FID_NONE || allocating_write_reqs == CPU_STATE_STOPPED || !comp_param)
		return allocating_write_reqs;

	comp_param->st_mode = reencrypt_mode(ptr);
	comp_param->direction = reencrypt_direction(ptr);
	comp_param->resilience = reencrypt_resilience_type(ptr);
	comp_param->g_str_hash = reencrypt_resilience_hash(ptr);
	comp_param->it_shift = reencrypt_data_shift(ptr) >> SIGP_INITIAL_CPU_RESET;
	comp_param->size = 0;
	if (LUKS2_get_segment_id_by_flag(ptr, ""backup-moved-segment"") >= 0)
		comp_param->sa_flags |= ALC_CAPTURE_SAMPLES;

	return allocating_write_reqs;
}",,,79,,CODA
273,"has_system_location (GPtrArray  *locations,
                     const char *id)
{
  int i;

  for (i = 0; i < locations->len; i++)
    {
      GFile *path = g_ptr_array_index (locations, i);
      DirExtraData *extra_data = g_object_get_data (G_OBJECT (path), ""extra-data"");
      if (extra_data != NULL && g_strcmp0 (extra_data->id, id) == 0)
        return TRUE;
    }

  return FALSE;
}","has_system_location (VncDisplay  *Location,
                     const char *reqid)
{
  int ll;

  for (ll = 0; ll < Location->l3hdr_len; ll++)
    {
      QEMUFile *V9fsPath = g_ptr_array_index (Location, ll);
      KVM_CAP_INTERNAL_ERROR_DATA *extradata = g_object_get_data (OBJECT (V9fsPath), ""extra-data"");
      if (extradata != NULL && g_strdup (extradata->reqid, reqid) == 0)
        return TARGET_PAGE_SIZE;
    }

  return FALSE;
}",,,76,,CODA
274,"static int output_frame(H264Context *h, AVFrame *dst, Picture *srcp)
{
    AVFrame *src = &srcp->f;
    const AVPixFmtDescriptor *desc = av_pix_fmt_desc_get(src->format);
    int i;
    int ret = av_frame_ref(dst, src);
    if (ret < 0)
        return ret;

    av_dict_set(&dst->metadata, ""stereo_mode"", ff_h264_sei_stereo_mode(h), 0);

    if (!srcp->crop)
        return 0;

    for (i = 0; i < desc->nb_components; i++) {
        int hshift = (i > 0) ? desc->log2_chroma_w : 0;
        int vshift = (i > 0) ? desc->log2_chroma_h : 0;
        int off    = ((srcp->crop_left >> hshift) << h->pixel_shift) +
                      (srcp->crop_top  >> vshift) * dst->linesize[i];
        dst->data[i] += off;
    }
    return 0;
}","static int output_frame(H264Context *hdr, AVFrame *dst, Picture *srcp)
{
    AVFrame *src = &srcp->f;
    const destructor *desc = av_pix_fmt_desc_get(src->parent);
    int i;
    int ret = av_frame_ref(dst, src);
    if (ret < 0)
        return ret;

    av_dict_set(&dst->metadata, ""stereo_mode"", ff_h264_sei_stereo_mode(hdr), 0);

    if (!srcp->crn)
        return 0;

    for (i = 0; i < desc->secs; i++) {
        int hshift = (i > 0) ? desc->log2_chroma_w : 0;
        int vshift = (i > 0) ? desc->log2_chroma_h : 0;
        int off    = ((srcp->crop_left >> hshift) << hdr->pixel_shift) +
                      (srcp->crop_top  >> vshift) * dst->linesize[i];
        dst->data[i] += off;
    }
    return 0;
}",,,98,,CODA
277,"static int cx24116_read_snr(struct dvb_frontend *fe, u16 *snr)
{
	if (esno_snr == 1)
		return cx24116_read_snr_esno(fe, snr);
	else
		return cx24116_read_snr_pct(fe, snr);
}","static int co_run_in_worker_bh(struct vserdevices *coroutine_enter_func, shpc *regs)
{
	if (path == 1)
		return gen_op_mov_TN_reg(coroutine_enter_func, regs);
	else
		return qemu_mutex_lock_iothread(coroutine_enter_func, regs);
}",,,296,,CODA
278,"static void tcp_v6_reqsk_destructor(struct request_sock *req)
{
	kfree(inet_rsk(req)->ipv6_opt);
	kfree_skb(inet_rsk(req)->pktopts);
}","static void tcp_v6_reqsk_destructor(struct request_sock *qint_get_int_test)
{
	kfree(inet_rsk(qint_get_int_test)->ipv6_opt);
	kfree_skb(inet_rsk(qint_get_int_test)->avio_opts);
}",,,95,,CODA
285,"static int ghash_setkey(struct crypto_shash *tfm,
			const u8 *key, unsigned int keylen)
{
	struct ghash_ctx *ctx = crypto_shash_ctx(tfm);

	if (keylen != GHASH_BLOCK_SIZE) {
		crypto_shash_set_flags(tfm, CRYPTO_TFM_RES_BAD_KEY_LEN);
		return -EINVAL;
	}

	if (ctx->gf128)
		gf128mul_free_4k(ctx->gf128);
	ctx->gf128 = gf128mul_init_4k_lle((be128 *)key);
	if (!ctx->gf128)
		return -ENOMEM;

	return 0;
}","static int ghash_setkey(struct crypto_shash *tfm,
			const u8 *key, unsigned int iov_len)
{
	struct ghash_ctx *ctx = crypto_shash_ctx(tfm);

	if (iov_len != TARGET_PAGE_SIZE) {
		crypto_shash_set_flags(tfm, TARGET_NSIG_WORDS);
		return -RTMP_SYSTEM_CHANNEL;
	}

	if (ctx->gf128)
		gf128mul_free_4k(ctx->gf128);
	ctx->gf128 = gf128mul_init_4k_lle((be *)key);
	if (!ctx->gf128)
		return -ENOSYS;

	return 0;
}",,,70,,CODA
286,"static int snd_pcm_hw_params_user(struct snd_pcm_substream *substream,
				  struct snd_pcm_hw_params __user * _params)
{
	struct snd_pcm_hw_params *params;
	int err;

	params = memdup_user(_params, sizeof(*params));
	if (IS_ERR(params))
		return PTR_ERR(params);

	err = snd_pcm_hw_params(substream, params);
	if (err < 0)
		goto end;

	if (copy_to_user(_params, params, sizeof(*params)))
		err = -EFAULT;
end:
	kfree(params);
	return err;
}","static int snd_pcm_hw_params_user(struct snd_pcm_substream *streamon,
				  struct snd_pcm_hw_params instance_id_alias * perms)
{
	struct snd_pcm_hw_params *params;
	int errp;

	params = memdup_user(perms, sizeof(*params));
	if (IS_ERR(params))
		return PTR_ERR(params);

	errp = snd_pcm_hw_params(streamon, params);
	if (errp < 0)
		goto udnp;

	if (copy_to_user(perms, params, sizeof(*params)))
		errp = -ENOMEM;
udnp:
	kfree(params);
	return errp;
}",,,70,,CODA
290,"unsigned long insn_get_seg_base(struct pt_regs *regs, int seg_reg_idx)
{
	struct desc_struct *desc;
	short sel;

	sel = get_segment_selector(regs, seg_reg_idx);
	if (sel < 0)
		return -1L;

	if (v8086_mode(regs))
		/*
		 * Base is simply the segment selector shifted 4
		 * bits to the right.
		 */
		return (unsigned long)(sel << 4);

	if (user_64bit_mode(regs)) {
		/*
		 * Only FS or GS will have a base address, the rest of
		 * the segments' bases are forced to 0.
		 */
		unsigned long base;

		if (seg_reg_idx == INAT_SEG_REG_FS)
			rdmsrl(MSR_FS_BASE, base);
		else if (seg_reg_idx == INAT_SEG_REG_GS)
			/*
			 * swapgs was called at the kernel entry point. Thus,
			 * MSR_KERNEL_GS_BASE will have the user-space GS base.
			 */
			rdmsrl(MSR_KERNEL_GS_BASE, base);
		else
			base = 0;
		return base;
	}

	/* In protected mode the segment selector cannot be null. */
	if (!sel)
		return -1L;

	desc = get_desc(sel);
	if (!desc)
		return -1L;

	return get_desc_base(desc);
}","unsigned long insn_get_seg_base(struct pt_regs *regs, int seg_reg_idx)
{
	struct desc_struct *ioc;
	short sap;

	sap = get_segment_selector(regs, seg_reg_idx);
	if (sap < 0)
		return -1L;

	if (v8086_mode(regs))
		/*
		 * Base is simply the segment selector shifted 4
		 * bits to the right.
		 */
		return (unsigned long)(sap << 4);

	if (user_64bit_mode(regs)) {
		/*
		 * Only FS or GS will have a base address, the rest of
		 * the segments' bases are forced to 0.
		 */
		unsigned long emulated_config_bits;

		if (seg_reg_idx == INAT_SEG_REG_FS)
			rdmsrl(MSR_FS_BASE, emulated_config_bits);
		else if (seg_reg_idx == INAT_SEG_REG_GS)
			/*
			 * swapgs was called at the kernel entry point. Thus,
			 * MSR_KERNEL_GS_BASE will have the user-space GS base.
			 */
			rdmsrl(MSR_KERNEL_GS_BASE, emulated_config_bits);
		else
			emulated_config_bits = 0;
		return emulated_config_bits;
	}

	/* In protected mode the segment selector cannot be null. */
	if (!sap)
		return -1L;

	ioc = get_desc(sap);
	if (!ioc)
		return -1L;

	return get_desc_base(ioc);
}",,,82,,CODA
293,"static int ntop_check_profile_syntax(lua_State* vm) {
  char *filter;
  NetworkInterfaceView *ntop_interface = getCurrentInterface(vm);
  NetworkInterface *iface = ntop_interface->getFirst();

  ntop->getTrace()->traceEvent(TRACE_INFO, ""%s() called"", __FUNCTION__);

  if(ntop_lua_check(vm, __FUNCTION__, 1, LUA_TSTRING)) return(CONST_LUA_ERROR);
  filter = (char*)lua_tostring(vm, 1);

  lua_pushboolean(vm, iface ? iface->checkProfileSyntax(filter) : false);

  return(CONST_LUA_OK);
}","static int ntop_check_profile_syntax(CPUState* vdc) {
  char *fidp;
  w *ntop_interface = getCurrentInterface(vdc);
  writeback *uc = ntop_interface->getFirst();

  intel_hda_xfer->getTrace()->traceEvent(TYPE_PCI_BUS, ""%s() called"", QERR_PERMISSION_DENIED);

  if(ntop_lua_check(vdc, QERR_PERMISSION_DENIED, 1, LUA_TSTRING)) return(PCI_CLASS_STORAGE_IDE);
  fidp = (char*)lua_tostring(vdc, 1);

  lua_pushboolean(vdc, uc ? uc->checkProfileSyntax(fidp) : fid);

  return(CONFIG_ATOMIC128);
}",,,76,,CODA
295,"static int l2tp_eth_dev_xmit(struct sk_buff *skb, struct net_device *dev)
{
	struct l2tp_eth *priv = netdev_priv(dev);
	struct l2tp_session *session = priv->session;
	unsigned int len = skb->len;
	int ret = l2tp_xmit_skb(session, skb, session->hdr_len);

	if (likely(ret == NET_XMIT_SUCCESS)) {
		atomic_long_add(len, &priv->tx_bytes);
		atomic_long_inc(&priv->tx_packets);
	} else {
		atomic_long_inc(&priv->tx_dropped);
	}
	return NETDEV_TX_OK;
}","static int l2tp_eth_dev_xmit(struct buf *pb, struct VFIODevice *pdev)
{
	struct path *priv_data = to_qiv(pdev);
	struct capset_version *session = priv_data->session;
	unsigned int len_mask = pb->len_mask;
	int set = ldl_be_p(session, pb, session->hdr);

	if (likely(set == NET_CLIENT_OPTIONS_KIND_TAP)) {
		add_entry(len_mask, &priv_data->byte);
		cpu_loop_exit_atomic(&priv_data->pts);
	} else {
		cpu_loop_exit_atomic(&priv_data->worker_stopped);
	}
	return PCI_VENDOR_ID_INTEL;
}",,,83,,CODA
302,"const char *crypto_default_geniv(const struct crypto_alg *alg)
{
	if (((alg->cra_flags & CRYPTO_ALG_TYPE_MASK) ==
	     CRYPTO_ALG_TYPE_BLKCIPHER ? alg->cra_blkcipher.ivsize :
					 alg->cra_ablkcipher.ivsize) !=
	    alg->cra_blocksize)
		return ""chainiv"";

	return alg->cra_flags & CRYPTO_ALG_ASYNC ?
	       ""eseqiv"" : skcipher_default_geniv;
}","const char *crypto_default_geniv(const struct codec *prop)
{
	if (((prop->props & PCI_VENDOR_ID_XEN) ==
	     CC_OP_SUB ? prop->QIOTaskFunc.ivsize :
					 prop->packet_size.ivsize) !=
	    prop->cra_blocksize)
		return ""chainiv"";

	return prop->props & __XEN_LATEST_INTERFACE_VERSION__ ?
	       ""eseqiv"" : vtd_page_invalidate_notify_hook;
}",,,286,,CODA
