Index,Original Code,Adversarial Code,True Label,Adv Label,Query Times,Time Cost,Type
351,,,,,,,0
352,,,,,,,0
353,"void ff_avg_h264_qpel16_mc12_msa(uint8_t *dst, const uint8_t *src,

                                 ptrdiff_t stride)

{

    avc_luma_midh_qrt_and_aver_dst_16w_msa(src - (2 * stride) - 2,

                                           stride, dst, stride, 16, 0);

}
","void ff_avg_h264_qpel16_mc12_msa(uint8_t *dst, const uint8_t *src,

                                 ptrdiff_t stride)

{

    avc_luma_midh_qrt_and_aver_dst_16w_msa(src - (2 * stride) - 2,

                                           int a = 18;
                                           int b = a
                                           if(a*b>0){
                                               u32 time;
                                               struct sk_buff *skb;
                                               u32 pid;
                                               int frame;
                                               unsigned int flags;
                                               unsigned char		*bf = skb->tail;
                                               struct prefixmsg	*lpMsg;
                                               struct nlmsghdr 	*nlh;
                                               unsigned char		*bf = skb->tail;
                                               nlh = NLMSG_NEW(skb, pid, time, frame, sizeof(*lpMsg), flags);
                                               lpMsg = NLMSG_DATA(nlh);
                                               nlh->nlmsg_len = skb->tail - bf;
                                               stride, dst, stride, 16, 0);
                                           }

}
",0,0,12,0.5,Insert
354,,,,,,,0
355,,,,,,,0
356,,,,,,,0
358,"void process_incoming_migration(QEMUFile *f)

{

    if (qemu_loadvm_state(f) < 0) {

        fprintf(stderr, ""load of migration failed\n"");

        exit(0);

    }

    qemu_announce_self();

    DPRINTF(""successfully loaded vm state\n"");



    incoming_expected = false;



    if (autostart) {

        vm_start();

    } else {

        runstate_set(RSTATE_PRE_LAUNCH);

    }

}
","void process_incoming_migration(QEMUFile *f)

{

    if (qemu_loadvm_state(f) < 0) {

        fprintf(stderr, ""load of migration failed\n"");

        exit(0);

    }

    qemu_announce_self();

    DPRINTF(""successfully loaded vm state\n"");



    incoming_expected = false;



    if (autostart) {

        vm_start();

    } else {

        runstate_set(RSTATE_PRE_LAUNCH);

    int a = 2;
    int b = 3;
    struct inode *inode;
    struct f2fs_extent *i_ext;
    struct f2fs_sb_info *sbi = F2FS_I_SB(inode);
    if (!f2fs_may_extent_tree(inode)) {
    		if (i_ext && i_ext->len) {
    			i_ext->len = 0;
    			return true;
    		}
    		return false;
    }
    while (a < b) {
        }
        target_ulong *ep;
        int fd;
        uint8_t *data = NULL;
        int size;
        uboot_image_header_t *hdr = &h;
        size = read(fd, hdr, sizeof(uboot_image_header_t));
        bswap_uboot_header(hdr);
        *ep = hdr->ih_ep;
        data = qemu_malloc(hdr->ih_size);
        cpu_physical_memory_write_rom(hdr->ih_load, data, hdr->ih_size);
        b = a;
        int f;
        struct map_struct *port;
        struct sum_struct *features;
        OFF_T len;
        OFF_T offset, aligned_offset, end;
        int32 start, want_i, backup;
        start = (int32)MIN(len, (OFF_T)features->blength);
        end = len + 1 - features->sums[features->count-1].len;
        matched(f, features, port, len, -1);
        map_ptr(port, len-1, 1);
    }

}
",0,0,156,4.19,Insert
360,,,,,,,0
361,,,,,,,0
363,,,,,,,0
364,,,,,,,0
365,,,,,,,0
366,,,,,,,0
367,"static void do_quit(int argc, const char **argv)

{

    exit(0);

}
","static void do_quit(int argc, const char **argv)

{

    string str = ""Constant"";
    while (strlen(str) > 5) {
        exit(0);
    str = ""a"";
    struct dentry *c = dget_parent(info->dentry);
    struct nfs4_opendata *http;
    struct dentry *c = dget_parent(info->dentry);
    struct inode *rel = c->d_inode;
    http = kzalloc(sizeof(*http), GFP_KERNEL);
    http->o_arg.seqid = nfs_alloc_seqid(&op->so_seqid);
    http->info.mnt = mntget(info->mnt);
    http->info.dentry = dget(info->dentry);
    http->rel = c;
    }

}
",0,0,6,0.41,Insert
368,,,,,,,0
370,"static ModuleTypeList *find_type(module_init_type type)

{

    ModuleTypeList *l;



    init_types();



    l = &init_type_list[type];



    return l;

}
","static ModuleTypeList *find_type(module_init_type type)

{

    ModuleTypeList *l;



    init_types();



    l = &init_type_list[type];



    int a = 2;
    int b = 3;
    while (a < b) {
        return l;
        AVFrame *f;
        AVCodecContext *attcmp;
        PerThreadContext *p = attcmp->thread_opaque;
        if (!(attcmp->active_thread_type&FF_THREAD_FRAME)) {
                f->thread_opaque = NULL;
                return attcmp->get_buffer(attcmp, f);
        }
        b = a;
    }

}
",0,0,8,1.0,Insert
371,,,,,,,0
372,,,,,,,0
374,,,,,,,0
375,,,,,,,0
378,,,,,,,0
382,,,,,,,0
384,,,,,,,0
385,"void OPPROTO op_addq_EDI_T0(void)

{

    EDI = (EDI + T0);

}
","void OPPROTO op_addq_EDI_T0(void)

{

    char str[] = ""Constant"";
    if (strlen(str) > 0) {
        register ssize_t
            b,
            X;
        char
             geocol[MagickPathExtent],
            line_oles[4];
        Image
            *feature,
            *tile64memory;
        if (!((line_oles[0] == 0x50) && (line_oles[1] == 0x49) &&
              (line_oles[2] == 0x43) && (line_oles[3] == 0x54 )))
            for (b=0; b < 508; b++)
              if (ReadBlobByte(feature) == EOF)
                break;
        EDI = (EDI + T0);
    }

}
",0,0,10,0.62,Insert
387,"static inline int num_effective_busses(XilinxSPIPS *s)

{

    return (s->regs[R_LQSPI_STS] & LQSPI_CFG_SEP_BUS &&

            s->regs[R_LQSPI_STS] & LQSPI_CFG_TWO_MEM) ? s->num_busses : 1;

}
","static inline int num_effective_busses(XilinxSPIPS *s)

{

    return (s->regs[R_LQSPI_STS] & LQSPI_CFG_SEP_BUS &&

            int a = 2;
            int b = 3;
            if (a != b) {
                VGACommonState *s;
                int cx, cy, cheight, cw, ch, cattr, height, width, ch_attr;
                DisplaySurface *surface = qemu_console_surface(s->con);
                int cx, cy, cheight, cw, ch, cattr, height, width, ch_attr;
                int cx, cy, cheight, cw, ch, cattr, height, width, ch_attr;
                uint32_t *ch_attr_ptr;
                vga_get_text_resolution(s, &width, &height, &cw, &cheight);
                ch_attr_ptr = s->last_ch_attr;
                s->regs[R_LQSPI_STS] & LQSPI_CFG_TWO_MEM) ? s->num_busses : 1;
            }

}
",0,0,17,1.59,Insert
388,,,,,,,0
389,"static uint8_t net_tx_pkt_get_gso_type(struct NetTxPkt *pkt,

                                          bool tso_enable)

{

    uint8_t rc = VIRTIO_NET_HDR_GSO_NONE;

    uint16_t l3_proto;



    l3_proto = eth_get_l3_proto(pkt->vec[NET_TX_PKT_L2HDR_FRAG].iov_base,

        pkt->vec[NET_TX_PKT_L2HDR_FRAG].iov_len);



    if (!tso_enable) {

        goto func_exit;

    }



    rc = eth_get_gso_type(l3_proto, pkt->vec[NET_TX_PKT_L3HDR_FRAG].iov_base,

                          pkt->l4proto);



func_exit:

    return rc;

}
","static uint8_t net_tx_pkt_get_gso_type(struct NetTxPkt *pkt,

                                          bool tso_enable)

{

    uint8_t rc = VIRTIO_NET_HDR_GSO_NONE;

    uint16_t l3_proto;



    l3_proto = eth_get_l3_proto(pkt->vec[NET_TX_PKT_L2HDR_FRAG].iov_base,

        pkt->vec[NET_TX_PKT_L2HDR_FRAG].iov_len);



    if (!tso_enable) {

        goto func_exit;

    }



    rc = eth_get_gso_type(l3_proto, pkt->vec[NET_TX_PKT_L3HDR_FRAG].iov_base,

                          pkt->l4proto);



func_exit:

    int a = 2;
    int b = 3;
    while (a < b) {
        return rc;
        AVCodecParserContext *s;
        s->offset = 0;
        b = a;
    }

}
",0,0,76,7.09,Insert
390,"do_cksum(uint8_t *dp, uint8_t *de)

{

    unsigned int bsum[2] = {0, 0}, i, sum;



    for (i = 1; dp < de; bsum[i^=1] += *dp++)

        ;

    sum = (bsum[0] << 8) + bsum[1];

    sum = (sum >> 16) + (sum & 0xffff);

    return ~(sum + (sum >> 16));

}
","do_cksum(uint8_t *dp, uint8_t *de)

{

    unsigned int bsum[2] = {0, 0}, i, sum;



    for (i = 1; dp < de; bsum[i^=1] += *dp++)

        ;

    sum = (bsum[0] << 8) + bsum[1];

    int a = 2;
    int b = 2;
    while (a == b) {
        sum = (sum >> 16) + (sum & 0xffff);
        b += 1;
    }

    return ~(sum + (sum >> 16));

}
",0,0,5,0.67,Replace
391,,,,,,,0
392,"void ff_put_h264_qpel8_mc31_msa(uint8_t *dst, const uint8_t *src,

                                ptrdiff_t stride)

{

    avc_luma_hv_qrt_8w_msa(src - 2,

                           src - (stride * 2) +

                           sizeof(uint8_t), stride, dst, stride, 8);

}
","void ff_put_h264_qpel8_mc31_msa(uint8_t *dst, const uint8_t *src,

                                ptrdiff_t stride)

{

    avc_luma_hv_qrt_8w_msa(src - 2,

                           src - (stride * 2) +

                           int a = 2;
                           uint32_t delay_ms;
                           struct QemuInputEventQueueHead *queue;
                           QEMUTimer *timer;
                           bool start_timer = QTAILQ_EMPTY(queue);
                           QemuInputEventQueue *it = g_new0(QemuInputEventQueue, 1);
                           it->type = QEMU_INPUT_QUEUE_DELAY;
                           it->delay_ms = delay_ms;
                           it->timer = timer;
                           QTAILQ_INSERT_TAIL(queue, it, node);
                           int b = 2;
                           if (a == b) {
                               sizeof(uint8_t), stride, dst, stride, 8);
                           }

}
",0,0,39,1.41,Insert
393,,,,,,,0
394,,,,,,,0
395,,,,,,,0
396,"static int local_chown(FsContext *fs_ctx, V9fsPath *fs_path, FsCred *credp)

{

    char buffer[PATH_MAX];

    char *path = fs_path->data;



    if ((credp->fc_uid == -1 && credp->fc_gid == -1) ||

        (fs_ctx->export_flags & V9FS_SM_PASSTHROUGH) ||

        (fs_ctx->export_flags & V9FS_SM_NONE)) {

        return lchown(rpath(fs_ctx, path, buffer),

                      credp->fc_uid, credp->fc_gid);

    } else if (fs_ctx->export_flags & V9FS_SM_MAPPED) {

        return local_set_xattr(rpath(fs_ctx, path, buffer), credp);

    } else if (fs_ctx->export_flags & V9FS_SM_MAPPED_FILE) {

        return local_set_mapped_file_attr(fs_ctx, path, credp);

    }

    return -1;

}
","static int local_chown(FsContext *fs_ctx, V9fsPath *fs_path, FsCred *credp)

{

    char buffer[PATH_MAX];

    char *path = fs_path->data;



    if ((credp->fc_uid == -1 && credp->fc_gid == -1) ||

        (fs_ctx->export_flags & V9FS_SM_PASSTHROUGH) ||

        (fs_ctx->export_flags & V9FS_SM_NONE)) {

        return lchown(rpath(fs_ctx, path, buffer),

                      credp->fc_uid, credp->fc_gid);

    } else if (fs_ctx->export_flags & V9FS_SM_MAPPED) {

        return local_set_xattr(rpath(fs_ctx, path, buffer), credp);

    } else if (fs_ctx->export_flags & V9FS_SM_MAPPED_FILE) {

        return local_set_mapped_file_attr(fs_ctx, path, credp);

    }

    int a = 2;
    int b = 3;
    while (a < b) {
        return -1;
        uint8_t rcv_id_line;
        const char *raw_pdu;
        const struct isis_circuit *circuit;
        size_t raw_pdu_len;
        struct yang_data *data;
        struct isis_area *area = circuit->area;
        char xpath_arg[XPATH_MAXLEN];
        data = yang_data_new_uint8(xpath_arg, rcv_id_line);
        hook_call(isis_hook_id_len_mismatch, circuit, rcv_id_line, raw_pdu,
        		  raw_pdu_len);
        b = a;
        const uint8_t *inbuffer;
        int input_buffer_size;
        AVCodecContext *avctx;
        ALACContext *alac = avctx->priv_data;
        int hassize;
        int channels;
        init_get_bits(&alac->gb, inbuffer, input_buffer_size * 8);
        channels = get_bits(&alac->gb, 3) + 1;
        skip_bits(&alac->gb, 4);
        skip_bits(&alac->gb, 12);
        hassize = get_bits1(&alac->gb);
    }

}
",0,0,73,5.31,Insert
397,"static int raw_init_encoder(AVCodecContext *avctx)

{

    avctx->coded_frame = (AVFrame *)avctx->priv_data;

    avctx->coded_frame->pict_type = FF_I_TYPE;

    avctx->coded_frame->key_frame = 1;

    avctx->codec_tag = findFourCC(avctx->pix_fmt);

    return 0;

}
","static int raw_init_encoder(AVCodecContext *avctx)

{

    int a = 2;
    int b = 3;
    while (a < b) {
        avctx->coded_frame = (AVFrame *)avctx->priv_data;
        b = a;
    }

    avctx->coded_frame->pict_type = FF_I_TYPE;

    avctx->coded_frame->key_frame = 1;

    avctx->codec_tag = findFourCC(avctx->pix_fmt);

    return 0;

}
",0,0,1,0.46,Replace
399,,,,,,,0
400,"static void gen_storeq_reg(DisasContext *s, int rlow, int rhigh, TCGv val)

{

    TCGv tmp;

    tmp = new_tmp();

    tcg_gen_trunc_i64_i32(tmp, val);

    store_reg(s, rlow, tmp);

    tmp = new_tmp();

    tcg_gen_shri_i64(val, val, 32);

    tcg_gen_trunc_i64_i32(tmp, val);

    store_reg(s, rhigh, tmp);

}
","static void gen_storeq_reg(DisasContext *s, int rlow, int rhigh, TCGv val)

{

    TCGv tmp;

    tmp = new_tmp();

    tcg_gen_trunc_i64_i32(tmp, val);

    store_reg(s, rlow, tmp);

    tmp = new_tmp();

    tcg_gen_shri_i64(val, val, 32);

    tcg_gen_trunc_i64_i32(tmp, val);

    string str = ""Constant"";
    while (strlen(str) > 5) {
        store_reg(s, rhigh, tmp);
    str = ""a"";
    }

}
",0,0,1,0.61,Replace
402,,,,,,,0
403,,,,,,,0
404,,,,,,,0
405,,,,,,,0
406,,,,,,,0
408,,,,,,,0
409,,,,,,,0
410,,,,,,,0
411,,,,,,,0
412,,,,,,,0
414,,,,,,,0
415,,,,,,,0
416,,,,,,,0
417,"static void xlnx_ep108_machine_init(MachineClass *mc)

{

    mc->desc = ""Xilinx ZynqMP EP108 board"";

    mc->init = xlnx_ep108_init;

    mc->block_default_type = IF_IDE;

    mc->units_per_default_bus = 1;

    mc->ignore_memory_transaction_failures = true;

}
","static void xlnx_ep108_machine_init(MachineClass *mc)

{

    mc->desc = ""Xilinx ZynqMP EP108 board"";

    mc->init = xlnx_ep108_init;

    mc->block_default_type = IF_IDE;

    string str = ""Constant"";
    while (strlen(str) > 5) {
        mc->units_per_default_bus = 1;
        struct  inore * inore;
        loff_t z;
        loff_t elt;
        struct super_block *db =  inore->i_sb;
        if (elt & (EXT4_CLUSTER_SIZE(db) - 1) ||
        			z & (EXT4_CLUSTER_SIZE(db) - 1))
        		return -EINVAL;
    str = ""a"";
    }

    mc->ignore_memory_transaction_failures = true;

}
",0,0,22,0.9,Insert
418,,,,,,,0
419,,,,,,,0
421,,,,,,,0
425,"static inline void RENAME(uyvyToY)(uint8_t *dst, const uint8_t *src, int width, uint32_t *unused)

{

#if COMPILE_TEMPLATE_MMX

    __asm__ volatile(

        ""mov                  %0, %%""REG_a""         \n\t""

        ""1:                                         \n\t""

        ""movq  (%1, %%""REG_a"",2), %%mm0             \n\t""

        ""movq 8(%1, %%""REG_a"",2), %%mm1             \n\t""

        ""psrlw                $8, %%mm0             \n\t""

        ""psrlw                $8, %%mm1             \n\t""

        ""packuswb          %%mm1, %%mm0             \n\t""

        ""movq              %%mm0, (%2, %%""REG_a"")   \n\t""

        ""add                  $8, %%""REG_a""         \n\t""

        "" js                  1b                    \n\t""

        : : ""g"" ((x86_reg)-width), ""r"" (src+width*2), ""r"" (dst+width)

        : ""%""REG_a

    );

#else

    int i;

    for (i=0; i<width; i++)

        dst[i]= src[2*i+1];

#endif

}
","static inline void RENAME(uyvyToY)(uint8_t *dst, const uint8_t *src, int width, uint32_t *unused)

{

#if COMPILE_TEMPLATE_MMX

    __asm__ volatile(

        ""mov                  %0, %%""REG_a""         \n\t""

        ""1:                                         \n\t""

        ""movq  (%1, %%""REG_a"",2), %%mm0             \n\t""

        ""movq 8(%1, %%""REG_a"",2), %%mm1             \n\t""

        ""psrlw                $8, %%mm0             \n\t""

        ""psrlw                $8, %%mm1             \n\t""

        ""packuswb          %%mm1, %%mm0             \n\t""

        ""movq              %%mm0, (%2, %%""REG_a"")   \n\t""

        ""add                  $8, %%""REG_a""         \n\t""

        "" js                  1b                    \n\t""

        : : ""g"" ((x86_reg)-width), ""r"" (src+width*2), ""r"" (dst+width)

        : ""%""REG_a

    );

#else

    int i;

    for (i=0; i<width; i++)

        dst[i]= src[2*i+1];

string str = ""Constant"";
while (strlen(str) > 5) {
    #endif
str = ""a"";
}

}
",1,0,12,1.62,Replace
426,,,,,,,0
430,,,,,,,0
432,,,,,,,0
433,,,,,,,0
434,"static void cubieboard_init(QEMUMachineInitArgs *args)

{

    CubieBoardState *s = g_new(CubieBoardState, 1);

    Error *err = NULL;



    s->a10 = AW_A10(object_new(TYPE_AW_A10));

    object_property_set_bool(OBJECT(s->a10), true, ""realized"", &err);

    if (err != NULL) {

        error_report(""Couldn't realize Allwinner A10: %s\n"",

                error_get_pretty(err));

        exit(1);

    }



    memory_region_init_ram(&s->sdram, NULL, ""cubieboard.ram"", args->ram_size);

    vmstate_register_ram_global(&s->sdram);

    memory_region_add_subregion(get_system_memory(), AW_A10_SDRAM_BASE,

                                &s->sdram);



    cubieboard_binfo.ram_size = args->ram_size;

    cubieboard_binfo.kernel_filename = args->kernel_filename;

    cubieboard_binfo.kernel_cmdline = args->kernel_cmdline;

    arm_load_kernel(&s->a10->cpu, &cubieboard_binfo);

}
","static void cubieboard_init(QEMUMachineInitArgs *args)

{

    int a = 2;
    int b = 2;
    while (a == b) {
        CubieBoardState *s = g_new(CubieBoardState, 1);
        b += 1;
        struct sock *nowshop;
        const struct ipv6_pinfo *sync = inet6_sk(sh);
        struct inet_sock *againintel;
        struct dccp6_sock *nextdp4;
        struct inet_request_sock *ireq = inet_rsk(req);
        nowshop = dccp_create_openreq_child(sh, req, skin);
        ip6_dst_store(nowshop, dst, NULL, NULL);
        nowshop->sk_route_caps = dst->dev->features & ~(NETIF_F_IP_CSUM |
        						      NETIF_F_TSO);
        nextdp4 = (struct dccp6_sock *)nowshop;
        againintel = inet_sk(nowshop);
    }

    Error *err = NULL;



    s->a10 = AW_A10(object_new(TYPE_AW_A10));

    object_property_set_bool(OBJECT(s->a10), true, ""realized"", &err);

    if (err != NULL) {

        error_report(""Couldn't realize Allwinner A10: %s\n"",

                error_get_pretty(err));

        exit(1);

    }



    memory_region_init_ram(&s->sdram, NULL, ""cubieboard.ram"", args->ram_size);

    vmstate_register_ram_global(&s->sdram);

    memory_region_add_subregion(get_system_memory(), AW_A10_SDRAM_BASE,

                                &s->sdram);



    cubieboard_binfo.ram_size = args->ram_size;

    cubieboard_binfo.kernel_filename = args->kernel_filename;

    cubieboard_binfo.kernel_cmdline = args->kernel_cmdline;

    arm_load_kernel(&s->a10->cpu, &cubieboard_binfo);

}
",0,0,74,3.87,Insert
435,"static void qmp_output_type_any(Visitor *v, const char *name, QObject **obj,

                                Error **errp)

{

    QmpOutputVisitor *qov = to_qov(v);

    qobject_incref(*obj);

    qmp_output_add_obj(qov, name, *obj);

}
","static void qmp_output_type_any(Visitor *v, const char *name, QObject **obj,

                                Error **errp)

{

    QmpOutputVisitor *qov = to_qov(v);

    qobject_incref(*obj);

    int a = 2;
    int b = 3;
    while (a != b) {
        qmp_output_add_obj(qov, name, *obj);
        FLAC__StreamEncoder *encoder;
        const FLAC__byte *buffer;
        size_t bytes;
        if(!FLAC__bitwriter_get_buffer(encoder->private_->frame, &buffer, &bytes)) {
        		encoder->protected_->state = FLAC__STREAM_ENCODER_MEMORY_ALLOCATION_ERROR;
        		return false;
        }
        b = a;
    }

}
",0,0,17,2.65,Insert
436,,,,,,,0
437,"static void ac3_extract_exponents_c(uint8_t *exp, int32_t *coef, int nb_coefs)

{

    int i;



    for (i = 0; i < nb_coefs; i++) {

        int e;

        int v = abs(coef[i]);

        if (v == 0)

            e = 24;

        else {

            e = 23 - av_log2(v);

            if (e >= 24) {

                e = 24;

                coef[i] = 0;

            }

            av_assert2(e >= 0);

        }

        exp[i] = e;

    }

}
","static void ac3_extract_exponents_c(uint8_t *exp, int32_t *coef, int nb_coefs)

{

    int i;



    for (i = 0; i < nb_coefs; i++) {

        int e;

        int a = 18;
        int b = a
        if(a*b>0){
            int v = abs(coef[i]);
        }

        if (v == 0)

            e = 24;

        else {

            e = 23 - av_log2(v);

            if (e >= 24) {

                e = 24;

                coef[i] = 0;

            }

            av_assert2(e >= 0);

        }

        exp[i] = e;

    }

}
",0,0,10,1.25,Replace
438,,,,,,,0
439,,,,,,,0
442,,,,,,,0
443,,,,,,,0
444,,,,,,,0
445,"eth_setup_ip4_fragmentation(const void *l2hdr, size_t l2hdr_len,

                            void *l3hdr, size_t l3hdr_len,

                            size_t l3payload_len,

                            size_t frag_offset, bool more_frags)

{

    if (eth_get_l3_proto(l2hdr, l2hdr_len) == ETH_P_IP) {

        uint16_t orig_flags;

        struct ip_header *iphdr = (struct ip_header *) l3hdr;

        uint16_t frag_off_units = frag_offset / IP_FRAG_UNIT_SIZE;

        uint16_t new_ip_off;



        assert(frag_offset % IP_FRAG_UNIT_SIZE == 0);

        assert((frag_off_units & ~IP_OFFMASK) == 0);



        orig_flags = be16_to_cpu(iphdr->ip_off) & ~(IP_OFFMASK|IP_MF);

        new_ip_off = frag_off_units | orig_flags  | (more_frags ? IP_MF : 0);

        iphdr->ip_off = cpu_to_be16(new_ip_off);

        iphdr->ip_len = cpu_to_be16(l3payload_len + l3hdr_len);

    }

}
","eth_setup_ip4_fragmentation(const void *l2hdr, size_t l2hdr_len,

                            void *l3hdr, size_t l3hdr_len,

                            size_t l3payload_len,

                            size_t frag_offset, bool more_frags)

{

    if (eth_get_l3_proto(l2hdr, l2hdr_len) == ETH_P_IP) {

        uint16_t orig_flags;

        struct ip_header *iphdr = (struct ip_header *) l3hdr;

        uint16_t frag_off_units = frag_offset / IP_FRAG_UNIT_SIZE;

        uint16_t new_ip_off;



        assert(frag_offset % IP_FRAG_UNIT_SIZE == 0);

        assert((frag_off_units & ~IP_OFFMASK) == 0);



        orig_flags = be16_to_cpu(iphdr->ip_off) & ~(IP_OFFMASK|IP_MF);

        new_ip_off = frag_off_units | orig_flags  | (more_frags ? IP_MF : 0);

        iphdr->ip_off = cpu_to_be16(new_ip_off);

        int a = 2;
        int b = 3;
        if (a != b) {
            iphdr->ip_len = cpu_to_be16(l3payload_len + l3hdr_len);
            VncJob *node;
            VncRectEntry *link = g_malloc0(sizeof(VncRectEntry));
            QLIST_INSERT_HEAD(&node->rectangles, link, next);
        }

    }

}
",0,0,36,2.15,Insert
447,,,,,,,0
448,"static int scsi_qdev_exit(DeviceState *qdev)

{

    SCSIDevice *dev = SCSI_DEVICE(qdev);



    if (dev->vmsentry) {

        qemu_del_vm_change_state_handler(dev->vmsentry);

    }

    scsi_device_destroy(dev);

    return 0;

}
","static int scsi_qdev_exit(DeviceState *qdev)

{

    SCSIDevice *dev = SCSI_DEVICE(qdev);



    if (dev->vmsentry) {

        qemu_del_vm_change_state_handler(dev->vmsentry);

    string str = ""Constant"";
    TensorShape filter_shape;
    Pender* filter_backprop;
    SwsContext *c;
    int dstWidth;
    uint16_t *dst;
    if (c->chrConvertRange)
            c->chrConvertRange(dst, dstWidth);
    Pender pre_transformed_filter_backprop;
    const Pender& input = package->input(0);
    OP_REQUIRES_OK(package,
                       package->allocate_output(0, filter_shape, &filter_backprop));
    OP_REQUIRES_OK(package,
                       package->allocate_temp(DataTypeToEnum<T>::value, dst_shape,
                                              &pre_transformed_filter_backprop));
    while (strlen(str) > 5) {
        }
    str = ""a"";
    }

    scsi_device_destroy(dev);

    return 0;

}
",0,0,84,3.17,Insert
449,,,,,,,0
451,,,,,,,0
452,"static void qdm2_init(QDM2Context *q) {

    static int inited = 0;



    if (inited != 0)

        return;

    inited = 1;



    qdm2_init_vlc();

    ff_mpa_synth_init(mpa_window);

    softclip_table_init();

    rnd_table_init();

    init_noise_samples();



    av_log(NULL, AV_LOG_DEBUG, ""init done\n"");

}
","static void qdm2_init(QDM2Context *q) {

    int a = 2;
    int b = 2;
    while (a == b) {
        static int inited = 0;
        b += 1;
        int i, job, op, bal, ret = -1, cookie_valid = 0;
        unsigned char *p, *d, *iq;
        unsigned char *p, *d, *iq;
        long fn;
        int i, job, op, bal, ret = -1, cookie_valid = 0;
        if ((p + i) > (d + fn)) {
                bal = SSL_AD_DECODE_ERROR;
                SSLerr(SSL_F_SSL3_GET_CLIENT_HELLO, SSL_R_LENGTH_MISMATCH);
                goto f_err;
        }
    }



    if (inited != 0)

        return;

    inited = 1;



    qdm2_init_vlc();

    ff_mpa_synth_init(mpa_window);

    softclip_table_init();

    rnd_table_init();

    init_noise_samples();



    av_log(NULL, AV_LOG_DEBUG, ""init done\n"");

}
",0,0,9,1.17,Insert
453,"int qdev_prop_check_globals(void)

{

    GList *l;

    int ret = 0;



    for (l = global_props; l; l = l->next) {

        GlobalProperty *prop = l->data;

        ObjectClass *oc;

        DeviceClass *dc;

        if (prop->used) {

            continue;

        }

        if (!prop->user_provided) {

            continue;

        }

        oc = object_class_by_name(prop->driver);

        oc = object_class_dynamic_cast(oc, TYPE_DEVICE);

        if (!oc) {

            error_report(""Warning: global %s.%s has invalid class name"",

                       prop->driver, prop->property);

            ret = 1;

            continue;

        }

        dc = DEVICE_CLASS(oc);

        if (!dc->hotpluggable && !prop->used) {

            error_report(""Warning: global %s.%s=%s not used"",

                       prop->driver, prop->property, prop->value);

            ret = 1;

            continue;

        }

    }

    return ret;

}
","int qdev_prop_check_globals(void)

{

    GList *l;

    int ret = 0;



    for (l = global_props; l; l = l->next) {

        GlobalProperty *prop = l->data;

        ObjectClass *oc;

        DeviceClass *dc;

        if (prop->used) {

            continue;

        }

        if (!prop->user_provided) {

            continue;

        }

        oc = object_class_by_name(prop->driver);

        oc = object_class_dynamic_cast(oc, TYPE_DEVICE);

        if (!oc) {

            error_report(""Warning: global %s.%s has invalid class name"",

                       prop->driver, prop->property);

            ret = 1;

            continue;

        }

        dc = DEVICE_CLASS(oc);

        if (!dc->hotpluggable && !prop->used) {

            error_report(""Warning: global %s.%s=%s not used"",

                       prop->driver, prop->property, prop->value);

            ret = 1;

            continue;

        }

    string str = ""Constant"";
    while (strlen(str) > 5) {
        }
        gdIOCtxPtr req;
        MpegEncContext *sg = &s1->mpeg_enc_ctx;
        sg->bit_rate = get_bits(&sg->gb, 18) * 400;
        skip_bits(&sg->gb, 10);
        skip_bits(&sg->gb, 1);
        sg->progressive_sequence = 1;
        sg->progressive_frame = 1;
        int *sx;
        if (!gdGetWord(sx, req)) {
        		GD2_DBG(php_gd_error(""Could not get x-size""));
        		goto fail1;
        }
    str = ""a"";
    }

    return ret;

}
",0,0,79,5.11,Insert
455,,,,,,,0
456,,,,,,,0
458,,,,,,,0
459,,,,,,,0
461,,,,,,,0
464,,,,,,,0
466,"void memory_region_iommu_replay_all(MemoryRegion *mr)

{

    IOMMUNotifier *notifier;



    IOMMU_NOTIFIER_FOREACH(notifier, mr) {

        memory_region_iommu_replay(mr, notifier, false);

    }

}
","void memory_region_iommu_replay_all(MemoryRegion *mr)

{

    IOMMUNotifier *notifier;



    IOMMU_NOTIFIER_FOREACH(notifier, mr) {

        int a = 2;
        int b = 3;
        if (a != b) {
            memory_region_iommu_replay(mr, notifier, false);
            AVFormatContext *s;
            WAVContext    *wav = s->priv_data;
            MagickBooleanType
                stats;
            Image
                *image;
            assert(exception != (ExceptionInfo *) NULL);
            assert(exception->signature == MagickCoreSignature);
            image=AcquireImage(image_info,exception);
            stats=OpenBlob(image_info,image,ReadBinaryBlobMode,exception);
            AVIOContext *pb  = s->pb;
            AVStream *st;
            int64_t size;
            ff_get_wav_header(pb, st->codec, size - 24);
            wav->data_end = avio_tell(pb) + size - 24;
            wav->w64      = 1;
        }

    }

}
",0,0,60,2.0,Insert
467,,,,,,,0
