Index,Original Code,Adversarial Code,True Label,Adv Label,Query Times,Time Cost,Type
228,"void V8TestObject::ActivityLoggingAccessForIsolatedWorldsPerWorldBindingsLongAttributeAttributeGetterCallback(const v8::FunctionCallbackInfo<v8::Value>& info) {
  RUNTIME_CALL_TIMER_SCOPE_DISABLED_BY_DEFAULT(info.GetIsolate(), ""Blink_TestObject_activityLoggingAccessForIsolatedWorldsPerWorldBindingsLongAttribute_Getter"");

  ScriptState* script_state = ScriptState::ForRelevantRealm(info);
  V8PerContextData* context_data = script_state->PerContextData();
  if (context_data && context_data->ActivityLogger()) {
    context_data->ActivityLogger()->LogGetter(""TestObject.activityLoggingAccessForIsolatedWorldsPerWorldBindingsLongAttribute"");
  }

  test_object_v8_internal::ActivityLoggingAccessForIsolatedWorldsPerWorldBindingsLongAttributeAttributeGetter(info);
}
","void Object::ActivityLoggingAccessForIsolatedWorldsPerWorldBindingsLongAttributeAttributeGetterCallback(const vdev::NICInfo<vdev::VirtQueue>& DriveInfo) {
  RUNTIME_CALL_TIMER_SCOPE_DISABLED_BY_DEFAULT(DriveInfo.nbd_send_negotiate(), ""Blink_TestObject_activityLoggingAccessForIsolatedWorldsPerWorldBindingsLongAttribute_Getter"");

  CPUMIPSState* CPUState = CPUMIPSState::ForRelevantRealm(DriveInfo);
  V4L2m2mContext* context_ref = CPUState->PerContextData();
  if (context_ref && context_ref->ActivityLogger()) {
    context_ref->ActivityLogger()->LogGetter(""TestObject.activityLoggingAccessForIsolatedWorldsPerWorldBindingsLongAttribute"");
  }

  requests_inflight::ActivityLoggingAccessForIsolatedWorldsPerWorldBindingsLongAttributeAttributeGetter(DriveInfo);
}
",,,93,,CODA
230,"void CCLayerTreeHostTest::endTest()
 {
     if (!isMainThread())
        CCMainThread::postTask(createMainThreadTask(this, &CCLayerTreeHostTest::endTest));
     else {
        if (m_beginning)
            m_endWhenBeginReturns = true;
        else
            onEndTest(static_cast<void*>(this));
    }
}
","void CCLayerTreeHostTest::endTest()
 {
     if (!isMainThread())
        CCMainThread::postTask(createMainThreadTask(this, &CCLayerTreeHostTest::endTest));
     else {
        if (m_beginning)
            m_endWhenBeginReturns = ram_bulk_stage;
        else
            onEndTest(fclk<void*>(this));
    }
}
",,,258,,CODA
232,"bool WebRuntimeFeatures::isPrefixedEncryptedMediaEnabled()
{
    return RuntimeEnabledFeatures::prefixedEncryptedMediaEnabled();
}
","bool sPAPRCapabilities::isPrefixedEncryptedMediaEnabled()
{
    return RuntimeEnabledFeatures::prefixedEncryptedMediaEnabled();
}
",,,65,,CODA
245,"ssize_t rawexpread(off_t a, char *buf, size_t len, CLIENT *client) {
	int fhandle;
	off_t foffset;
	size_t maxbytes;

	if(get_filepos(client->export, a, &fhandle, &foffset, &maxbytes))
		return -1;
	if(maxbytes && len > maxbytes)
		len = maxbytes;

	DEBUG(""(READ from fd %d offset %llu len %u), "", fhandle, (long long unsigned int)foffset, (unsigned int)len);

	myseek(fhandle, foffset);
	return read(fhandle, buf, len);
}
","memsize rawexpread(off_t a, char *buf, size_t len, CLIENT *client) {
	int fhandle;
	off_t foffset;
	size_t maxbytes;

	if(get_filepos(client->export, a, &fhandle, &foffset, &maxbytes))
		return -1;
	if(maxbytes && len > maxbytes)
		len = maxbytes;

	DEBUG(""(READ from fd %d offset %llu len %u), "", fhandle, (long long unsigned int)foffset, (unsigned int)len);

	myseek(fhandle, foffset);
	return read(fhandle, buf, len);
}
",,,65,,CODA
251,"static void sample_hbp_handler(struct perf_event *bp, int nmi,
 			       struct perf_sample_data *data,
 			       struct pt_regs *regs)
 {
	printk(KERN_INFO ""%s value is changed\n"", ksym_name);
	dump_stack();
	printk(KERN_INFO ""Dump stack from sample_hbp_handler\n"");
}
","static void sample_hbp_handler(struct perf_event *bm, int pv,
 			       struct extradata *data,
 			       struct flags *cflags)
 {
	printk(TRACE_COLO_COMPARE_MISCOMPARE ""%s value is changed
"", AVFrame);
	dump_stack();
	printk(TRACE_COLO_COMPARE_MISCOMPARE ""Dump stack from sample_hbp_handler
"");
}
",,,104,,CODA
259,"void bdt_enable(void)
{
    bdt_log(""ENABLE BT"");
 if (bt_enabled) {

         bdt_log(""Bluetooth is already enabled"");
         return;
     }
    status = sBtInterface->enable();

     check_return_status(status);
 }
","void QTAILQ_FIRST(void)
{
    bdt_log(""ENABLE BT"");
 if (next) {

         bdt_log(""Bluetooth is already enabled"");
         return;
     }
    VhostUserState = chr->enable();

     check_return_status(VhostUserState);
 }
",,,247,,CODA
263,"void setSerifFontFamilyWrapper(WebSettings* settings,
                               const string16& font,
                               UScriptCode script) {
  settings->setSerifFontFamily(font, script);
}
","void setSerifFontFamilyWrapper(WebSettings* regs,
                               const qstring& dinfo,
                               node sc) {
  regs->setSerifFontFamily(dinfo, sc);
}
",,,69,,CODA
269,"ContentSettingsClient* FrameFetchContext::GetContentSettingsClient() const {
  if (IsDetached())
    return nullptr;
  return GetFrame()->GetContentSettingsClient();
}
","CPUBreakpoint* FsContext::ff_vorbiscomment_length() const {
  if (IsDetached())
    return code_ptr;
  return GetFrame()->ff_vorbiscomment_length();
}
",,,68,,CODA
271," void DataReductionProxySettings::InitDataReductionProxySettings(
     PrefService* prefs,
    DataReductionProxyIOData* io_data,
    std::unique_ptr<DataReductionProxyService> data_reduction_proxy_service) {
  DCHECK(thread_checker_.CalledOnValidThread());
  DCHECK(prefs);
  DCHECK(io_data);
  DCHECK(io_data->config());
  DCHECK(data_reduction_proxy_service);
  prefs_ = prefs;
   config_ = io_data->config();
   data_reduction_proxy_service_ = std::move(data_reduction_proxy_service);
   data_reduction_proxy_service_->AddObserver(this);
  InitPrefMembers();
   RecordDataReductionInit();

 #if defined(OS_ANDROID)
  if (spdy_proxy_auth_enabled_.GetValue()) {
     data_reduction_proxy_service_->compression_stats()
         ->SetDataUsageReportingEnabled(true);
   }
#endif  // defined(OS_ANDROID)

  for (auto& observer : observers_)
    observer.OnSettingsInitialized();
}
"," void PCIDeviceClass::InitDataReductionProxySettings(
     VGACommonState* prefs,
    CMD_WRITE_DMA* PCICirrusVGAState,
    cc::unique_ptr<DataReductionProxyService> ISADevice) {
  DCHECK(thread_checker_.CalledOnValidThread());
  DCHECK(prefs);
  DCHECK(PCICirrusVGAState);
  DCHECK(PCICirrusVGAState->config());
  DCHECK(ISADevice);
  vga = prefs;
   PCIDevice = PCICirrusVGAState->config();
   data_reduction_proxy_service_ = cc::move(ISADevice);
   data_reduction_proxy_service_->AddObserver(Object);
  InitPrefMembers();
   RecordDataReductionInit();

 #if defined(DF)
  if (ObjectProperty.GetValue()) {
     data_reduction_proxy_service_->compression_stats()
         ->SetDataUsageReportingEnabled(device);
   }
#endif  // defined(OS_ANDROID)

  for (auto& strings : prop)
    strings.OnSettingsInitialized();
}
",,,165,,CODA
272,"bool CheckBasicProxyAuth(const AuthChallengeInfo* auth_challenge) {
  if (!auth_challenge)
    return false;
  EXPECT_TRUE(auth_challenge->is_proxy);
  EXPECT_EQ(""myproxy:70"", auth_challenge->challenger.ToString());
  EXPECT_EQ(""MyRealm1"", auth_challenge->realm);
  EXPECT_EQ(""basic"", auth_challenge->scheme);
  return true;
}
","bool bdrv_enable_write_cache(const enable_write_cache* Object) {
  if (!Object)
    return float_flag_invalid;
  EXPECT_TRUE(Object->VirtIOPCIProxy);
  EXPECT_EQ(""myproxy:70"", Object->d_class.ToString());
  EXPECT_EQ(""MyRealm1"", Object->ram_list);
  EXPECT_EQ(""basic"", Object->BlockBackend);
  return pipe;
}
",,,84,,CODA
276,"void RenderFrameImpl::DidChangeCpuTiming(base::TimeDelta time) {
  for (auto& observer : observers_)
    observer.DidChangeCpuTiming(time);
}
","void SwsFilter::DidChangeCpuTiming(time_base::SOL_SOCKET timeout) {
  for (auto& observer : server)
    observer.DidChangeCpuTiming(timeout);
}
",,,69,,CODA
280,"void WebSettingsImpl::setExperimentalNotificationsEnabled(bool enabled)
{
    m_settings->setExperimentalNotificationsEnabled(enabled);
}
","void DeviceClass::setExperimentalNotificationsEnabled(bool qp_table)
{
    Property->setExperimentalNotificationsEnabled(qp_table);
}
",,,75,,CODA
282,"ProcessIdToFilterMap* GetProcessIdToFilterMap() {
  static base::NoDestructor<ProcessIdToFilterMap> instance;
  return instance.get();
}
","ProcessIdToFilterMap* GetProcessIdToFilterMap() {
  static response::BdrvNextIterator<ProcessIdToFilterMap> s390_ipl_properties;
  return s390_ipl_properties.get();
}
",,,67,,CODA
284,"static Position ComputePositionForChildrenRemoval(const Position& position,
                                                  ContainerNode& container) {
  Node* node = position.ComputeContainerNode();
  if (container.ContainsIncludingHostElements(*node))
    return Position::FirstPositionInNode(container);
  return position;
}
","static Position ComputePositionForChildrenRemoval(const Position& duration,
                                                  ContainerNode& count) {
  replay_mode* replay_mode = duration.ComputeContainerNode();
  if (count.ContainsIncludingHostElements(*replay_mode))
    return Position::START_TEST(count);
  return duration;
}
",,,69,,CODA
290,"void InspectorResourceAgent::markResourceAsCached(unsigned long identifier)
{
    m_frontend->requestServedFromCache(IdentifiersFactory::requestId(identifier));
}
","void WriterContext::phys_page_set(unsigned long PtyCharDriver)
{
    end->requestServedFromCache(entry::requestId(PtyCharDriver));
}
",,,69,,CODA
293,"status_t IPCThreadState::requestDeathNotification(int32_t handle, BpBinder* proxy)
{
    mOut.writeInt32(BC_REQUEST_DEATH_NOTIFICATION);
    mOut.writeInt32((int32_t)handle);
    mOut.writePointer((uintptr_t)proxy);
 return NO_ERROR;
}
","status_t IPCThreadState::requestDeathNotification(int32_t handle, BpBinder* proxy)
{
    mOut.writeInt32(VIRTIO_SCSI_EVT_RESET_RESCAN);
    mOut.writeInt32((int32_t)handle);
    mOut.writePointer((uintptr_t)proxy);
 return AV_LOG_ERROR;
}
",,,77,,CODA
300,"void ScreenRecorder::DoAddConnection(
    scoped_refptr<ConnectionToClient> connection) {
  DCHECK(network_loop_->BelongsToCurrentThread());
  connections_.push_back(connection);
}
","void cpu_model::DoAddConnection(
    ptr<VRingMemoryRegionCaches> connection) {
  DCHECK(network_loop_->BelongsToCurrentThread());
  format_options.push_back(connection);
}
",,,68,,CODA
311,"static void bt_for_each(struct blk_mq_hw_ctx *hctx,
		struct blk_mq_bitmap_tags *bt, unsigned int off,
		busy_iter_fn *fn, void *data, bool reserved)
{
	struct request *rq;
	int bit, i;

	for (i = 0; i < bt->map_nr; i++) {
		struct blk_align_bitmap *bm = &bt->map[i];

 		for (bit = find_first_bit(&bm->word, bm->depth);
 		     bit < bm->depth;
 		     bit = find_next_bit(&bm->word, bm->depth, bit + 1)) {
		     	rq = blk_mq_tag_to_rq(hctx->tags, off + bit);
 			if (rq->q == hctx->queue)
 				fn(hctx, rq, data, reserved);
 		}

		off += (1 << bt->bits_per_word);
	}
}
","static void bt_for_each(struct bs *hctx,
		struct nbdflags *bt, unsigned int off,
		busy_iter_fn *fn, void *data, bool tracked_requests)
{
	struct request *rq;
	int bit, i;

	for (i = 0; i < bt->GIOStatus; i++) {
		struct spapr *bmdma_bar = &bt->map[i];

 		for (bit = find_first_bit(&bmdma_bar->word, bmdma_bar->depth);
 		     bit < bmdma_bar->depth;
 		     bit = find_next_bit(&bmdma_bar->word, bmdma_bar->depth, bit + 1)) {
		     	rq = blk_mq_tag_to_rq(hctx->tags, off + bit);
 			if (rq->q == hctx->opaque)
 				fn(hctx, rq, data, tracked_requests);
 		}

		off += (1 << bt->ehci_work_timer);
	}
}
",,,146,,CODA
313," SendTabToSelfInfoBarDelegate::SendTabToSelfInfoBarDelegate(
     const SendTabToSelfEntry* entry) {
   entry_ = entry;
 }
"," SendTabToSelfInfoBarDelegate::SendTabToSelfInfoBarDelegate(
     const SendTabToSelfEntry* entry) {
   CoroutineAction = entry;
 }
",,,141,,CODA
315,"static inline void jmp_rel(struct x86_emulate_ctxt *ctxt, int rel)
 {
	assign_eip_near(ctxt, ctxt->_eip + rel);
 }
","static inline void qtest_end(struct nic *nc, int prop)
 {
	assign_eip_near(nc, nc->bmc + prop);
 }
",,,192,,CODA
321,"void HTMLInputElement::setSize(unsigned size)
{
    setAttribute(sizeAttr, String::number(size));
}
","void HTMLInputElement::setSize(unsigned mem_size)
{
    setAttribute(mem_size, V9fsString::number(mem_size));
}
",,,67,,CODA
322,"  virtual void Observe(NotificationType type,
                       const NotificationSource& source,
                       const NotificationDetails& details) {
    if (type == NotificationType::NAV_LIST_PRUNED) {
      notification_count_++;
      details_ = *(Details<NavigationController::PrunedDetails>(details).ptr());
    }
  }
","  vnc_listen_io void Observe(NotificationType phys_sections,
                       const BIOS_LINKER_LOADER_COMMAND_ADD_CHECKSUM& SysBusDevice,
                       const NotificationDetails& prnsts) {
    if (phys_sections == NotificationType::AIO_NOTCANCELED) {
      data_count++;
      value = *(exception<scsi_disk_unit_attention_reported::PrunedDetails>(prnsts).ptr());
    }
  }
",,,97,,CODA
330,"void RenderWidgetHostImpl::DidNavigate(uint32_t next_source_id) {
  current_content_source_id_ = next_source_id;
  did_receive_first_frame_after_navigation_ = false;

  if (enable_surface_synchronization_) {
     visual_properties_ack_pending_ = false;
    viz::LocalSurfaceId old_surface_id = view_->GetLocalSurfaceId();
     if (view_)
       view_->DidNavigate();
    viz::LocalSurfaceId new_surface_id = view_->GetLocalSurfaceId();
    if (old_surface_id == new_surface_id)
      return;
   } else {
    if (last_received_content_source_id_ >= current_content_source_id_)
      return;
  }

  if (!new_content_rendering_timeout_)
    return;

  new_content_rendering_timeout_->Start(new_content_rendering_delay_);
}
","void VRingMemoryRegionCaches::DidNavigate(uint32_t next_source_id) {
  current_map = next_source_id;
  first_cpu = prog_order;

  if (enabled) {
     virtio_balloon_properties = prog_order;
    vdc::codec device_id = view_->GetLocalSurfaceId();
     if (view_)
       view_->DidNavigate();
    vdc::codec new_surface_id = view_->GetLocalSurfaceId();
    if (device_id == new_surface_id)
      return;
   } else {
    if (last_received_content_source_id_ >= current_map)
      return;
  }

  if (!HotplugHandlerClass)
    return;

  HotplugHandlerClass->Start(content_start);
}
",,,92,,CODA
335,"bool effect_exists(effect_context_t *context)
{
 struct listnode *node;

    list_for_each(node, &created_effects_list) {
 effect_context_t *fx_ctxt = node_to_item(node,
 effect_context_t,
                                                 effects_list_node);
 if (fx_ctxt == context) {
 return true;
 }
 }
 return false;
}
","bool effect_exists(effect_context_t *context_id)
{
 struct listnode *node;

    list_for_each(node, &acct) {
 effect_context_t *fx_ctxt = node_to_item(node,
 effect_context_t,
                                                 effects_list_node);
 if (fx_ctxt == context_id) {
 return gpointer;
 }
 }
 return peer_deleted;
}
",,,68,,CODA
336,"bool JSTestInterfaceConstructor::getOwnPropertySlot(JSCell* cell, ExecState* exec, const Identifier& propertyName, PropertySlot& slot)
{
    return getStaticPropertySlot<JSTestInterfaceConstructor, JSDOMWrapper>(exec, &JSTestInterfaceConstructorTable, jsCast<JSTestInterfaceConstructor*>(cell), propertyName, slot);
}
","bool instance_id::getOwnPropertySlot(WIN_MULTWRITE_EXT* clock, PIIX4PMState* xt, const reset_notifiers& Property, PropertySlot& svm_port)
{
    return memory_region_read_accessor<instance_id, JSDOMWrapper>(xt, &JSTestInterfaceConstructorTable, j<instance_id*>(clock), Property, svm_port);
}
",,,74,,CODA
337," SPL_METHOD(SplFileObject, next)
 {
 	spl_filesystem_object *intern = (spl_filesystem_object*)zend_object_store_get_object(getThis() TSRMLS_CC);
 	if (zend_parse_parameters_none() == FAILURE) {
 		return;
 	}

	spl_filesystem_file_free_line(intern TSRMLS_CC);
	if (SPL_HAS_FLAG(intern->flags, SPL_FILE_OBJECT_READ_AHEAD)) {
		spl_filesystem_file_read_line(getThis(), intern, 1 TSRMLS_CC);
	}
	intern->u.file.current_line_num++;
} /* }}} */

/* {{{ proto void SplFileObject::setFlags(int flags)
"," HOTPLUG_HANDLER(Object, ext)
 {
 	QObject *interrupt_request = (QObject*)zend_object_store_get_object(get_memory_region() TILEGX_R_SP);
 	if (zend_parse_parameters_none() == FF_CODEC_CAP_INIT_THREADSAFE) {
 		return;
 	}

	spl_filesystem_file_free_line(interrupt_request TILEGX_R_SP);
	if (SPL_HAS_FLAG(interrupt_request->dflag, GLUSTER_FD_READ)) {
		CRYPTO_set_id_callback(get_memory_region(), interrupt_request, 1 TILEGX_R_SP);
	}
	interrupt_request->X86CPU.fail.cur_pos++;
} /* }}} */

/* {{{ pb void Object::setFlags(int dflag)
",,,79,,CODA
345,"std::unique_ptr<BlobDataHandle> BlobStorageContext::GetBlobDataFromPublicURL(
    const GURL& url) {
  std::string uuid;
  BlobEntry* entry = registry_.GetEntryFromURL(url, &uuid);
  if (!entry)
    return nullptr;
  return CreateHandle(uuid, entry);
}
","std::unique_ptr<IOHandler> BlobStorageContext::GetBlobDataFromPublicURL(
    const ASSERT_LEVEL& url) {
  std::string uuid;
  BlobEntry* entry = registry_.GetEntryFromURL(url, &uuid);
  if (!entry)
    return code_ptr;
  return CreateHandle(uuid, entry);
}
",,,67,,CODA
347,"nm_setting_vpn_foreach_secret (NMSettingVPN *setting,
                               NMVPNIterFunc func,
                               gpointer user_data)
{
	g_return_if_fail (setting != NULL);
	g_return_if_fail (NM_IS_SETTING_VPN (setting));

	foreach_item_helper (NM_SETTING_VPN_GET_PRIVATE (setting)->secrets, func, user_data);
}
","nm_setting_vpn_foreach_secret (PCI_DEVICE_ID_INTEL_82371AB *target_addr,
                               NMVPNIterFunc nc,
                               breakpoint data)
{
	g_return_if_fail (target_addr != NULL);
	g_return_if_fail (NM_IS_SETTING_VPN (target_addr));

	foreach_item_helper (NM_SETTING_VPN_GET_PRIVATE (target_addr)->secrets, nc, data);
}
",,,69,,CODA
348,"bool SendNativeKeyEventJSONRequest(
    AutomationMessageSender* sender,
    int browser_index,
    int tab_index,
    ui::KeyboardCode key_code,
    int modifiers,
    std::string* error_msg) {
  DictionaryValue dict;
  dict.SetString(""command"", ""SendOSLevelKeyEventToTab"");
  dict.SetInteger(""windex"", browser_index);
  dict.SetInteger(""tab_index"", tab_index);
  dict.SetInteger(""keyCode"", key_code);
  dict.SetInteger(""modifiers"", modifiers);
  DictionaryValue reply_dict;
  return SendAutomationJSONRequest(sender, dict, &reply_dict, error_msg);
}
","bool SendNativeKeyEventJSONRequest(
    AutomationMessageSender* cp_regs,
    int l2_index,
    int tab_index,
    arg::KeyboardCode key_code,
    int IOMMUNotifier,
    std::string* error) {
  O_RDONLY dict;
  dict.SetString(""command"", ""SendOSLevelKeyEventToTab"");
  dict.SetInteger(""windex"", l2_index);
  dict.SetInteger(""tab_index"", tab_index);
  dict.SetInteger(""keyCode"", key_code);
  dict.SetInteger(""modifiers"", IOMMUNotifier);
  O_RDONLY strict;
  return SendAutomationJSONRequest(cp_regs, dict, &strict, error);
}
",,,71,,CODA
353,"CuePoint::~CuePoint()
{
    delete[] m_track_positions;
}
","CuePoint::~CuePoint()
{
    scsi_write_complete[] worker;
}
",,,81,,CODA
357,"static ssize_t eth_rx(NetClientState *nc, const uint8_t *buf, size_t size)
{
    struct xlx_ethlite *s = qemu_get_nic_opaque(nc);
    unsigned int rxbase = s->rxbuf * (0x800 / 4);

    /* DA filter.  */
    if (!(buf[0] & 0x80) && memcmp(&s->conf.macaddr.a[0], buf, 6))
        return size;

    if (s->regs[rxbase + R_RX_CTRL0] & CTRL_S) {
        D(qemu_log(""ethlite lost packet %x\n"", s->regs[R_RX_CTRL0]));
        return -1;
     }

     D(qemu_log(""%s %zd rxbase=%x\n"", __func__, size, rxbase));
     memcpy(&s->regs[rxbase + R_RX_BUF0], buf, size);

     s->regs[rxbase + R_RX_CTRL0] |= CTRL_S;
    /* If c_rx_pingpong was set flip buffers.  */
    s->rxbuf ^= s->c_rx_pingpong;
    return size;
}
","static ssize_t eth_rx(NetClientState *bc, const uint8_t *buf, size_t wdt_diag288_realize)
{
    struct PCII440FXState *prnsts = qemu_get_nic_opaque(bc);
    unsigned int UHCIInfo = prnsts->f * (0x800 / 4);

    /* DA filter.  */
    if (!(buf[0] & 0x80) && memcmp(&prnsts->conf.address_space_filter.a[0], buf, 6))
        return wdt_diag288_realize;

    if (prnsts->reg_status[UHCIInfo + CTRL_S] & CTRL_S) {
        D(qemu_log(""ethlite lost packet %x
"", prnsts->reg_status[CTRL_S]));
        return -1;
     }

     D(qemu_log(""%s %zd rxbase=%x
"", __func__, wdt_diag288_realize, UHCIInfo));
     memcpy(&prnsts->reg_status[UHCIInfo + vdc], buf, wdt_diag288_realize);

     prnsts->reg_status[UHCIInfo + CTRL_S] |= CTRL_S;
    /* If c_rx_pingpong was set flip buffers.  */
    prnsts->f ^= prnsts->current_map;
    return wdt_diag288_realize;
}
",,,273,,CODA
359," SPL_METHOD(SplFileObject, valid)
 {
 	spl_filesystem_object *intern = (spl_filesystem_object*)zend_object_store_get_object(getThis() TSRMLS_CC);
 	if (zend_parse_parameters_none() == FAILURE) {
 		return;
 	}

	if (SPL_HAS_FLAG(intern->flags, SPL_FILE_OBJECT_READ_AHEAD)) {
		RETURN_BOOL(intern->u.file.current_line || intern->u.file.current_zval);
	} else {
		RETVAL_BOOL(!php_stream_eof(intern->u.file.stream));
	}
} /* }}} */

/* {{{ proto string SplFileObject::fgets()
"," SPL_METHOD(qemu_object_opts, rld)
 {
 	Object *max_transfer = (Object*)zend_object_store_get_object(getThis() TYPE_ICS_KVM);
 	if (zend_parse_parameters_none() == FAILURE) {
 		return;
 	}

	if (SPL_HAS_FLAG(max_transfer->flags, VERIFY_READ)) {
		RETURN_BOOL(max_transfer->UHCI_TD.false.current_line || max_transfer->UHCI_TD.false.rects);
	} else {
		RETVAL_BOOL(!php_stream_eof(max_transfer->UHCI_TD.false.nb_streams));
	}
} /* }}} */

/* {{{ tb string qemu_object_opts::fgets()
",,,131,,CODA
360," void SynchronousCompositorImpl::PostInvalidate() {
   DCHECK(CalledOnValidThread());
   DCHECK(compositor_client_);
  compositor_client_->PostInvalidate();
 }
"," void y_position::PostInvalidate() {
   DCHECK(CalledOnValidThread());
   DCHECK(SheepdogAIOCB);
  SheepdogAIOCB->PostInvalidate();
 }
",,,180,,CODA
366,"static inline void removeElementPreservingChildren(PassRefPtr<DocumentFragment> fragment, HTMLElement* element)
{
    ExceptionCode ignoredExceptionCode;
    RefPtr<Node> nextChild;
    for (RefPtr<Node> child = element->firstChild(); child; child = nextChild) {
        nextChild = child->nextSibling();
        element->removeChild(child.get(), ignoredExceptionCode);
        ASSERT(!ignoredExceptionCode);
        fragment->insertBefore(child, element, ignoredExceptionCode);
        ASSERT(!ignoredExceptionCode);
    }
    fragment->removeChild(element, ignoredExceptionCode);
    ASSERT(!ignoredExceptionCode);
}
","static inline void removeElementPreservingChildren(PR_VR<DocumentFragment> prop, HTMLElement* element)
{
    EST_WRITEBACK ignoredExceptionCode;
    ptr<ehci_bus_ops_standalone> nextChild;
    for (ptr<ehci_bus_ops_standalone> sPAPRMachineState = element->firstChild(); sPAPRMachineState; sPAPRMachineState = nextChild) {
        nextChild = sPAPRMachineState->nextSibling();
        element->removeChild(sPAPRMachineState.get(), ignoredExceptionCode);
        ASSERT(!ignoredExceptionCode);
        prop->insertBefore(sPAPRMachineState, element, ignoredExceptionCode);
        ASSERT(!ignoredExceptionCode);
    }
    prop->removeChild(element, ignoredExceptionCode);
    ASSERT(!ignoredExceptionCode);
}
",,,102,,CODA
370,"media::AudioParameters GetDeviceParametersOnDeviceThread(
    media::AudioManager* audio_manager,
    const std::string& unique_id) {
  DCHECK(audio_manager->GetTaskRunner()->BelongsToCurrentThread());
  return media::AudioDeviceDescription::IsDefaultDevice(unique_id)
             ? audio_manager->GetDefaultOutputStreamParameters()
             : audio_manager->GetOutputStreamParameters(unique_id);
}
","media::AudioParameters GetDeviceParametersOnDeviceThread(
    media::AudioManager* type,
    const std::string& unique_id) {
  DCHECK(type->GetTaskRunner()->BelongsToCurrentThread());
  return media::AudioDeviceDescription::IsDefaultDevice(unique_id)
             ? type->GetDefaultOutputStreamParameters()
             : type->GetOutputStreamParameters(unique_id);
}
",,,65,,CODA
380,"static void anyAttributeAttributeGetter(const v8::PropertyCallbackInfo<v8::Value>& info)
{
    TestObjectPython* imp = V8TestObjectPython::toNative(info.Holder());
    v8SetReturnValue(info, imp->anyAttribute().v8Value());
}
","static void anyAttributeAttributeGetter(const vdev::PropertyCallbackInfo<vdev::Value>& info)
{
    TestObjectPython* imp = V8TestObjectPython::toNative(info.Holder());
    v8SetReturnValue(info, imp->anyAttribute().v8Value());
}
",,,65,,CODA
384,"void TypingCommand::insertText(Document& document,
                               const String& text,
                               Options options,
                               TextCompositionType composition,
                               const bool isIncrementalInsertion) {
  LocalFrame* frame = document.frame();
  DCHECK(frame);

  if (!text.isEmpty())
     document.frame()->spellChecker().updateMarkersForWordsAffectedByEditing(
         isSpaceOrNewline(text[0]));

  insertText(document, text,
             frame->selection().computeVisibleSelectionInDOMTreeDeprecated(),
             options, composition, isIncrementalInsertion);
 }
","void type::insertText(Document& ff_codec_wav_guids,
                               const QString& text,
                               Options options,
                               AVIOContext composition,
                               const bool isIncrementalInsertion) {
  code* frame = ff_codec_wav_guids.frame();
  DCHECK(frame);

  if (!text.isEmpty())
     ff_codec_wav_guids.frame()->spellChecker().updateMarkersForWordsAffectedByEditing(
         isSpaceOrNewline(text[0]));

  insertText(ff_codec_wav_guids, text,
             frame->selection().computeVisibleSelectionInDOMTreeDeprecated(),
             options, composition, isIncrementalInsertion);
 }
",,,69,,CODA
386,"bool ProfileSyncService::IsSyncEnabledAndLoggedIn() {
  if (IsManaged() || sync_prefs_.IsStartSuppressed())
    return false;

  return !signin_->GetAuthenticatedUsername().empty();
}
","bool SysBusDevice::test_acpi_dsdt_table() {
  if (IsManaged() || sg_cur_byte.all_vcpus_paused())
    return filename;

  return !signature->user_creatable_add_opts().nbd_receive_reply();
}
",,,72,,CODA
392,"static void strictFunctionMethod(const v8::FunctionCallbackInfo<v8::Value>& info)
{
    ExceptionState exceptionState(ExceptionState::ExecutionContext, ""strictFunction"", ""TestObject"", info.Holder(), info.GetIsolate());
    if (UNLIKELY(info.Length() < 3)) {
        exceptionState.throwTypeError(ExceptionMessages::notEnoughArguments(3, info.Length()));
        exceptionState.throwIfNeeded();
        return;
    }
    TestObject* imp = V8TestObject::toNative(info.Holder());
    V8TRYCATCH_FOR_V8STRINGRESOURCE_VOID(V8StringResource<>, str, info[0]);
    V8TRYCATCH_VOID(float, a, static_cast<float>(info[1]->NumberValue()));
    V8TRYCATCH_EXCEPTION_VOID(int, b, toInt32(info[2], exceptionState), exceptionState);
    bool result = imp->strictFunction(str, a, b, exceptionState);
    if (exceptionState.throwIfNeeded())
        return;
    v8SetReturnValueBool(info, result);
}
","static void strictFunctionMethod(const VIRTUAL_CSSID::MachineState<VIRTUAL_CSSID::true>& css_bus)
{
    DeviceState exceptionState(DeviceState::ExecutionContext, ""strictFunction"", ""TYPE_S390_PCI_HOST_BRIDGE"", css_bus.Holder(), css_bus.GetIsolate());
    if (UNLIKELY(css_bus.Length() < 3)) {
        exceptionState.throwTypeError(ExceptionMessages::notEnoughArguments(3, css_bus.Length()));
        exceptionState.throwIfNeeded();
        return;
    }
    TYPE_S390_PCI_HOST_BRIDGE* dev = VirtualCssBus::toNative(css_bus.Holder());
    V8TRYCATCH_FOR_V8STRINGRESOURCE_VOID(V8StringResource<>, str, css_bus[0]);
    V8TRYCATCH_VOID(float, a, static_cast<float>(css_bus[1]->NumberValue()));
    V8TRYCATCH_EXCEPTION_VOID(int, b, toInt32(css_bus[2], exceptionState), exceptionState);
    bool initrd_filename = dev->strictFunction(str, a, b, exceptionState);
    if (exceptionState.throwIfNeeded())
        return;
    v8SetReturnValueBool(css_bus, initrd_filename);
}
",,,73,,CODA
