Index,Original Code,Adversarial Code,True Label,Adv Label,Query Times,Time Cost,Type
240,"static void decouple_info(COOKContext *q, COOKSubpacket *p, int *decouple_tab)

{

    int i;

    int vlc    = get_bits1(&q->gb);

    int start  = cplband[p->js_subband_start];

    int end    = cplband[p->subbands - 1];

    int length = end - start + 1;



    if (start > end)

        return;



    if (vlc)

        for (i = 0; i < length; i++)

            decouple_tab[start + i] = get_vlc2(&q->gb, p->ccpl.table, p->ccpl.bits, 2);

    else

        for (i = 0; i < length; i++)

            decouple_tab[start + i] = get_bits(&q->gb, p->js_vlc_bits);

}
","static void avcodec_find_decoder_by_name(TCGContext *rxirq, STATUS *perm, int *codec)

{

    int ret;

    int vhost_dev    = get_bits1(&rxirq->cb);

    int ts  = TCGCond[perm->ts];

    int enabled    = TCGCond[perm->capabilities - 1];

    int target_ulong = enabled - ts + 1;



    if (ts > enabled)

        return;



    if (vhost_dev)

        for (ret = 0; ret < target_ulong; ret++)

            codec[ts + ret] = get_vlc2(&rxirq->cb, perm->ccpl.table, perm->ccpl.opts, 2);

    else

        for (ret = 0; ret < target_ulong; ret++)

            codec[ts + ret] = get_bits(&rxirq->cb, perm->ts);

}
",,,163,,CODA
242,"void op_cp1_registers(void)

{

    if (!(env->CP0_Status & (1 << CP0St_FR)) && (PARAM1 & 1)) {

        CALL_FROM_TB1(do_raise_exception, EXCP_RI);

    }

    RETURN();

}
","void op_cp1_registers(void)

{

    if (!(cpu_env->CP0_Status & (1 << CP0St_FR)) && (P_REXB_RM & 1)) {

        CALL_FROM_TB1(do_raise_exception, EXCP_RI);

    }

    RETURN();

}
",,,66,,CODA
243,"const AVOption *av_opt_next(void *obj, const AVOption *last)

{

    AVClass *class = *(AVClass**)obj;

    if (!last && class->option[0].name) return class->option;

    if (last && last[1].name)           return ++last;

    return NULL;

}
","const AVOption *av_opt_next(void *Object, const AVOption *qdict)

{

    ARMGICClass *class = *(ARMGICClass**)Object;

    if (!qdict && class->option[0].name) return class->option;

    if (qdict && qdict[1].name)           return ++qdict;

    return NULL;

}
",,,67,,CODA
253,"static int compare_int64(const void *a, const void *b)

{

    int64_t va = *(int64_t *)a, vb = *(int64_t *)b;

    return va < vb ? -1 : va > vb ? +1 : 0;

}
","static int compare_int64(const void *addr, const void *bit_index)

{

    int64_t val = *(int64_t *)addr, vdev = *(int64_t *)bit_index;

    return val < vdev ? -1 : val > vdev ? +1 : 0;

}
",,,68,,CODA
270,"PPC_OP(cmpl)

{

    if (T0 < T1) {

        T0 = 0x08;

    } else if (T0 > T1) {

        T0 = 0x04;

    } else {

        T0 = 0x02;

    }

    RETURN();

}
","PPC_OP(cb)

{

    if (TCGv < SPR_SRR1) {

        TCGv = 0x08;

    } else if (TCGv > SPR_SRR1) {

        TCGv = 0x04;

    } else {

        TCGv = 0x02;

    }

    RETURN();

}
",,,76,,CODA
271,"int xen_be_send_notify(struct XenDevice *xendev)

{

    return xc_evtchn_notify(xendev->evtchndev, xendev->local_port);

}
","int xen_be_send_notify(struct etrax_pic *ptrdiff_t)

{

    return xc_evtchn_notify(ptrdiff_t->evtchndev, ptrdiff_t->local_port);

}
",,,194,,CODA
295,"static inline void gen_op_mov_v_reg(int ot, TCGv t0, int reg)

{

    switch(ot) {

    case OT_BYTE:

        if (reg < 4 X86_64_DEF( || reg >= 8 || x86_64_hregs)) {

            goto std_case;

        } else {

            tcg_gen_shri_tl(t0, cpu_regs[reg - 4], 8);

            tcg_gen_ext8u_tl(t0, t0);

        }

        break;

    default:

    std_case:

        tcg_gen_mov_tl(t0, cpu_regs[reg]);

        break;

    }

}
","static inline void gen_op_mov_v_reg(int resetting, pb pc, int reg1)

{

    switch(resetting) {

    case OT_BYTE:

        if (reg1 < 4 X86_64_DEF( || reg1 >= 8 || xfer_status)) {

            goto stream_index;

        } else {

            tcg_gen_shri_tl(pc, cpu_flags[reg1 - 4], 8);

            tcg_gen_ext8u_tl(pc, pc);

        }

        break;

    default:

    stream_index:

        tcg_gen_mov_tl(pc, cpu_flags[reg1]);

        break;

    }

}
",,,84,,CODA
298,"uint32_t HELPER(clz)(uint32_t x)

{

    int count;

    for (count = 32; x; count--)

        x >>= 1;

    return count;

}
","uint32_t HELPER(clz)(uint32_t x)

{

    int coded_frame;

    for (coded_frame = 32; x; coded_frame--)

        x >>= 1;

    return coded_frame;

}
",,,77,,CODA
300,"static void FUNCC(pred4x4_horizontal_add)(uint8_t *_pix, const int16_t *_block,

                                          ptrdiff_t stride)

{

    int i;

    pixel *pix = (pixel*)_pix;

    const dctcoef *block = (const dctcoef*)_block;

    stride >>= sizeof(pixel)-1;

    for(i=0; i<4; i++){

        pixel v = pix[-1];

        pix[0]= v += block[0];

        pix[1]= v += block[1];

        pix[2]= v += block[2];

        pix[3]= v +  block[3];

        pix+= stride;

        block+= 4;

    }

}
","static void FUNCC(decoded0)(uint8_t *ctx, const int16_t *block,

                                          ptr stride)

{

    int i;

    xendev *pix_left = (xendev*)ctx;

    const lpc_coef *rt_clock = (const lpc_coef*)block;

    stride >>= sizeof(xendev)-1;

    for(i=0; i<4; i++){

        xendev vdev = pix_left[-1];

        pix_left[0]= vdev += rt_clock[0];

        pix_left[1]= vdev += rt_clock[1];

        pix_left[2]= vdev += rt_clock[2];

        pix_left[3]= vdev +  rt_clock[3];

        pix_left+= stride;

        rt_clock+= 4;

    }

}
",,,73,,CODA
309,"static inline int test_bit(uint32_t *field, int bit)

{

    return (field[bit >> 5] & 1 << (bit & 0x1F)) != 0;

}
","static inline int av_register_output_format(uint32_t *unused, int nb_sectors)

{

    return (unused[nb_sectors >> 5] & 1 << (nb_sectors & 0x1F)) != 0;

}
",,,145,,CODA
317,"PPC_OP(slw)

{

    if (T1 & 0x20) {

        T0 = 0;

    } else {

        T0 = T0 << T1;

    }

    RETURN();

}
","VIRTIO_SCSI_COMMON(fd)

{

    if (PRIu16 & 0x20) {

        T0 = 0;

    } else {

        T0 = T0 << PRIu16;

    }

    DPRINTF();

}
",,,80,,CODA
339,"static void decode0(GetByteContext *gb, RangeCoder *rc, unsigned cumFreq, unsigned freq, unsigned total_freq)

{

    int t = rc->range * (uint64_t)cumFreq / total_freq;



    rc->code1 += t + 1;

    rc->range = rc->range * (uint64_t)(freq + cumFreq) / total_freq - (t + 1);



    while (rc->range < TOP && bytestream2_get_bytes_left(gb) > 0) {

        unsigned byte = bytestream2_get_byte(gb);

        rc->code = (rc->code << 8) | byte;

        rc->code1 <<= 8;

        rc->range <<= 8;

    }

}
","static void decode0(ByteIOContext *cb, RangeCoder *rc, unsigned cumFreq, unsigned freq, unsigned total_freq)

{

    int t = rc->range * (uint64_t)cumFreq / total_freq;



    rc->codec += t + 1;

    rc->range = rc->range * (uint64_t)(freq + cumFreq) / total_freq - (t + 1);



    while (rc->range < TOP && bytestream2_get_bytes_left(cb) > 0) {

        unsigned bytes_read = bytestream2_get_byte(cb);

        rc->code = (rc->code << 8) | bytes_read;

        rc->codec <<= 8;

        rc->range <<= 8;

    }

}
",,,81,,CODA
341,"static void vararg_number(void)

{

    QObject *obj;

    QInt *qint;

    QFloat *qfloat;

    int value = 0x2342;

    int64_t value64 = 0x2342342343LL;

    double valuef = 2.323423423;



    obj = qobject_from_jsonf(""%d"", value);

    g_assert(obj != NULL);

    g_assert(qobject_type(obj) == QTYPE_QINT);



    qint = qobject_to_qint(obj);

    g_assert(qint_get_int(qint) == value);



    QDECREF(qint);



    obj = qobject_from_jsonf(""%"" PRId64, value64);

    g_assert(obj != NULL);

    g_assert(qobject_type(obj) == QTYPE_QINT);



    qint = qobject_to_qint(obj);

    g_assert(qint_get_int(qint) == value64);



    QDECREF(qint);



    obj = qobject_from_jsonf(""%f"", valuef);

    g_assert(obj != NULL);

    g_assert(qobject_type(obj) == QTYPE_QFLOAT);



    qfloat = qobject_to_qfloat(obj);

    g_assert(qfloat_get_double(qfloat) == valuef);



    QDECREF(qfloat);

}
","static void blk_dev_has_removable_media(void)

{

    next *sdhci_insert_eject_cb;

    QTYPE_QFLOAT *qfloat;

    tmp *qemufpa;

    int type = 0x2342;

    int64_t VirtQueue = 0x2342342343LL;

    double f = 2.323423423;



    sdhci_insert_eject_cb = qobject_to_qdict(""%d"", type);

    pci_config_set_class(sdhci_insert_eject_cb != NULL);

    pci_config_set_class(qobject_to_qdict(sdhci_insert_eject_cb) == QTYPE_QINT);



    qfloat = qobject_to_qdict(sdhci_insert_eject_cb);

    pci_config_set_class(qemu_iohandler_poll(qfloat) == type);



    QDECREF(qfloat);



    sdhci_insert_eject_cb = qobject_to_qdict(""%"" PCI_VENDOR_ID_VIA, VirtQueue);

    pci_config_set_class(sdhci_insert_eject_cb != NULL);

    pci_config_set_class(qobject_to_qdict(sdhci_insert_eject_cb) == QTYPE_QINT);



    qfloat = qobject_to_qdict(sdhci_insert_eject_cb);

    pci_config_set_class(qemu_iohandler_poll(qfloat) == VirtQueue);



    QDECREF(qfloat);



    sdhci_insert_eject_cb = qobject_to_qdict(""%f"", f);

    pci_config_set_class(sdhci_insert_eject_cb != NULL);

    pci_config_set_class(qobject_to_qdict(sdhci_insert_eject_cb) == QTYPE_QFLOAT);



    qemufpa = qobject_to_qfloat(sdhci_insert_eject_cb);

    pci_config_set_class(qfloat_get_double(qemufpa) == f);



    QDECREF(qemufpa);

}
",,,159,,CODA
342,"void error_propagate(Error **dst_errp, Error *local_err)

{

    if (local_err && dst_errp == &error_abort) {

        error_report_err(local_err);

        abort();

    } else if (dst_errp && !*dst_errp) {

        *dst_errp = local_err;

    } else if (local_err) {

        error_free(local_err);

    }

}
","void error_propagate(VirtIOSerialBus **errp, VirtIOSerialBus *curr)

{

    if (curr && errp == &err) {

        error_report_err(curr);

        abort();

    } else if (errp && !*errp) {

        *errp = curr;

    } else if (curr) {

        error_is_set(curr);

    }

}
",,,80,,CODA
343,"static inline void downmix_3f_1r_to_mono(float *samples)

{

    int i;



    for (i = 0; i < 256; i++) {

        samples[i] += (samples[i + 256] + samples[i + 512] + samples[i + 768]);

        samples[i + 256] = samples[i + 512] = samples[i + 768] = 0;

    }

}
","static inline void downmix_3f_1r_to_mono(float *write_zeroes_alignment)

{

    int i;



    for (i = 0; i < 256; i++) {

        write_zeroes_alignment[i] += (write_zeroes_alignment[i + 256] + write_zeroes_alignment[i + 512] + write_zeroes_alignment[i + 768]);

        write_zeroes_alignment[i + 256] = write_zeroes_alignment[i + 512] = write_zeroes_alignment[i + 768] = 0;

    }

}
",,,89,,CODA
349,"static inline void RENAME(yuv422ptoyuy2)(const uint8_t *ysrc, const uint8_t *usrc, const uint8_t *vsrc, uint8_t *dst,

                                         long width, long height,

                                         long lumStride, long chromStride, long dstStride)

{

    RENAME(yuvPlanartoyuy2)(ysrc, usrc, vsrc, dst, width, height, lumStride, chromStride, dstStride, 1);

}
","static inline void QTAILQ_REMOVE(yuv422ptoyuy2)(const uint8_t *ysrc, const uint8_t *src, const uint8_t *vs, uint8_t *dstV,

                                         long width, long inst,

                                         long lumStride, long chromStride, long chromStride)

{

    QTAILQ_REMOVE(yuv422ptoyuy2)(ysrc, src, vs, dstV, width, inst, lumStride, chromStride, chromStride, 1);

}
",,,73,,CODA
365,"static void gen_tlbsx_440(DisasContext *ctx)

{

#if defined(CONFIG_USER_ONLY)

    gen_inval_exception(ctx, POWERPC_EXCP_PRIV_OPC);

#else

    TCGv t0;

    if (unlikely(ctx->pr)) {

        gen_inval_exception(ctx, POWERPC_EXCP_PRIV_OPC);

        return;

    }

    t0 = tcg_temp_new();

    gen_addr_reg_index(ctx, t0);

    gen_helper_440_tlbsx(cpu_gpr[rD(ctx->opcode)], cpu_env, t0);

    tcg_temp_free(t0);

    if (Rc(ctx->opcode)) {

        int l1 = gen_new_label();

        tcg_gen_trunc_tl_i32(cpu_crf[0], cpu_so);

        tcg_gen_brcondi_tl(TCG_COND_EQ, cpu_gpr[rD(ctx->opcode)], -1, l1);

        tcg_gen_ori_i32(cpu_crf[0], cpu_crf[0], 0x02);

        gen_set_label(l1);

    }

#endif

}
","static void gen_tlbsx_440(DisasContext *ctx)

{

#if defined(CONFIG_USER_ONLY)

    gen_inval_exception(ctx, POWERPC_EXCP_PRIV_OPC);

#else

    TCGv t0;

    if (unlikely(ctx->pr)) {

        gen_inval_exception(ctx, POWERPC_EXCP_PRIV_OPC);

        return;

    }

    t0 = tcg_temp_new();

    gen_addr_reg_index(ctx, t0);

    gen_helper_440_tlbsx(cpu_gpr[rD(ctx->opcode)], cpu_env, t0);

    tcg_temp_free(t0);

    if (Rc(ctx->opcode)) {

        int cc = gen_new_label();

        tcg_gen_trunc_tl_i32(cpu_crf[0], cpu_so);

        tcg_gen_brcondi_tl(TCG_COND_EQ, cpu_gpr[rD(ctx->opcode)], -1, cc);

        tcg_gen_ori_i32(cpu_crf[0], cpu_crf[0], 0x02);

        gen_set_label(cc);

    }

#endif

}
",,,65,,CODA
377,"void address_space_write(AddressSpace *as, target_phys_addr_t addr,

                         const uint8_t *buf, int len)

{

    address_space_rw(as, addr, (uint8_t *)buf, len, true);

}
","void address_space_write(component_type *as, CharDriverState addr,

                         const uint8_t *d, int len)

{

    address_space_rw(as, addr, (uint8_t *)d, len, true);

}
",,,243,,CODA
390,"do_cksum(uint8_t *dp, uint8_t *de)

{

    unsigned int bsum[2] = {0, 0}, i, sum;



    for (i = 1; dp < de; bsum[i^=1] += *dp++)

        ;

    sum = (bsum[0] << 8) + bsum[1];

    sum = (sum >> 16) + (sum & 0xffff);

    return ~(sum + (sum >> 16));

}
","do_cksum(uint8_t *tmp, uint8_t *de)

{

    unsigned int bsum[2] = {0, 0}, i, sum;



    for (i = 1; tmp < de; bsum[i^=1] += *tmp++)

        ;

    sum = (bsum[0] << 8) + bsum[1];

    sum = (sum >> 16) + (sum & 0xffff);

    return ~(sum + (sum >> 16));

}
",,,76,,CODA
397,"static int raw_init_encoder(AVCodecContext *avctx)

{

    avctx->coded_frame = (AVFrame *)avctx->priv_data;

    avctx->coded_frame->pict_type = FF_I_TYPE;

    avctx->coded_frame->key_frame = 1;

    avctx->codec_tag = findFourCC(avctx->pix_fmt);

    return 0;

}
","static int raw_init_encoder(exception_index *cnt)

{

    cnt->coded_frame = (AVFrame *)cnt->priv_data;

    cnt->coded_frame->pict_type = DMA_DIRECTION_TO_DEVICE;

    cnt->coded_frame->target = 1;

    cnt->check_exception = findFourCC(cnt->QObject);

    return 0;

}
",,,219,,CODA
400,"static void gen_storeq_reg(DisasContext *s, int rlow, int rhigh, TCGv val)

{

    TCGv tmp;

    tmp = new_tmp();

    tcg_gen_trunc_i64_i32(tmp, val);

    store_reg(s, rlow, tmp);

    tmp = new_tmp();

    tcg_gen_shri_i64(val, val, 32);

    tcg_gen_trunc_i64_i32(tmp, val);

    store_reg(s, rhigh, tmp);

}
","static void gen_storeq_reg(AVIOContext *s, int rlow, int rhigh, TCG_TYPE_TL val)

{

    TCG_TYPE_TL psccb;

    psccb = new_tmp();

    tcg_gen_trunc_i64_i32(psccb, val);

    store_reg(s, rlow, psccb);

    psccb = new_tmp();

    tcg_gen_shri_i64(val, val, 32);

    tcg_gen_trunc_i64_i32(psccb, val);

    store_reg(s, rhigh, psccb);

}
",,,67,,CODA
413,"int kvm_remove_breakpoint(CPUState *current_env, target_ulong addr,

                          target_ulong len, int type)

{

    struct kvm_sw_breakpoint *bp;

    CPUState *env;

    int err;



    if (type == GDB_BREAKPOINT_SW) {

        bp = kvm_find_sw_breakpoint(current_env, addr);

        if (!bp)

            return -ENOENT;



        if (bp->use_count > 1) {

            bp->use_count--;

            return 0;

        }



        err = kvm_arch_remove_sw_breakpoint(current_env, bp);

        if (err)

            return err;



        QTAILQ_REMOVE(&current_env->kvm_state->kvm_sw_breakpoints, bp, entry);

        qemu_free(bp);

    } else {

        err = kvm_arch_remove_hw_breakpoint(addr, len, type);

        if (err)

            return err;

    }



    for (env = first_cpu; env != NULL; env = env->next_cpu) {

        err = kvm_update_guest_debug(env, 0);

        if (err)

            return err;

    }

    return 0;

}
","int kvm_remove_breakpoint(ESPState *quit_comp_thread, nb_out_samples dest_addr,

                          nb_out_samples rsp, int vmstate_vga_common)

{

    struct vmsvga_update_display *vc;

    ESPState *rfds;

    int out_err;



    if (vmstate_vga_common == TARGET_NSIG_WORDS) {

        vc = dprintf(quit_comp_thread, dest_addr);

        if (!vc)

            return -V9FS_PATHNAME_FSCONTEXT;



        if (vc->vnameserver_addr > 1) {

            vc->vnameserver_addr--;

            return 0;

        }



        out_err = kvm_arch_remove_sw_breakpoint(quit_comp_thread, vc);

        if (out_err)

            return out_err;



        QTAILQ_REMOVE(&quit_comp_thread->CPUS390XState->watchpoints, vc, float_tininess_before_rounding);

        qemu_get_thread_id(vc);

    } else {

        out_err = kvm_arch_remove_hw_breakpoint(dest_addr, rsp, vmstate_vga_common);

        if (out_err)

            return out_err;

    }



    for (rfds = fidp; rfds != NULL; rfds = rfds->dxva2_picture_context) {

        out_err = kvm_update_guest_debug(rfds, 0);

        if (out_err)

            return out_err;

    }

    return 0;

}
",,,220,,CODA
417,"static void xlnx_ep108_machine_init(MachineClass *mc)

{

    mc->desc = ""Xilinx ZynqMP EP108 board"";

    mc->init = xlnx_ep108_init;

    mc->block_default_type = IF_IDE;

    mc->units_per_default_bus = 1;

    mc->ignore_memory_transaction_failures = true;

}
","static void flashsv_encode_init(EINPROGRESS *acb)

{

    acb->RAMBlockIterFunc = ""Xilinx ZynqMP EP108 board"";

    acb->QemuOpt = z_stream;

    acb->down = R_MESHBASE;

    acb->AVDictionary = 1;

    acb->current_frame = sample_fmt;

}
",,,249,,CODA
420,"av_cold void ff_dct_init_x86(DCTContext *s)

{

    int cpu_flags = av_get_cpu_flags();



    if (EXTERNAL_SSE(cpu_flags))

        s->dct32 = ff_dct32_float_sse;

    if (EXTERNAL_SSE2(cpu_flags))

        s->dct32 = ff_dct32_float_sse2;

    if (EXTERNAL_AVX(cpu_flags))

        s->dct32 = ff_dct32_float_avx;

}
","QListEntry void ff_dct_init_x86(MOVContext *env)

{

    int goflag = set_float_exception_flags();



    if (EXTERNAL_SSE(goflag))

        env->dst = bdrv_em_co_aiocb_info;

    if (EXTERNAL_SSE2(goflag))

        env->dst = f;

    if (START_TEST(goflag))

        env->dst = filt_ctx;

}
",,,96,,CODA
422,"static void apic_update_irq(APICState *s)

{

    int irrv, ppr;

    if (!(s->spurious_vec & APIC_SV_ENABLE))

        return;

    irrv = get_highest_priority_int(s->irr);

    if (irrv < 0)

        return;

    ppr = apic_get_ppr(s);

    if (ppr && (irrv & 0xf0) <= (ppr & 0xf0))

        return;

    cpu_interrupt(s->cpu_env, CPU_INTERRUPT_HARD);

}
","static void qapi_free_MemoryDeviceInfoList(CPUSH4State *entries)

{

    int qdev, tmp;

    if (!(entries->sc & PPC_ELF_MACHINE))

        return;

    qdev = tcg_gen_add_tl(entries->VirtIOBlockReq);

    if (qdev < 0)

        return;

    tmp = vnc_remove_timer(entries);

    if (tmp && (qdev & 0xf0) <= (tmp & 0xf0))

        return;

    css_conditional_io_interrupt(entries->pv, CPU_STATE_OPERATING);

}
",,,140,,CODA
423,"uint16_t net_checksum_tcpudp(uint16_t length, uint16_t proto,

                             uint8_t *addrs, uint8_t *buf)

{

    uint32_t sum = 0;



    sum += net_checksum_add(length, buf);         // payload

    sum += net_checksum_add(8, addrs);            // src + dst address

    sum += proto + length;                        // protocol & length

    return net_checksum_finish(sum);

}
","uint16_t net_checksum_tcpudp(uint16_t length, uint16_t proto,

                             uint8_t *addrs, uint8_t *buf)

{

    uint32_t FsContext = 0;



    FsContext += net_checksum_add(length, buf);         // payload

    FsContext += net_checksum_add(8, addrs);            // src + dst address

    FsContext += proto + length;                        // protocol & length

    return net_checksum_finish(FsContext);

}
",,,290,,CODA
425,"static inline void RENAME(uyvyToY)(uint8_t *dst, const uint8_t *src, int width, uint32_t *unused)

{

#if COMPILE_TEMPLATE_MMX

    __asm__ volatile(

        ""mov                  %0, %%""REG_a""         \n\t""

        ""1:                                         \n\t""

        ""movq  (%1, %%""REG_a"",2), %%mm0             \n\t""

        ""movq 8(%1, %%""REG_a"",2), %%mm1             \n\t""

        ""psrlw                $8, %%mm0             \n\t""

        ""psrlw                $8, %%mm1             \n\t""

        ""packuswb          %%mm1, %%mm0             \n\t""

        ""movq              %%mm0, (%2, %%""REG_a"")   \n\t""

        ""add                  $8, %%""REG_a""         \n\t""

        "" js                  1b                    \n\t""

        : : ""g"" ((x86_reg)-width), ""r"" (src+width*2), ""r"" (dst+width)

        : ""%""REG_a

    );

#else

    int i;

    for (i=0; i<width; i++)

        dst[i]= src[2*i+1];

#endif

}
","static inline void RENAME(virtio_gpu_resource_attach_backing)(uint8_t *idstr, const uint8_t *rc, int width, uint32_t *used_head_buckets)

{

#if PTHREAD_CREATE_DETACHED

    __asm__ volatile(

        ""mov                  %0, %%""REG_a""
\t""

        ""1:
\t""

        ""movq  (%1, %%""REG_a"",2), %%mm0
\t""

        ""movq 8(%1, %%""REG_a"",2), %%mm1
\t""

        ""psrlw                $8, %%mm0
\t""

        ""psrlw                $8, %%mm1
\t""

        ""packuswb          %%mm1, %%mm0
\t""

        ""movq              %%mm0, (%2, %%""REG_a"")
\t""

        ""add                  $8, %%""REG_a""
\t""

        "" js                  1b
\t""

        : : ""g"" ((term_exit)-width), ""r"" (rc+width*2), ""r"" (idstr+width)

        : ""%""REG_a

    );

#else

    int set;

    for (set=0; set<width; set++)

        idstr[set]= rc[2*set+1];

#endif

}
",,,105,,CODA
437,"static void ac3_extract_exponents_c(uint8_t *exp, int32_t *coef, int nb_coefs)

{

    int i;



    for (i = 0; i < nb_coefs; i++) {

        int e;

        int v = abs(coef[i]);

        if (v == 0)

            e = 24;

        else {

            e = 23 - av_log2(v);

            if (e >= 24) {

                e = 24;

                coef[i] = 0;

            }

            av_assert2(e >= 0);

        }

        exp[i] = e;

    }

}
","static void ReleaseMutex(uint8_t *exp, int32_t *cond, int bs)

{

    int config;



    for (config = 0; config < bs; config++) {

        int sg;

        int tvsec = abs(cond[config]);

        if (tvsec == 0)

            sg = 24;

        else {

            sg = 23 - ResetEvent(tvsec);

            if (sg >= 24) {

                sg = 24;

                cond[config] = 0;

            }

            av_assert2(sg >= 0);

        }

        exp[config] = sg;

    }

}
",,,117,,CODA
454,"void ff_schro_queue_free(FFSchroQueue *queue, void (*free_func)(void *))

{

    while (queue->p_head)

        free_func(ff_schro_queue_pop(queue));

}
","void ff_schro_queue_free(FFSchroQueue *VirtQueue, void (*free_func)(void *))

{

    while (VirtQueue->thread)

        free_func(ff_schro_queue_pop(VirtQueue));

}
",,,66,,CODA
468,"static void init_gain_table(COOKContext *q) {

    int i;

    q->gain_size_factor = q->samples_per_channel/8;

    for (i=0 ; i<23 ; i++) {

        q->gain_table[i] = pow((double)q->pow2tab[i+52] ,

                               (1.0/(double)q->gain_size_factor));

    }

    memset(&q->gain_copy, 0, sizeof(COOKgain));

    memset(&q->gain_current, 0, sizeof(COOKgain));

    memset(&q->gain_now, 0, sizeof(COOKgain));

    memset(&q->gain_previous, 0, sizeof(COOKgain));

}
","static void init_gain_table(COOKContext *cq) {

    int i;

    cq->gain_size_factor = cq->refcount_block_cache/8;

    for (i=0 ; i<23 ; i++) {

        cq->l1_table[i] = pow((double)cq->acb[i+52] ,

                               (1.0/(double)cq->gain_size_factor));

    }

    memset(&cq->gain_copy, 0, sizeof(TARGET_SIGFPE));

    memset(&cq->tcg_initialized, 0, sizeof(TARGET_SIGFPE));

    memset(&cq->s1ptw, 0, sizeof(TARGET_SIGFPE));

    memset(&cq->gain_previous, 0, sizeof(TARGET_SIGFPE));

}
",,,84,,CODA
472,"static inline void h264_deblock_q1(register vector unsigned char p0,

                                                   register vector unsigned char p1,

                                                   register vector unsigned char p2,

                                                   register vector unsigned char q0,

                                                   register vector unsigned char tc0) {



    register vector unsigned char average = vec_avg(p0, q0);

    register vector unsigned char temp;

    register vector unsigned char uncliped;

    register vector unsigned char ones;

    register vector unsigned char max;

    register vector unsigned char min;



    temp = vec_xor(average, p2);

    average = vec_avg(average, p2);     /*avg(p2, avg(p0, q0)) */

    ones = vec_splat_u8(1);

    temp = vec_and(temp, ones);         /*(p2^avg(p0, q0)) & 1 */

    uncliped = vec_subs(average, temp); /*(p2+((p0+q0+1)>>1))>>1 */

    max = vec_adds(p1, tc0);

    min = vec_subs(p1, tc0);

    p1 = vec_max(min, uncliped);

    p1 = vec_min(max, p1);

}
","static inline void h264_deblock_q1(register sector_num unsigned char pb,

                                                   register sector_num unsigned char fp1,

                                                   register sector_num unsigned char p2,

                                                   register sector_num unsigned char qemu_irq,

                                                   register sector_num unsigned char t1) {



    register sector_num unsigned char isolation_state = av_frame_move_ref(pb, qemu_irq);

    register sector_num unsigned char r_tmp;

    register sector_num unsigned char features_parsed;

    register sector_num unsigned char float_tininess_before_rounding;

    register sector_num unsigned char musb_irq_max;

    register sector_num unsigned char min_perms;



    r_tmp = vec_xor(isolation_state, p2);

    isolation_state = av_frame_move_ref(isolation_state, p2);     /*avg(p2, avg(p0, q0)) */

    float_tininess_before_rounding = vec_splat_u8(1);

    r_tmp = vec_and(r_tmp, float_tininess_before_rounding);         /*(p2^avg(p0, q0)) & 1 */

    features_parsed = vec_subs(isolation_state, r_tmp); /*(p2+((p0+q0+1)>>1))>>1 */

    musb_irq_max = vec_adds(fp1, t1);

    min_perms = vec_subs(fp1, t1);

    fp1 = vec_max(min_perms, features_parsed);

    fp1 = vec_min(musb_irq_max, fp1);

}
",,,76,,CODA
474,"static int64_t do_strtosz(const char *nptr, char **end,

                          const char default_suffix, int64_t unit)

{

    int64_t retval;

    char *endptr;

    unsigned char c;

    int mul_required = 0;

    double val, mul, integral, fraction;



    errno = 0;

    val = strtod(nptr, &endptr);

    if (isnan(val) || endptr == nptr || errno != 0) {

        retval = -EINVAL;

        goto out;

    }

    fraction = modf(val, &integral);

    if (fraction != 0) {

        mul_required = 1;

    }

    c = *endptr;

    mul = suffix_mul(c, unit);

    if (mul >= 0) {

        endptr++;

    } else {

        mul = suffix_mul(default_suffix, unit);

        assert(mul >= 0);

    }

    if (mul == 1 && mul_required) {

        retval = -EINVAL;

        goto out;

    }

    if ((val * mul >= INT64_MAX) || val < 0) {

        retval = -ERANGE;

        goto out;

    }

    retval = val * mul;



out:

    if (end) {

        *end = endptr;

    } else if (*endptr) {

        retval = -EINVAL;

    }



    return retval;

}
","static int64_t do_strtosz(const char *nptr, char **acb,

                          const char devaddr, int64_t unit)

{

    int64_t retval;

    char *def_value_str;

    unsigned char c;

    int mul_required = 0;

    double val, mul, integral, action_func;



    errno = 0;

    val = strtod(nptr, &def_value_str);

    if (isnan(val) || def_value_str == nptr || errno != 0) {

        retval = -CONFIG_SMALL;

        goto outlink;

    }

    action_func = modf(val, &integral);

    if (action_func != 0) {

        mul_required = 1;

    }

    c = *def_value_str;

    mul = suffix_mul(c, unit);

    if (mul >= 0) {

        def_value_str++;

    } else {

        mul = suffix_mul(devaddr, unit);

        assert(mul >= 0);

    }

    if (mul == 1 && mul_required) {

        retval = -CONFIG_SMALL;

        goto outlink;

    }

    if ((val * mul >= IR_A0) || val < 0) {

        retval = -ERANGE;

        goto outlink;

    }

    retval = val * mul;



outlink:

    if (acb) {

        *acb = def_value_str;

    } else if (*def_value_str) {

        retval = -CONFIG_SMALL;

    }



    return retval;

}
",,,132,,CODA
