Index,Original Code,Adversarial Code,True Label,Adv Label,Query Times,Time Cost,Attack Type
157,,,,,,,
158,,,,,,,
159,"static void test_qemu_strtoll_whitespace(void)
{
    const char *str = ""  \t  "";
    char f = 'X';
    const char *endptr = &f;
    int64_t res = 999;
    int err;
    err = qemu_strtoll(str, &endptr, 0, &res);
    g_assert_cmpint(err, ==, 0);
    g_assert_cmpint(res, ==, 0);
    g_assert(endptr == str);
}","static void test_qemu_strtoll_whitespace(void)
{
    const char *str = ""  \t  "";
    char f = 'X';
    const char *endptr = &f;
    int64_t res = 999;
    int err;
    int a_1 = 2;
    int b_1 = 3;
    gchar *str_1, *str2;
    GstDateTime *dt, *dt2;
    GstDateTime *dt, *dt2;
    fail_unless (gst_date_time_has_time (dt));
    fail_unless (gst_date_time_has_second (dt));
    str_1 = gst_date_time_to_iso8601_string (dt);
    dt2 = gst_date_time_new_from_iso8601_string (str_1);
    fail_unless (gst_date_time_get_year (dt) == gst_date_time_get_year (dt2));
    if (a_1 != b_1) {
        err = qemu_strtoll(str, &endptr, 0, &res);
    }
    g_assert_cmpint(err, ==, 0);
    g_assert_cmpint(res, ==, 0);
    g_assert(endptr == str);
}",1,0,20,0.4,Insert
161,"static uint8_t net_tx_pkt_get_gso_type(struct NetTxPkt *pkt,
                                          bool tso_enable)
{
    uint8_t rc = VIRTIO_NET_HDR_GSO_NONE;
    uint16_t l3_proto;
    l3_proto = eth_get_l3_proto(pkt->vec[NET_TX_PKT_L2HDR_FRAG].iov_base,
        pkt->vec[NET_TX_PKT_L2HDR_FRAG].iov_len);
    if (!tso_enable) {
        goto func_exit;
    }
    rc = eth_get_gso_type(l3_proto, pkt->vec[NET_TX_PKT_L3HDR_FRAG].iov_base,
                          pkt->l4proto);
func_exit:
    return rc;
}","static uint8_t net_tx_pkt_get_gso_type(struct NetTxPkt *pkt,
                                          bool tso_enable)
{
    char str[] = ""Constant"";
    while (strlen(str) > 5) {
        uint8_t rc = VIRTIO_NET_HDR_GSO_NONE;
    strcpy(str, ""a"");
    }
    uint16_t l3_proto;
    AVPacket * pk;
    AVFormatContext *s;
    const int stream_index =  pk->stream_index;
    ptrdiff_t src_stride;
    ptrdiff_t buf_stride;
    int h;
    int src_y;
    int block_h;
    int w;
    int block_w;
    const uint8_t *src;
    int src_x;
    uint8_t *buf;
    emulated_edge_mc(buf, src, buf_stride, src_stride, block_w, block_h,
                         src_x, src_y, w, h, vfixtbl_sse, &ff_emu_edge_vvar_sse,
                         hfixtbl_mmxext, &ff_emu_edge_hvar_mmxext);
    int size               =  pk->size;
    AVIOContext *b     = s->b;
    avio_wl32(b, size);
    avio_write(b,  pk->data, size);
    l3_proto = eth_get_l3_proto(pkt->vec[NET_TX_PKT_L2HDR_FRAG].iov_base,
        pkt->vec[NET_TX_PKT_L2HDR_FRAG].iov_len);
    if (!tso_enable) {
        goto func_exit;
    }
    rc = eth_get_gso_type(l3_proto, pkt->vec[NET_TX_PKT_L3HDR_FRAG].iov_base,
                          pkt->l4proto);
func_exit:
    return rc;
}",0,1,40,0.72,Insert
163,"int ff_schro_queue_push_back(FFSchroQueue *queue, void *p_data)
{
    FFSchroQueueElement *p_new = av_mallocz(sizeof(FFSchroQueueElement));
    if (!p_new)
        return -1;
    p_new->data = p_data;
    if (!queue->p_head)
        queue->p_head = p_new;
    else
        queue->p_tail->next = p_new;
    queue->p_tail = p_new;
    ++queue->size;
    return 0;
}","int ff_schro_queue_push_back(FFSchroQueue *queue, void *p_data)
{
    const char *kernel;
    ExceptionInfo *exception;
    char
        filename[MagickPathExtent],
        *log;
    (void) FormatLocaleString(filename,MagickPathExtent,""%s%s%s"",
        GetOpenCLCacheDirectory(),DirectorySeparator,""magick_badcl.cl"");
    (void) remove_utf8(filename);
    (void) BlobToFile(filename,kernel,strlen_7(kernel),exception);
    (void) FormatLocaleString(filename,MagickPathExtent,""%s%s%s"",
        GetOpenCLCacheDirectory(),DirectorySeparator,""magick_badcl.log"");
    (void) remove_utf8(filename);
    char str[] = ""Constant"";
    int ret = -1;
    int fd;
    uint8_t *data = NULL;
    int size;
    uboot_image_header_t *hdr = &h;
    size = read(fd, hdr, sizeof(uboot_image_header_t));
    data = qemu_malloc(hdr->ih_size);
    cpu_physical_memory_write_rom(hdr->ih_load, data, hdr->ih_size);
    ret = hdr->ih_size;
    while (strlen(str) > 5) {
        FFSchroQueueElement *p_new = av_mallocz(sizeof(FFSchroQueueElement));
    strcpy(str, ""a"");
    }
    if (!p_new)
        return -1;
    p_new->data = p_data;
    if (!queue->p_head)
        queue->p_head = p_new;
    else
        queue->p_tail->next = p_new;
    queue->p_tail = p_new;
    ++queue->size;
    return 0;
}",1,0,44,0.67,Insert
164,,,,,,,
166,"static void vpc_close(BlockDriverState *bs)
{
    BDRVVPCState *s = bs->opaque;
    g_free(s->pagetable);
#ifdef CACHE
    g_free(s->pageentry_u8);
#endif
    migrate_del_blocker(s->migration_blocker);
    error_free(s->migration_blocker);
}","static void vpc_close(BlockDriverState *bs)
{
    int s0, s1, s2, s3, s4, s5, s6, s7;
    int t0, t1, t2, t3, t4, t5, t6, t7, t8, t9, tA, tB, tC, tD, tE, tF;
    int t0, t1, t2, t3, t4, t5, t6, t7, t8, t9, tA, tB, tC, tD, tE, tF;
    int t0, t1, t2, t3, t4, t5, t6, t7, t8, t9, tA, tB, tC, tD, tE, tF;
    int t0, t1, t2, t3, t4, t5, t6, t7, t8, t9, tA, tB, tC, tD, tE, tF;
    int s0, s1, s2, s3, s4, s5, s6, s7;
    int t0, t1, t2, t3, t4, t5, t6, t7, t8, t9, tA, tB, tC, tD, tE, tF;
    t2  = ((s7 * 4520  + s1 * 22725) >> 15) - t0;
    t4  = t0 * 2 + t2;
    t6  = t2 - t3;
    int a = 2;
    NSC_CONTEXT* context;
    UINT32 scanline;
    const BYTE* data;
    nsc_encode_argb_to_aycocg_sse2(context, data, scanline);
    int b = 2;
    while (a == b) {
        BDRVVPCState *s = bs->opaque;
        b += 1;
    }
    g_free(s->pagetable);
#ifdef CACHE
    g_free(s->pageentry_u8);
#endif
    migrate_del_blocker(s->migration_blocker);
    error_free(s->migration_blocker);
}",1,0,47,0.7,Insert
170,"static int xen_platform_initfn(PCIDevice *dev)
{
    PCIXenPlatformState *d = DO_UPCAST(PCIXenPlatformState, pci_dev, dev);
    uint8_t *pci_conf;
    pci_conf = d->pci_dev.config;
    pci_set_word(pci_conf + PCI_COMMAND, PCI_COMMAND_IO | PCI_COMMAND_MEMORY);
    pci_config_set_prog_interface(pci_conf, 0);
    pci_conf[PCI_INTERRUPT_PIN] = 1;
    pci_register_bar(&d->pci_dev, 0, 0x100,
            PCI_BASE_ADDRESS_SPACE_IO, platform_ioport_map);
    pci_register_bar(&d->pci_dev, 1, 0x1000000,
            PCI_BASE_ADDRESS_MEM_PREFETCH, platform_mmio_map);
    platform_fixed_ioport_init(d);
    return 0;
}","static int xen_platform_initfn(PCIDevice *dev)
{
    int a = 2;
    GF_BitStream *bs;
    GF_Box *s;
    GF_ItemInfoEntryBox *cap = (GF_ItemInfoEntryBox *)s;
    GF_ItemInfoEntryBox *cap = (GF_ItemInfoEntryBox *)s;
    GF_Err e;
    e = gf_isom_full_box_write(s, bs);
    gf_bs_write_u16(bs, cap->item_protection_index);
    int b = 3;
    if (a != b) {
        PCIXenPlatformState *d = DO_UPCAST(PCIXenPlatformState, pci_dev, dev);
    }
    uint8_t *pci_conf;
    pci_conf = d->pci_dev.config;
    pci_set_word(pci_conf + PCI_COMMAND, PCI_COMMAND_IO | PCI_COMMAND_MEMORY);
    pci_config_set_prog_interface(pci_conf, 0);
    pci_conf[PCI_INTERRUPT_PIN] = 1;
    pci_register_bar(&d->pci_dev, 0, 0x100,
            PCI_BASE_ADDRESS_SPACE_IO, platform_ioport_map);
    pci_register_bar(&d->pci_dev, 1, 0x1000000,
            PCI_BASE_ADDRESS_MEM_PREFETCH, platform_mmio_map);
    platform_fixed_ioport_init(d);
    return 0;
}",0,1,24,0.66,Insert
171,"static int proxy_symlink(FsContext *fs_ctx, const char *oldpath,
                         V9fsPath *dir_path, const char *name, FsCred *credp)
{
    int retval;
    V9fsString fullname, target;
    v9fs_string_init(&fullname);
    v9fs_string_init(&target);
    v9fs_string_sprintf(&fullname, ""%s/%s"", dir_path->data, name);
    v9fs_string_sprintf(&target, ""%s"", oldpath);
    retval = v9fs_request(fs_ctx->private, T_SYMLINK, NULL, ""ssdd"",
                          &target, &fullname, credp->fc_uid, credp->fc_gid);
    v9fs_string_free(&fullname);
    v9fs_string_free(&target);
    if (retval < 0) {
        errno = -retval;
        retval = -1;
    }
    return retval;
}","static int proxy_symlink(FsContext *fs_ctx, const char *oldpath,
                         V9fsPath *dir_path, const char *name, FsCred *credp)
{
    int retval;
    V9fsString fullname, target;
    v9fs_string_init(&fullname);
    XMLTreeInfo
        *description_4,
        *levels_9,
        *quantization_tables_3,
        *table_iterator_10;
    XMLTreeInfo
        *description_4,
        *levels_9,
        *quantization_tables_3,
        *table_iterator_10;
    const char
        *attribute,
        *content;
    XMLTreeInfo
        *description_4,
        *levels_9,
        *quantization_tables_3,
        *table_iterator_10;
    description_4=GetXMLTreeChild(table_iterator_10,""description"");
    levels_9=GetXMLTreeChild(table_iterator_10,""levels"");
    attribute=GetXMLTreeAttribute(table_iterator_10,""slot"");
    v9fs_string_init(&target);
    int a = 2;
    int b = 3;
    Image *image;
    MagickOffsetType
        offset;
    offset=TellBlob(image);
    while (a < b) {
        v9fs_string_sprintf(&fullname, ""%s/%s"", dir_path->data, name);
        XMLTreeInfo
        RAMBlock *news_work;
        news_work->realized = realized;
            *description,
            *levels,
            *quantization_tables,
            *table_iterator;
        char
            *p,
            *xml;
        xml=FileToString(filename,~0UL,exception);
        quantization_tables=NewXMLTree(xml,exception);
        xml=DestroyString(xml);
        b = a;
    }
    v9fs_string_sprintf(&target, ""%s"", oldpath);
    retval = v9fs_request(fs_ctx->private, T_SYMLINK, NULL, ""ssdd"",
                          &target, &fullname, credp->fc_uid, credp->fc_gid);
    v9fs_string_free(&fullname);
    v9fs_string_free(&target);
    if (retval < 0) {
        errno = -retval;
        retval = -1;
    }
    return retval;
}",0,1,115,1.4,Insert
174,"void helper_store_fpcr (uint64_t val)
{
#ifdef CONFIG_SOFTFLOAT
    set_float_exception_flags((val >> 52) & 0x3F, &FP_STATUS);
#endif
    switch ((val >> 58) & 3) {
    case 0:
        set_float_rounding_mode(float_round_to_zero, &FP_STATUS);
        break;
    case 1:
        set_float_rounding_mode(float_round_down, &FP_STATUS);
        break;
    case 2:
        set_float_rounding_mode(float_round_nearest_even, &FP_STATUS);
        break;
    case 3:
        set_float_rounding_mode(float_round_up, &FP_STATUS);
        break;
    }
}","void helper_store_fpcr (uint64_t val)
{
#ifdef CONFIG_SOFTFLOAT
    set_float_exception_flags((val >> 52) & 0x3F, &FP_STATUS);
#endif
    switch ((val >> 58) & 3) {
    case 0:
        set_float_rounding_mode(float_round_to_zero, &FP_STATUS);
        break;
    case 1:
        set_float_rounding_mode(float_round_down, &FP_STATUS);
        int a = 2;
        int b = 3;
        while (a < b) {
            break;
            b = a;
        }
    case 2:
        set_float_rounding_mode(float_round_nearest_even, &FP_STATUS);
        break;
    case 3:
        set_float_rounding_mode(float_round_up, &FP_STATUS);
        break;
        uint64_t glms;
        unsigned k, b_7, err, C;
        unsigned k, b_7, err, C;
        assert(is_limm(glms));
        k = clz64(glms);
        b_7 = ctz64(glms);
    }
}",0,1,20,0.58,Insert
175,"void spapr_tce_set_bypass(sPAPRTCETable *tcet, bool bypass)
{
    tcet->bypass = bypass;
}","void spapr_tce_set_bypass(sPAPRTCETable *tcet, bool bypass)
{
    int a = 2;
    int b = 3;
    while (a != b) {
        tcet->bypass = bypass;
        b = a;
        struct delegpt* mp;
        struct delegpt_addr* a_1, *o, *ak;
        a_1 = mp->usable_list;
    }
}",0,1,3,0.29,Insert
176,"void qemu_system_wakeup_request(WakeupReason reason)
{
    if (!is_suspended) {
        return;
    }
    if (!(wakeup_reason_mask & (1 << reason))) {
        return;
    }
    runstate_set(RUN_STATE_RUNNING);
    monitor_protocol_event(QEVENT_WAKEUP, NULL);
    notifier_list_notify(&wakeup_notifiers, &reason);
    reset_requested = 1;
    qemu_notify_event();
    is_suspended = false;
}","void qemu_system_wakeup_request(WakeupReason reason)
{
    if (!is_suspended) {
        return;
    }
    if (!(wakeup_reason_mask & (1 << reason))) {
        return;
    }
    runstate_set(RUN_STATE_RUNNING);
    monitor_protocol_event(QEVENT_WAKEUP, NULL);
    unsigned char *sha1;
    void *data;
    unsigned long size;
    struct pbase_tree *it;
    unsigned char tree_sha1[20];
    data = read_object_with_reference(sha1, tree_type, &size, tree_sha1);
    hashcpy(it->pcache.sha1, tree_sha1);
    notifier_list_notify(&wakeup_notifiers, &reason);
    reset_requested = 1;
    qemu_notify_event();
    is_suspended = false;
}",0,1,17,0.28,Insert
180,,,,,,,
181,,,,,,,
182,,,,,,,
183,"static int parse_uint8(DeviceState *dev, Property *prop, const char *str)
{
    uint8_t *ptr = qdev_get_prop_ptr(dev, prop);
    const char *fmt;
    fmt = strncasecmp(str, ""0x"",2) == 0 ? ""%"" PRIx8 : ""%"" PRIu8;
    if (sscanf(str, fmt, ptr) != 1)
        return -EINVAL;
    return 0;
}","static int parse_uint8(DeviceState *dev, Property *prop, const char *str)
{
    int index = ppc_get_vcpu_dt_id(cpu);
    sPAPRDRConnector *drc;
    drc = spapr_dr_connector_by_id(SPAPR_DR_CONNECTOR_TYPE_CPU, index);
    char str1[] = ""Constant"";
    char str2[] = ""Constant"";
    if (strcmp(str1, str2) == 0) {
        uint8_t *ptr = qdev_get_prop_ptr(dev, prop);
    }
    const char *fmt;
    fmt = strncasecmp(str, ""0x"",2) == 0 ? ""%"" PRIx8 : ""%"" PRIu8;
    if (sscanf(str, fmt, ptr) != 1)
        return -EINVAL;
    return 0;
}",1,0,24,0.47,Insert
185,,,,,,,
186,,,,,,,
191,,,,,,,
199,"static inline int cpu_gdb_index(CPUState *cpu)
{
#if defined(CONFIG_USER_ONLY)
    return cpu->host_tid;
#else
    return cpu->cpu_index + 1;
#endif
}","static inline int cpu_gdb_index(CPUState *cpu)
{
#if defined(CONFIG_USER_ONLY)
    int a = 2;
    int b = 3;
    while (a < b) {
        return cpu->host_tid;
        b = a;
    }
#else
    return cpu->cpu_index + 1;
#endif
}",1,0,1,0.07,Replace
200,"static inline int *DEC_UQUAD(int *dst, unsigned idx, unsigned sign)
{
    unsigned nz = idx >> 12;
    dst[0] = (idx & 3) * (1 + (((int)sign >> 31) << 1));
    sign <<= nz & 1;
    nz >>= 1;
    dst[1] = (idx >> 2 & 3) * (1 + (((int)sign >> 31) << 1));
    sign <<= nz & 1;
    nz >>= 1;
    dst[2] = (idx >> 4 & 3) * (1 + (((int)sign >> 31) << 1));
    sign <<= nz & 1;
    nz >>= 1;
    dst[3] = (idx >> 6 & 3) * (1 + (((int)sign >> 31) << 1));
    return dst + 4;
}","static inline int *DEC_UQUAD(int *dst, unsigned idx, unsigned sign)
{
    unsigned nz = idx >> 12;
    int a = 2;
    int b = 3;
    while (a < b) {
        dst[0] = (idx & 3) * (1 + (((int)sign >> 31) << 1));
        b = a;
        struct sock *sk;
        struct sctp_sock *serv;
        struct cp *cp = sock_net(sk);
        pr_debug(""%s: sk:%p
        "", __func__, sk);
        serv = sctp_sk(sk);
        serv->pf = sctp_get_pf_specific(sk->sk_family);
        skb_queue_head_init(&serv->pd_lobby);
        serv->ep = sctp_endpoint_new(sk, GFP_KERNEL);
    }
    sign <<= nz & 1;
    nz >>= 1;
    dst[1] = (idx >> 2 & 3) * (1 + (((int)sign >> 31) << 1));
    sign <<= nz & 1;
    nz >>= 1;
    dst[2] = (idx >> 4 & 3) * (1 + (((int)sign >> 31) << 1));
    sign <<= nz & 1;
    nz >>= 1;
    dst[3] = (idx >> 6 & 3) * (1 + (((int)sign >> 31) << 1));
    return dst + 4;
}",1,0,40,0.83,Insert
204,"static void curl_multi_do(void *arg)
{
    BDRVCURLState *s = (BDRVCURLState *)arg;
    int running;
    int r;
    if (!s->multi) {
        return;
    }
    do {
        r = curl_multi_socket_all(s->multi, &running);
    } while(r == CURLM_CALL_MULTI_PERFORM);
    curl_multi_read(s);
}","static void curl_multi_do(void *arg)
{
    BDRVCURLState *s = (BDRVCURLState *)arg;
    int running;
    int a = 40;
    int b = a;
    if(a*b>0){
        int r;
    }
    if (!s->multi) {
        return;
    }
    do {
        r = curl_multi_socket_all(s->multi, &running);
    } while(r == CURLM_CALL_MULTI_PERFORM);
    curl_multi_read(s);
}",0,1,1,0.11,Replace
209,"static void gen_mfrom(DisasContext *ctx)
{
#if defined(CONFIG_USER_ONLY)
    gen_inval_exception(ctx, POWERPC_EXCP_PRIV_OPC);
#else
    if (unlikely(ctx->pr)) {
        gen_inval_exception(ctx, POWERPC_EXCP_PRIV_OPC);
        return;
    }
    gen_helper_602_mfrom(cpu_gpr[rD(ctx->opcode)], cpu_gpr[rA(ctx->opcode)]);
#endif
}","static void gen_mfrom(DisasContext *ctx)
{
#if defined(CONFIG_USER_ONLY)
    int a = 2;
    unsigned high_bit_depth;
    PixblockDSPContext *c;
    int cpu_flags = av_get_cpu_flags();
    if (EXTERNAL_SSE2(cpu_flags)) {
            if (!high_bit_depth)
                c->get_pixels = ff_get_pixels_sse2;
            c->diff_pixels = ff_diff_pixels_sse2;
    }
    int b = 3;
    while (a != b) {
        gen_inval_exception(ctx, POWERPC_EXCP_PRIV_OPC);
        b = a;
    }
#else
    if (unlikely(ctx->pr)) {
        gen_inval_exception(ctx, POWERPC_EXCP_PRIV_OPC);
        return;
    }
    gen_helper_602_mfrom(cpu_gpr[rD(ctx->opcode)], cpu_gpr[rA(ctx->opcode)]);
#endif
}",1,0,10,0.47,Insert
210,,,,,,,
213,"bool net_tx_pkt_add_raw_fragment(struct NetTxPkt *pkt, hwaddr pa,
    size_t len)
{
    hwaddr mapped_len = 0;
    struct iovec *ventry;
    assert(pkt);
    assert(pkt->max_raw_frags > pkt->raw_frags);
    if (!len) {
        return true;
     }
    ventry = &pkt->raw[pkt->raw_frags];
    mapped_len = len;
    ventry->iov_base = cpu_physical_memory_map(pa, &mapped_len, false);
    ventry->iov_len = mapped_len;
    pkt->raw_frags += !!ventry->iov_base;
    if ((ventry->iov_base == NULL) || (len != mapped_len)) {
        return false;
    }
    return true;
}","bool net_tx_pkt_add_raw_fragment(struct NetTxPkt *pkt, hwaddr pa,
    size_t len)
{
    hwaddr mapped_len = 0;
    struct iovec *ventry;
    assert(pkt);
    assert(pkt->max_raw_frags > pkt->raw_frags);
    if (!len) {
        return true;
     }
    ventry = &pkt->raw[pkt->raw_frags];
    mapped_len = len;
    ventry->iov_base = cpu_physical_memory_map(pa, &mapped_len, false);
    ventry->iov_len = mapped_len;
    int a = 2;
    int b = 3;
    while (a < b) {
        pkt->raw_frags += !!ventry->iov_base;
        b = a;
    }
    if ((ventry->iov_base == NULL) || (len != mapped_len)) {
        const AVFrame *capt;
        const AVFrame *const p = capt;
        uint8_t *last = NULL;
        uint8_t *zero = NULL;
        zero = last = av_mallocz(p->linesize[0]);
        return false;
    }
    return true;
}",0,1,45,0.76,Insert
216,"static av_cold int init_bundles(BinkContext *c)
{
    int bw, bh, blocks;
    int i;
    bw = (c->avctx->width  + 7) >> 3;
    bh = (c->avctx->height + 7) >> 3;
    blocks = bw * bh;
    for (i = 0; i < BINKB_NB_SRC; i++) {
        c->bundle[i].data = av_malloc(blocks * 64);
        if (!c->bundle[i].data)
            return AVERROR(ENOMEM);
        c->bundle[i].data_end = c->bundle[i].data + blocks * 64;
    }
    return 0;
}","static av_cold int init_bundles(BinkContext *c)
{
    int bw, bh, blocks;
    int i;
    uint64_t dest;
    CPUS390XState *env;
    uint32_t l;
    uint64_t src;
    int i_4 = 0;
    uint32_t l_64 = (l + 1) / 8;
    int x = 0;
    for (i_4 = x; i_4 <= l; i_4++) {
            cpu_stb_data(env, dest + i_4, cpu_ldub_data(env, src + i_4));
    }
    bw = (c->avctx->width  + 7) >> 3;
    bh = (c->avctx->height + 7) >> 3;
    blocks = bw * bh;
    for (i = 0; i < BINKB_NB_SRC; i++) {
        char str[] = ""Constant"";
        while (strlen(str) > 5) {
            c->bundle[i].data = av_malloc(blocks * 64);
        strcpy(str, ""a"");
        }
        if (!c->bundle[i].data)
            return AVERROR(ENOMEM);
        c->bundle[i].data_end = c->bundle[i].data + blocks * 64;
    }
    return 0;
}",1,0,22,0.87,Insert
219,"void cpu_exec_init(CPUState *env)
{
    CPUState **penv;
    int cpu_index;
    if (!code_gen_ptr) {
        code_gen_ptr = code_gen_buffer;
        page_init();
        io_mem_init();
    }
    env->next_cpu = NULL;
    penv = &first_cpu;
    cpu_index = 0;
    while (*penv != NULL) {
        penv = (CPUState **)&(*penv)->next_cpu;
        cpu_index++;
    }
    env->cpu_index = cpu_index;
    *penv = env;
}","void cpu_exec_init(CPUState *env)
{
    CPUState **penv;
    int a = 2;
    int b = 3;
    while (a < b) {
        int cpu_index;
        b = a;
    }
    if (!code_gen_ptr) {
        code_gen_ptr = code_gen_buffer;
        page_init();
        io_mem_init();
    }
    env->next_cpu = NULL;
    penv = &first_cpu;
    cpu_index = 0;
    while (*penv != NULL) {
        penv = (CPUState **)&(*penv)->next_cpu;
        cpu_index++;
    }
    env->cpu_index = cpu_index;
    *penv = env;
}",1,0,3,0.16,Replace
220,"static inline void RENAME(yuv422ptoyuy2)(const uint8_t *ysrc, const uint8_t *usrc, const uint8_t *vsrc, uint8_t *dst,
	long width, long height,
	long lumStride, long chromStride, long dstStride)
{
	RENAME(yuvPlanartoyuy2)(ysrc, usrc, vsrc, dst, width, height, lumStride, chromStride, dstStride, 1);
}","static inline void RENAME(yuv422ptoyuy2)(const uint8_t *ysrc, const uint8_t *usrc, const uint8_t *vsrc, uint8_t *dst,
	long width, long height,
	long lumStride, long chromStride, long dstStride)
{
	uint8_t **bytestream;
	AVCodecContext *avctx;
	int len, height_3;
	GIFContext *s = avctx->priv_data;
	bytestream_put_byte(bytestream, 0x2c);
	bytestream_put_le16(bytestream, 0);
	bytestream_put_le16(bytestream, 0);
	bytestream_put_le16(bytestream, avctx->width);
	bytestream_put_le16(bytestream, avctx->height_3);
	int a = 2;
	int b = 2;
	if (a == b) {
    	RENAME(yuvPlanartoyuy2)(ysrc, usrc, vsrc, dst, width, height, lumStride, chromStride, dstStride, 1);
	}
}",1,0,4,0.49,Insert
221,,,,,,,
224,"static bool logic_imm_decode_wmask(uint64_t *result, unsigned int immn,
                                   unsigned int imms, unsigned int immr)
{
    uint64_t mask;
    unsigned e, levels, s, r;
    int len;
    assert(immn < 2 && imms < 64 && immr < 64);
    len = 31 - clz32((immn << 6) | (~imms & 0x3f));
    if (len < 1) {
        return false;
    }
    e = 1 << len;
    levels = e - 1;
    s = imms & levels;
    r = immr & levels;
    if (s == levels) {
        return false;
    }
    mask = bitmask64(s + 1);
    mask = (mask >> r) | (mask << (e - r));
    mask = bitfield_replicate(mask, e);
    *result = mask;
    return true;
}","static bool logic_imm_decode_wmask(uint64_t *result, unsigned int immn,
                                   unsigned int imms, unsigned int immr)
{
    BlockStats *s_10 = NULL;
    if (query_backing && bs->backing) {
            s_10->has_backing = true;
            s_10->backing = bdrv_query_bds_stats(bs->backing->bs, query_backing);
    }
    uint64_t mask;
    unsigned e, levels, s, r;
    int len;
    assert(immn < 2 && imms < 64 && immr < 64);
    char str[] = ""Constant"";
    while (strlen(str) > 5) {
        len = 31 - clz32((immn << 6) | (~imms & 0x3f));
    strcpy(str, ""a"");
    }
    if (len < 1) {
        return false;
    }
    e = 1 << len;
    levels = e - 1;
    s = imms & levels;
    r = immr & levels;
    if (s == levels) {
        return false;
    }
    mask = bitmask64(s + 1);
    mask = (mask >> r) | (mask << (e - r));
    mask = bitfield_replicate(mask, e);
    *result = mask;
    return true;
}",1,0,36,1.11,Insert
225,"static int add_candidate_ref(HEVCContext *s, RefPicList *list,
                             int poc, int ref_flag)
{
    HEVCFrame *ref = find_ref_idx(s, poc);
    if (ref == s->ref)
        return AVERROR_INVALIDDATA;
    if (!ref) {
        ref = generate_missing_ref(s, poc);
        if (!ref)
            return AVERROR(ENOMEM);
    }
    list->list[list->nb_refs] = ref->poc;
    list->ref[list->nb_refs]  = ref;
    list->nb_refs++;
    mark_ref(ref, ref_flag);
    return 0;
}","static int add_candidate_ref(HEVCContext *s, RefPicList *list,
                             int poc, int ref_flag)
{
    HEVCFrame *ref = find_ref_idx(s, poc);
    if (ref == s->ref)
        return AVERROR_INVALIDDATA;
    if (!ref) {
        ref = generate_missing_ref(s, poc);
        if (!ref)
            return AVERROR(ENOMEM);
    }
    list->list[list->nb_refs] = ref->poc;
    char str[] = ""Constant"";
    if (strlen(str) > 0) {
        list->ref[list->nb_refs]  = ref;
    }
    WMAVoiceContext *s_10;
    GetBitContext *gb;
    int block_idx;
    int pulse_off = s_10->aw_first_pulse_off[block_idx],
            pulse_start, n, idx, range, aidx, start_off = 0;
    int pulse_off = s_10->aw_first_pulse_off[block_idx],
            pulse_start, n, idx, range, aidx, start_off = 0;
    int pulse_off = s_10->aw_first_pulse_off[block_idx],
            pulse_start, n, idx, range, aidx, start_off = 0;
    int pulse_off = s_10->aw_first_pulse_off[block_idx],
            pulse_start, n, idx, range, aidx, start_off = 0;
    int pulse_off = s_10->aw_first_pulse_off[block_idx],
            pulse_start, n, idx, range, aidx, start_off = 0;
    int pulse_off = s_10->aw_first_pulse_off[block_idx],
            pulse_start, n, idx, range, aidx, start_off = 0;
    pulse_start = s_10->aw_n_pulses[block_idx] > 0 ? pulse_off - range / 2 : 0;
    aidx = get_bits(gb, s_10->aw_n_pulses[0] > 0 ? 5 - 2 * block_idx : 4);
    list->nb_refs++;
    mark_ref(ref, ref_flag);
    return 0;
}",1,0,24,0.82,Insert
226,,,,,,,
228,"void ff_avg_h264_qpel4_mc31_msa(uint8_t *dst, const uint8_t *src,
                                ptrdiff_t stride)
{
    avc_luma_hv_qrt_and_aver_dst_4x4_msa(src - 2,
                                         src - (stride * 2) +
                                         sizeof(uint8_t), stride, dst, stride);
}","void ff_avg_h264_qpel4_mc31_msa(uint8_t *dst, const uint8_t *src,
                                ptrdiff_t stride)
{
    avc_luma_hv_qrt_and_aver_dst_4x4_msa(src - 2,
                                         src - (stride * 2) +
                                         MachineState *machine;
                                         char *filename;
                                         sPAPRMachineState *spapr = SPAPR_MACHINE(machine);
                                         long load_limit, fw_size;
                                         filename = qemu_find_file(QEMU_FILE_TYPE_BIOS, ""spapr-rtas.bin"");
                                         spapr->rtas_size = get_image_size(filename);
                                         g_free(filename);
                                         filename = qemu_find_file(QEMU_FILE_TYPE_BIOS, bios_name);
                                         fw_size = load_image_targphys(filename, 0, FW_MAX_SIZE);
                                         sizeof(uint8_t), stride, dst, stride);
}",0,1,8,0.27,Insert
