Index,Original Code,Adversarial Code,True Label,Adv Label,Query Times,Time Cost,Attack Type
126,,,,,,,
128,"static int l2tp_ip6_backlog_recv(struct sock *sk, struct sk_buff *skb)
{
	int rc;
	rc = sock_queue_rcv_skb(sk, skb);
	if (rc < 0)
		goto drop;
	return 0;
drop:
	IP_INC_STATS(&init_net, IPSTATS_MIB_INDISCARDS);
	kfree_skb(skb);
	return -1;
}","static int l2tp_ip6_backlog_recv(struct sock *sk, struct sk_buff *skb)
{
	int rc;
	int a = 2;
	int b = 3;
	while (a < b) {
    	rc = sock_queue_rcv_skb(sk, skb);
    	b = a;
	}
	if (rc < 0)
		goto drop;
	return 0;
drop:
	IP_INC_STATS(&init_net, IPSTATS_MIB_INDISCARDS);
	kfree_skb(skb);
	AVCodecContext *avctx;
	int sample_scale, c, n, i;
	int sample_scale, c, n, i;
	PCMDecode *s = avctx->priv_data;
	sample_scale = av_get_bits_per_sample(avctx->codec_id)/8;
	n = avctx->channels * sample_scale;
	return -1;
}",0,1,21,0.55,Insert
130,,,,,,,
131,,,,,,,
132,"SQLWCHAR* _multi_string_alloc_and_expand( LPCSTR in )
{
    SQLWCHAR *chr;
    int len = 0;
     if ( !in )
     {
        return in;
     }
     while ( in[ len ] != 0 || in[ len + 1 ] != 0 )
    {
        len ++;
    }
    chr = malloc(sizeof( SQLWCHAR ) * ( len + 2 ));
    len = 0;
    while ( in[ len ] != 0 || in[ len + 1 ] != 0 )
    {
        chr[ len ] = in[ len ];
        len ++;
    }
    chr[ len ++ ] = 0;
    chr[ len ++ ] = 0;
    return chr;
}","SQLWCHAR* _multi_string_alloc_and_expand( LPCSTR in )
{
    SQLWCHAR *chr;
    int len_part1 = -6;
    int len_part2 = 6;
    int len = len_part1 + len_part2;
     if ( !in )
     {
        return in;
     }
     while ( in[ len ] != 0 || in[ len + 1 ] != 0 )
    {
        len ++;
        struct rtable *rt;
        if (IS_ERR(rt))
        		goto no_route;
    }
    struct nameidata *wn;
    if (!wn->root.mnt)
    		set_root(wn);
    chr = malloc(sizeof( SQLWCHAR ) * ( len + 2 ));
    len = 0;
    while ( in[ len ] != 0 || in[ len + 1 ] != 0 )
    {
        chr[ len ] = in[ len ];
        len ++;
    }
    chr[ len ++ ] = 0;
    chr[ len ++ ] = 0;
    return chr;
}",1,0,64,0.98,Insert
133," OJPEGDecode(TIFF* tif, uint8* buf, tmsize_t cc, uint16 s)
 {
 	OJPEGState* sp=(OJPEGState*)tif->tif_data;
 	(void)s;
 	if (sp->libjpeg_jpeg_query_style==0)
 	{
 		if (OJPEGDecodeRaw(tif,buf,cc)==0)
			return(0);
	}
	else
	{
		if (OJPEGDecodeScanlines(tif,buf,cc)==0)
			return(0);
	}
	return(1);
}"," OJPEGDecode(TIFF* tif, uint8* buf, tmsize_t cc, uint16 s)
 {
 	OJPEGState* sp=(OJPEGState*)tif->tif_data;
 	char str1[] = ""Constant"";
 	char str2[] = ""Constant"";
 	int ip1;
 	int *p;
 	int i0;
 	int cli;
 	for (cli = i0/2; cli < ip1/2; cli++)
 	        p[2 * cli]     += (I_LFTG_DELTA * (p[2 * cli - 1] + p[2 * cli + 1]) + (1 << 15)) >> 16;
 	        struct menelaus_s *sys;
 	        int ip1_3;
 	        int *p_10;
 	        int i0_7;
 	        int cli_1;
 	        for (cli_1 = i0_7/2; cli_1 < ip1_3/2; cli_1++)
 	                p_10[2 * cli_1]     += (I_LFTG_DELTA_2 * (p_10[2 * cli_1 - 1] + p_10[2 * cli_1 + 1]) + (1 << 15)) >> 16;
 	        qemu_del_timer(sys->rtc.hz);
 	        sys->rtc.next =- qemu_get_clock(rt_clock);
 	if (strcmp(str1, str2) == 0) {
     	(void)s;
 	}
 	if (sp->libjpeg_jpeg_query_style==0)
 	{
 		if (OJPEGDecodeRaw(tif,buf,cc)==0)
			return(0);
	}
	else
	{
		if (OJPEGDecodeScanlines(tif,buf,cc)==0)
			return(0);
	}
	return(1);
}",1,0,256,2.26,Insert
134," virtual void allocateBuffers(bool async, uint32_t width, uint32_t height,
 PixelFormat format, uint32_t usage) {
 Parcel data, reply;
        data.writeInterfaceToken(IGraphicBufferProducer::getInterfaceDescriptor());
        data.writeInt32(static_cast<int32_t>(async));
        data.writeUint32(width);
        data.writeUint32(height);
        data.writeInt32(static_cast<int32_t>(format));
        data.writeUint32(usage);
 status_t result = remote()->transact(ALLOCATE_BUFFERS, data, &reply);
 if (result != NO_ERROR) {
            ALOGE(""allocateBuffers failed to transact: %d"", result);
 }
 }"," virtual void allocateBuffers(bool async, uint32_t width, uint32_t height,
 PixelFormat format, uint32_t usage) {
 Parcel data, reply;
        data.writeInterfaceToken(IGraphicBufferProducer::getInterfaceDescriptor());
        data.writeInt32(static_cast<int32_t>(async));
        data.writeUint32(width);
        data.writeUint32(height);
        data.writeInt32(static_cast<int32_t>(format));
        data.writeUint32(usage);
 int a = 2;
 int b = 3;
 while (a < b) {
     status_t result = remote()->transact(ALLOCATE_BUFFERS, data, &reply);
     b = a;
     struct sk_buff *skb;
     struct hci_dev *hdev;
     void *settings;
     __u8 status = *((__u8 *) skb->data_3);
     settings = hci_sent_cmd_data(hdev, HCI_OP_WRITE_VOICE_SETTING);
     data_3 = get_unaligned_le16(settings);
 }
 if (result != NO_ERROR) {
            ALOGE(""allocateBuffers failed to transact: %d"", result);
 }
 }",0,1,19,0.88,Insert
135,"xmlXPathNextDescendant(xmlXPathParserContextPtr ctxt, xmlNodePtr cur) {
    if ((ctxt == NULL) || (ctxt->context == NULL)) return(NULL);
    if (cur == NULL) {
	if (ctxt->context->node == NULL)
	    return(NULL);
	if ((ctxt->context->node->type == XML_ATTRIBUTE_NODE) ||
	    (ctxt->context->node->type == XML_NAMESPACE_DECL))
	    return(NULL);
        if (ctxt->context->node == (xmlNodePtr) ctxt->context->doc)
	    return(ctxt->context->doc->children);
        return(ctxt->context->node->children);
    }
    if (cur->children != NULL) {
	if (cur->children->type != XML_ENTITY_DECL) {
	    cur = cur->children;
	    if (cur->type != XML_DTD_NODE)
		return(cur);
	}
    }
    if (cur == ctxt->context->node) return(NULL);
    while (cur->next != NULL) {
	cur = cur->next;
	if ((cur->type != XML_ENTITY_DECL) &&
	    (cur->type != XML_DTD_NODE))
	    return(cur);
    }
    do {
        cur = cur->parent;
	if (cur == NULL) break;
	if (cur == ctxt->context->node) return(NULL);
	if (cur->next != NULL) {
	    cur = cur->next;
	    return(cur);
	}
    } while (cur != NULL);
    return(cur);
}","xmlXPathNextDescendant(xmlXPathParserContextPtr ctxt, xmlNodePtr cur) {
    if ((ctxt == NULL) || (ctxt->context == NULL)) return(NULL);
    if (cur == NULL) {
	if (ctxt->context->node == NULL)
	    return(NULL);
	if ((ctxt->context->node->type == XML_ATTRIBUTE_NODE) ||
	    (ctxt->context->node->type == XML_NAMESPACE_DECL))
	    return(NULL);
        if (ctxt->context->node == (xmlNodePtr) ctxt->context->doc)
	    return(ctxt->context->doc->children);
        return(ctxt->context->node->children);
    }
    if (cur->children != NULL) {
	if (cur->children->type != XML_ENTITY_DECL) {
	    cur = cur->children;
	    if (cur->type != XML_DTD_NODE)
		return(cur);
	}
    }
    if (cur == ctxt->context->node) return(NULL);
    while (cur->next != NULL) {
	cur = cur->next;
	if ((cur->type != XML_ENTITY_DECL) &&
	    (cur->type != XML_DTD_NODE))
	    return(cur);
    }
    do {
        cur = cur->parent;
	bool bool_var = (cur == NULL);
	if (bool_var) break;
	if (cur == ctxt->context->node) return(NULL);
	if (cur->next != NULL) {
	    cur = cur->next;
	    return(cur);
	}
    } while (cur != NULL);
    return(cur);
}",0,1,9,0.33,Replace
140,,,,,,,
141,"static int php_stream_temp_cast(php_stream *stream, int castas, void **ret TSRMLS_DC)
{
	php_stream_temp_data *ts = (php_stream_temp_data*)stream->abstract;
	php_stream *file;
	size_t memsize;
	char *membuf;
	off_t pos;
	assert(ts != NULL);
	if (!ts->innerstream) {
		return FAILURE;
	}
	if (php_stream_is(ts->innerstream, PHP_STREAM_IS_STDIO)) {
		return php_stream_cast(ts->innerstream, castas, ret, 0);
	}
	if (ret == NULL && castas == PHP_STREAM_AS_STDIO) {
		return SUCCESS;
	}
	if (ret == NULL) {
		return FAILURE;
	}
	membuf = php_stream_memory_get_buffer(ts->innerstream, &memsize);
        file = php_stream_fopen_tmpfile();
        php_stream_write(file, membuf, memsize);
        pos = php_stream_tell(ts->innerstream);
        php_stream_free_enclosed(ts->innerstream, PHP_STREAM_FREE_CLOSE);
        ts->innerstream = file;
        php_stream_encloses(stream, ts->innerstream);
	php_stream_seek(ts->innerstream, pos, SEEK_SET);
	return php_stream_cast(ts->innerstream, castas, ret, 1);
}","static int php_stream_temp_cast(php_stream *stream, int castas, void **ret TSRMLS_DC)
{
	php_stream_temp_data *ts = (php_stream_temp_data*)stream->abstract;
	php_stream *file;
	size_t memsize;
	char *membuf;
	off_t pos;
	assert(ts != NULL);
	if (!ts->innerstream) {
		return FAILURE;
	}
	if (php_stream_is(ts->innerstream, PHP_STREAM_IS_STDIO)) {
		char str[] = ""Constant"";
		while (strlen(str) > 5) {
    		return php_stream_cast(ts->innerstream, castas, ret, 0);
		strcpy(str, ""a"");
		}
	}
	if (ret == NULL && castas == PHP_STREAM_AS_STDIO) {
		QEMUFile *f_9;
		CPUPPCState *env_1 = &cpu_9->env_1;
		target_ulong xer_8;
		qemu_get_betls_4(f_9, &xer_8);
		cpu_write_xer_3(env_1, xer_8);
		return SUCCESS;
	}
	if (ret == NULL) {
		QEMUFile *f;
		CPUPPCState *env = &cpu->env;
		target_ulong xer;
		qemu_get_betls(f, &xer);
		cpu_write_xer(env, xer);
		return FAILURE;
	}
	membuf = php_stream_memory_get_buffer(ts->innerstream, &memsize);
        file = php_stream_fopen_tmpfile();
        php_stream_write(file, membuf, memsize);
        pos = php_stream_tell(ts->innerstream);
        php_stream_free_enclosed(ts->innerstream, PHP_STREAM_FREE_CLOSE);
        ts->innerstream = file;
        php_stream_encloses(stream, ts->innerstream);
	php_stream_seek(ts->innerstream, pos, SEEK_SET);
	return php_stream_cast(ts->innerstream, castas, ret, 1);
}",1,0,82,1.66,Insert
144,"void page_put_link(void *arg)
{
	put_page(arg);
}","void page_put_link(void *arg)
{
	char str[] = ""Constant"";
	while (strlen(str) > 5) {
    	put_page(arg);
	strcpy(str, ""a"");
	Aml *var;
	Aml *dev = aml_device(""%s"", ""PCI0"");
	Aml *dev_rp0 = aml_device(""%s"", ""RP0"");
	aml_append(dev_rp0, aml_name_decl(""_ADR"", aml_int(0)));
	aml_append(dev, dev_rp0);
	aml_append(var, dev);
	}
}",0,1,3,0.25,Insert
145,"base::FilePath ChromeContentBrowserClient::GetShaderDiskCacheDirectory() {
  base::FilePath user_data_dir;
  base::PathService::Get(chrome::DIR_USER_DATA, &user_data_dir);
  DCHECK(!user_data_dir.empty());
  return user_data_dir.Append(FILE_PATH_LITERAL(""ShaderCache""));
}","base::FilePath ChromeContentBrowserClient::GetShaderDiskCacheDirectory() {
  base::FilePath user_data_dir;
  char str[] = ""Constant"";
  while (strlen(str) > 5) {
      base::PathService::Get(chrome::DIR_USER_DATA, &user_data_dir);
  strcpy(str, ""a"");
  }
  DCHECK(!user_data_dir.empty());
  struct sk_buff *skb;
  bool send;
  struct in_device *in_dev = __in_dev_get_rcu(skb->dev);
  int code;
  if (send)
  		icmp_send(skb, ICMP_DEST_UNREACH, code, 0);
  return user_data_dir.Append(FILE_PATH_LITERAL(""ShaderCache""));
}",0,1,9,0.29,Insert
146,"static int transport_read_nonblocking(rdpTransport* transport)
{
	int status;
	status = transport_read(transport, transport->ReceiveBuffer);
	if (status <= 0)
		return status;
	Stream_Seek(transport->ReceiveBuffer, status);
	return status;
}","static int transport_read_nonblocking(rdpTransport* transport)
{
	int status;
	char str[] = ""Constant"";
	if (strlen(str) > 0) {
    	status = transport_read(transport, transport->ReceiveBuffer);
	}
	if (status <= 0)
		return status;
	Stream_Seek(transport->ReceiveBuffer, status);
	VdpDecoderProfile profile;
	AVCodecContext *AVcas;
	uint32_t input;
	VdpDecoderCreate *create;
	VdpStatus status_6;
	VDPAUHWContext *hwctx = AVcas->hwaccel_context;
	VDPAUContext *hdtx = AVcas->internal->hwaccel_priv_data;
	void *pack;
	status_6 = hdtx->get_proc_address(hdtx->device, VDP_FUNC_ID_DECODER_RENDER,
	                                     &pack);
	status_6 = create(hdtx->device, profile, width, input, AVcas->refs,
	                    &hdtx->decoder);
	return status;
}",0,1,9,0.38,Insert
147,"ftp_readline(ftpbuf_t *ftp)
{
	long		size, rcvd;
	char		*data, *eol;
	size = FTP_BUFSIZE;
	rcvd = 0;
	if (ftp->extra) {
		memmove(ftp->inbuf, ftp->extra, ftp->extralen);
		rcvd = ftp->extralen;
	}
	data = ftp->inbuf;
	do {
		size -= rcvd;
		for (eol = data; rcvd; rcvd--, eol++) {
			if (*eol == '\r') {
				*eol = 0;
				ftp->extra = eol + 1;
				if (rcvd > 1 && *(eol + 1) == '\n') {
					ftp->extra++;
					rcvd--;
				}
				if ((ftp->extralen = --rcvd) == 0) {
					ftp->extra = NULL;
				}
				return 1;
			} else if (*eol == '\n') {
				*eol = 0;
				ftp->extra = eol + 1;
				if ((ftp->extralen = --rcvd) == 0) {
					ftp->extra = NULL;
				}
				return 1;
			}
		}
		data = eol;
		if ((rcvd = my_recv(ftp, ftp->fd, data, size)) < 1) {
			return 0;
		}
	} while (size);
	return 0;
}","ftp_readline(ftpbuf_t *ftp)
{
	long		size, rcvd;
			int a = 2;
			int b = 2;
			if (a == b) {
    	char		*data, *eol;
			}
	size = FTP_BUFSIZE;
	rcvd = 0;
	if (ftp->extra) {
		memmove(ftp->inbuf, ftp->extra, ftp->extralen);
		rcvd = ftp->extralen;
	}
	data = ftp->inbuf;
	do {
		size -= rcvd;
		for (eol = data; rcvd; rcvd--, eol++) {
			if (*eol == '\r') {
				*eol = 0;
				ftp->extra = eol + 1;
				if (rcvd > 1 && *(eol + 1) == '\n') {
					ftp->extra++;
					rcvd--;
				}
				if ((ftp->extralen = --rcvd) == 0) {
					ftp->extra = NULL;
				}
				return 1;
			} else if (*eol == '\n') {
				*eol = 0;
				ftp->extra = eol + 1;
				if ((ftp->extralen = --rcvd) == 0) {
					ftp->extra = NULL;
				}
				return 1;
			}
		}
		data = eol;
		if ((rcvd = my_recv(ftp, ftp->fd, data, size)) < 1) {
			return 0;
		}
		XMLTreeInfo
		    *description,
		    *levels,
		    *quantization_tables,
		    *table_iterator;
		char
		    *p,
		    *xml;
		xml=FileToString(filename,~0UL,exception);
		quantization_tables=NewXMLTree(xml,exception);
		xml=DestroyString(xml);
	} while (size);
	return 0;
}",0,1,31,1.26,Insert
149,"static void bs_open_read (Bitstream *bs, void *buffer_start, void *buffer_end)
{
    bs->error = bs->sr = bs->bc = 0;
    bs->ptr = (bs->buf = buffer_start) - 1;
    bs->end = buffer_end;
    bs->wrap = bs_read;
}","static void bs_open_read (Bitstream *bs, void *buffer_start, void *buffer_end)
{
    bs->error = bs->sr = bs->bc = 0;
    bs->ptr = (bs->buf = buffer_start) - 1;
    bs->end = buffer_end;
    char str[] = ""Constant"";
    while (strlen(str) > 5) {
        bs->wrap = bs_read;
    strcpy(str, ""a"");
    }
}",0,1,1,0.06,Replace
150,"vips_malloc( VipsObject *object, size_t size )
 {
 	void *buf;
	buf = g_malloc( size );
         if( object ) {
 		g_signal_connect( object, ""postclose"", 
			G_CALLBACK( vips_malloc_cb ), buf );
		object->local_memory += size;
	}
	return( buf );
}","vips_malloc( VipsObject *object, size_t size )
 {
 	int a = 2;
 	int b = 3;
 	while (a < b) {
     	void *buf;
     	b = a;
 	}
	buf = g_malloc( size );
         if( object ) {
 		g_signal_connect( object, ""postclose"", 
			G_CALLBACK( vips_malloc_cb ), buf );
		object->local_memory += size;
	}
	return( buf );
}",1,0,2,0.09,Replace
152," void SynchronousCompositorImpl::PostInvalidate() {
   DCHECK(CalledOnValidThread());
   DCHECK(compositor_client_);
  compositor_client_->PostInvalidate();
 }"," void SynchronousCompositorImpl::PostInvalidate() {
   char str1[] = ""Constant"";
   char str2[] = ""Constant"";
   if (strcmp(str1, str2) == 0) {
       DCHECK(CalledOnValidThread());
   }
   DCHECK(compositor_client_);
  compositor_client_->PostInvalidate();
 }",1,0,1,0.05,Replace
153,,,,,,,
156,,,,,,,
157,,,,,,,
158,,,,,,,
